id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height
402,9.381E4,25.6035,615.31501,615.31926,0.5,5,0,0.74,3.67,0.00226,0.1052,0,25.4509,25.6582,615.31702,7.272E3,1.329E6,1.329E6,8.516E4,25.6114,615.31515,615.31937,0.0729,25.5155,25.6483,ESTIMATED,615.31569,7.81E3,1.317E6,0.55,0.753,1.317E6,4.202E3,25.6575,615.31469,615.31924,0.0113,25.6192,25.6575,ESTIMATED,615.3173,1.556E4,3.013E5,,0.5,3.013E5,9.342E4,25.5548,615.31499,615.32041,0.0849,25.4719,25.6475,ESTIMATED,615.31612,3.164E4,1.202E6,1.5584,1.2496,1.202E6,9.029E4,25.5061,615.31519,615.32009,0.0737,25.4515,25.6434,ESTIMATED,615.31633,7.272E3,1.196E6,1.7165,1.4311,1.196E6,9.285E4,25.5837,615.31508,615.3208,0.0747,25.4974,25.6478,ESTIMATED,615.31579,1.227E4,1.221E6,1.0573,0.9642,1.221E6,3.929E4,25.6582,615.31501,615.31926,0.0407,25.6122,25.6582,ESTIMATED,615.31682,4.382E5,1.329E6,,0.5,1.329E6,9.381E4,25.5396,615.31527,615.32046,0.0769,25.4509,25.6471,ESTIMATED,615.31795,1.18E4,1.193E6,1.2461,1.1151,1.193E6,2.74E4,25.6544,615.31513,615.31912,0.0205,25.6176,25.6575,ESTIMATED,615.31759,2.512E5,1.238E6,0.0828,0.5414,1.238E6,2.208E2,25.6153,615.31638,615.31883,0.0064,25.6121,25.6185,ESTIMATED,615.31883,6.91E4,6.91E4,0.9994,0.9997,6.91E4,2.777E4,25.6544,615.31462,615.31922,0.0241,25.5828,25.6574,ESTIMATED,615.31777,1.455E4,1.05E6,0.0596,0.5271,1.05E6
403,7.892E6,25.6295,338.25104,338.25271,0.3,3,0,0.899,0.51,0.00017,0.0308,0,25.5845,25.83,338.25125,7.828E5,1.597E8,1.597E8,7.284E6,25.5871,338.2511,338.25147,0.0383,25.5871,25.783,ESTIMATED,338.25134,1.298E6,1.597E8,,,1.597E8,7.243E6,25.7004,338.25083,338.2526,0.1393,25.632,25.8283,ESTIMATED,338.25105,1.667E6,8.863E7,1.264,1.2359,8.863E7,1.477E6,25.5857,338.25113,338.25155,0.0204,25.5857,25.7828,ESTIMATED,338.25141,8.887E5,4.599E7,,,4.599E7,3.687E5,25.5856,338.25108,338.25155,0.0425,25.5856,25.7351,ESTIMATED,338.25144,7.828E5,8.051E6,,,8.051E6,4.134E6,25.5868,338.25115,338.2515,0.0255,25.5868,25.7827,ESTIMATED,338.25139,1.063E6,1.189E8,,,1.189E8,7.37E6,25.6461,338.25104,338.25271,0.0789,25.5845,25.7838,ESTIMATED,338.25119,1.615E6,8.868E7,1.4497,1.33,8.868E7,4.503E5,25.5868,338.25108,338.25158,0.0231,25.5868,25.6369,ESTIMATED,338.25141,4.523E6,1.801E7,,,1.801E7,7.892E6,25.6696,338.25097,338.25274,0.0784,25.63,25.8272,ESTIMATED,338.25119,1.255E6,1.052E8,2.0322,1.761,1.052E8,7.339E6,25.6833,338.25089,338.25262,0.0784,25.6312,25.83,ESTIMATED,338.25101,1.032E6,9.203E7,1.4939,1.4066,9.203E7,7.608E6,25.6635,338.25086,338.25259,0.0771,25.586,25.7843,ESTIMATED,338.25107,2.454E6,9.031E7,1.3739,1.2114,9.031E7
404,6.808E6,25.7284,346.13577,346.1377,1,10,0,0.824,3.06,0.00106,0.0312,0,25.6702,25.8691,346.13627,1.406E6,7.154E7,7.154E7,6.028E6,25.7292,346.13591,346.13765,0.1093,25.6703,25.8672,ESTIMATED,346.13605,1.914E6,5.982E7,1.8078,1.5681,5.982E7,6.023E6,25.7186,346.13561,346.13759,0.1002,25.673,25.8668,ESTIMATED,346.13584,1.681E6,6.232E7,2.4033,1.9341,6.232E7,6.272E6,25.7446,346.13595,346.13776,0.1004,25.671,25.8671,ESTIMATED,346.13615,2.797E6,6.079E7,1.3953,1.3119,6.079E7,6.12E6,25.7382,346.13607,346.13788,0.1044,25.6704,25.8676,ESTIMATED,346.13652,2.548E6,5.718E7,1.6246,1.4409,5.718E7,6.242E6,25.7357,346.13596,346.13774,0.1035,25.6702,25.8688,ESTIMATED,346.1361,2.098E6,6.057E7,1.5898,1.4597,6.057E7,5.915E6,25.7134,346.13577,346.1377,0.1013,25.6704,25.8666,ESTIMATED,346.13619,1.598E6,5.965E7,2.6497,2.0524,5.965E7,6.025E6,25.7354,346.13611,346.13792,0.1069,25.6706,25.868,ESTIMATED,346.1369,2.666E6,5.7E7,1.7256,1.5077,5.7E7,6.808E6,25.7311,346.13571,346.13772,0.1106,25.6735,25.8687,ESTIMATED,346.13629,1.747E6,7.154E7,1.7144,1.5204,7.154E7,5.88E6,25.7197,346.13558,346.13752,0.102,25.6712,25.8691,ESTIMATED,346.13614,1.406E6,6.231E7,2.1415,1.7749,6.231E7,5.845E6,25.7182,346.13564,346.13759,0.1019,25.6726,25.8674,ESTIMATED,346.13652,1.457E6,6.077E7,2.3679,1.8835,6.077E7
405,2.391E6,25.7625,329.08938,329.09109,0.2,2,0,0.903,0.13,0.00004,0.0544,0,25.6809,25.9033,329.08978,6.546E4,2.017E7,2.017E7,1.659E6,25.7261,329.08958,329.08991,0.1013,25.7042,25.9024,ESTIMATED,329.08974,4.464E5,1.754E7,5.9003,3.9765,1.754E7,3.779E4,25.7065,329.08896,329.09082,0.0331,25.7065,25.9026,ESTIMATED,329.08956,6.546E4,5.934E5,,,5.934E5,2.165E6,25.8308,329.08964,329.08998,0.1195,25.6809,25.8772,ESTIMATED,329.08985,6.446E5,1.989E7,0.3866,0.6659,1.989E7,1.347E6,25.8996,329.08937,329.09136,0.067,25.7063,25.9029,ESTIMATED,329.08997,1.316E5,2.017E7,0.0292,0.5123,2.017E7,2.391E6,25.7764,329.08966,329.08999,0.1282,25.6824,25.8796,ESTIMATED,329.0898,3.085E6,1.911E7,1.1574,1.0485,1.911E7,2.147E5,25.7041,329.08938,329.09109,0.0261,25.7041,25.9033,ESTIMATED,329.08969,9.963E4,5.766E6,,,5.766E6,1.918E6,25.8615,329.08964,329.09128,0.114,25.7066,25.9005,ESTIMATED,329.08989,4.319E5,1.966E7,0.3462,0.6486,1.966E7,1.403E5,25.7037,329.08931,329.09101,0.0203,25.7037,25.9007,ESTIMATED,329.08976,9.078E4,3.97E6,,,3.97E6,6.983E4,25.7075,329.0891,329.09094,0.025,25.7045,25.9015,ESTIMATED,329.08966,7.851E4,1.55E6,34.5616,32.0024,1.55E6,1.068E5,25.709,329.08923,329.09108,0.0264,25.706,25.9002,ESTIMATED,329.08991,9.325E4,2.616E6,32.6354,23.6033,2.616E6
406,1.738E6,25.932,461.15869,461.16023,0.3,3,0,0.769,2.04,0.00094,0.0687,0,25.7599,25.9703,461.16001,6.03E3,2.622E7,2.622E7,7.163E4,25.9569,461.16021,461.1604,0.0065,25.9536,25.9602,ESTIMATED,461.1604,2.19E7,2.19E7,1.0023,1.0012,2.19E7,1.531E3,25.8317,461.1573,461.15998,0.0424,25.8011,25.8704,ESTIMATED,461.1596,6.03E3,3.315E4,1.4885,1.1299,3.315E4,1.568E6,25.9208,461.158,461.16081,0.065,25.8051,25.9678,ESTIMATED,461.16015,2.875E4,2.429E7,0.8076,0.8524,2.429E7,1.738E6,25.8804,461.15975,461.16115,0.0634,25.7599,25.9392,ESTIMATED,461.16048,1.935E4,2.622E7,1.0727,0.9522,2.622E7,1.223E6,25.9516,461.15791,461.16064,0.0571,25.8316,25.9677,ESTIMATED,461.15995,4.564E4,2.356E7,0.2643,0.6168,2.356E7,6.531E4,25.9688,461.15869,461.16023,0.0082,25.8452,25.9688,ESTIMATED,461.16004,2.017E4,5.213E6,,0.5,5.213E6,1.541E6,25.9005,461.15787,461.16121,0.0638,25.7838,25.9372,ESTIMATED,461.16054,1.642E4,2.584E7,0.6856,0.797,2.584E7,2.425E4,25.9703,461.15894,461.16022,0.0075,25.8137,25.9703,ESTIMATED,461.15976,7.238E3,1.785E6,,0.5,1.785E6,9.786E3,25.9694,461.15868,461.16057,0.0095,25.8476,25.9694,ESTIMATED,461.1595,7.234E3,6.311E5,,0.5,6.311E5,2.643E4,25.9692,461.15831,461.16021,0.0077,25.8284,25.9692,ESTIMATED,461.1597,6.561E3,1.962E6,,0.5,1.962E6
407,1.055E5,25.9385,495.21822,495.22204,1,10,0,0.74,3.1,0.00153,0.0185,0,25.8804,26.08,495.2198,7.67E3,1.21E6,1.21E6,4.368E4,25.937,495.21804,495.21951,0.0934,25.8813,26.0569,ESTIMATED,495.21904,7.67E3,4.744E5,1.9534,1.5397,4.744E5,9.799E4,25.936,495.218,495.22171,0.1025,25.8811,26.0787,ESTIMATED,495.22047,3.133E4,9.537E5,1.9361,1.7134,9.537E5,4.553E4,25.9381,495.21843,495.22162,0.1071,25.8806,26.0652,ESTIMATED,495.21907,1.745E4,4.597E5,1.7183,1.5697,4.597E5,4.694E4,25.9392,495.21773,495.22229,0.1032,25.8804,26.0781,ESTIMATED,495.21941,8.272E3,4.721E5,1.8458,1.5622,4.721E5,4.428E4,25.9516,495.21808,495.21944,0.1145,25.8831,26.0761,ESTIMATED,495.21903,1.13E4,4.558E5,1.3195,1.4055,4.558E5,9.169E4,25.9404,495.21822,495.22204,0.0944,25.8811,26.08,ESTIMATED,495.21998,2.299E4,9.743E5,1.6723,1.5959,9.743E5,4.555E4,25.9339,495.21838,495.22236,0.098,25.881,26.0733,ESTIMATED,495.21948,1.329E4,4.687E5,2.103,1.5972,4.687E5,1.055E5,25.9422,495.21813,495.22201,0.0892,25.8829,26.0768,ESTIMATED,495.22054,3.066E4,1.21E6,1.5877,1.4613,1.21E6,9.101E4,25.9331,495.21811,495.22162,0.1005,25.8834,26.0771,ESTIMATED,495.22056,3.179E4,9.292E5,2.05,1.921,9.292E5,9.11E4,25.9334,495.21825,495.22183,0.0929,25.882,26.0776,ESTIMATED,495.22041,2.534E4,9.674E5,2.038,1.7441,9.674E5
408,2.863E3,25.9913,442.08326,442.08355,0.1,1,0,0.944,0,0,0,0,25.9514,26.0206,442.08312,2.891E4,7.404E4,7.404E4,3.621E2,26.0024,442.08126,442.08372,0.0126,25.9991,26.0096,ESTIMATED,442.08235,4.446E4,5.627E4,2.1862,1.5931,5.627E4,6.034E2,26.0173,442.08326,442.08333,0.0194,26.0045,26.0206,ESTIMATED,442.08331,4.716E4,6.053E4,0.262,0.631,6.053E4,5.699E2,26.0042,442.08326,442.08386,0.0142,25.9976,26.0108,ESTIMATED,442.08384,5.04E4,6.793E4,0.9934,0.9967,6.793E4,8.288E2,25.9906,442.08139,442.08386,0.0283,25.9874,26.0064,ESTIMATED,442.08206,4.516E4,6.933E4,4.9505,2.9753,6.933E4,1.964E2,25.9871,442.08326,442.08377,0.0065,25.9839,25.9904,ESTIMATED,442.08377,6.035E4,6.035E4,1.0041,1.0021,6.035E4,2.127E2,25.9985,442.08326,442.08355,0.0064,25.9952,26.0017,ESTIMATED,442.08355,6.615E4,6.615E4,0.9935,0.9967,6.615E4,1.277E3,25.9833,442.08115,442.08386,0.0198,25.9767,26.003,ESTIMATED,442.08235,4.554E4,7.404E4,2.9983,1.9991,7.404E4,5.745E2,25.9806,442.08326,442.08348,0.012,25.9738,25.9873,ESTIMATED,442.08343,4.694E4,6.995E4,0.9905,0.9952,6.995E4,1.809E2,25.9729,442.08325,442.08326,0.0071,25.9694,25.9765,ESTIMATED,442.08325,5.094E4,5.094E4,0.9957,0.9979,5.094E4,2.863E3,25.9761,442.08085,442.0834,0.0305,25.9514,26.0188,ESTIMATED,442.08326,2.891E4,5.641E4,1.7264,1.3632,5.641E4
409,5.932E5,25.9867,438.0893,438.08999,1,10,0,0.86,1.43,0.00062,0.0187,0,25.8405,26.04,438.08983,4.866E4,6.32E6,6.32E6,5.071E5,25.9861,438.08977,438.0902,0.1018,25.8428,26.04,ESTIMATED,438.08994,6.064E4,5.43E6,0.5699,0.7417,5.43E6,5.32E5,25.9869,438.08864,438.08989,0.099,25.8422,26.037,ESTIMATED,438.08959,7.362E4,5.73E6,0.5349,0.7269,5.73E6,5.331E5,25.9942,438.08946,438.09029,0.0963,25.8406,26.0399,ESTIMATED,438.09006,5.5E4,5.775E6,0.4843,0.6977,5.775E6,5.628E5,25.9938,438.08932,438.09033,0.1155,25.8417,26.0382,ESTIMATED,438.09011,6.704E4,5.939E6,0.4409,0.6892,5.939E6,5.083E5,25.9871,438.08945,438.09023,0.1007,25.8444,26.0374,ESTIMATED,438.09,8.206E4,5.432E6,0.528,0.729,5.432E6,5.382E5,25.9756,438.0893,438.08999,0.1651,25.8417,26.0397,ESTIMATED,438.08978,9.171E4,5.509E6,0.7371,0.8064,5.509E6,5.52E5,25.9899,438.08974,438.09171,0.0964,25.842,26.0381,ESTIMATED,438.09011,4.866E4,6.027E6,0.5014,0.7136,6.027E6,5.932E5,25.9873,438.08919,438.08987,0.1072,25.8408,26.038,ESTIMATED,438.08967,7.795E4,6.32E6,0.5092,0.7222,6.32E6,5.458E5,25.9835,438.08875,438.08977,0.1047,25.8405,26.0382,ESTIMATED,438.08948,8.788E4,5.681E6,0.57,0.7401,5.681E6,5.533E5,25.9829,438.08894,438.08979,0.1066,25.8424,26.0381,ESTIMATED,438.08959,1.012E5,5.566E6,0.564,0.7397,5.566E6
410,4.812E6,26.0741,694.28665,694.28994,0.3,3,0,0.886,0.69,0.00048,0.0398,0,25.9029,26.1348,694.28735,6.471E3,7.625E7,7.625E7,4.044E6,26.1019,694.28547,694.28665,0.0665,26.0298,26.1334,ESTIMATED,694.28588,2.647E6,6.942E7,0.5407,0.7404,6.942E7,5.319E2,26.0723,694.28479,694.28964,0.0095,26.0594,26.0755,ESTIMATED,694.28571,1.539E4,6.545E4,0.2496,0.6248,6.545E4,4.452E6,26.0557,694.28536,694.29063,0.063,25.9175,26.0978,ESTIMATED,694.28638,6.471E3,7.081E7,0.754,0.8271,7.081E7,4.795E6,26.0159,694.28573,694.29094,0.0645,25.9029,26.099,ESTIMATED,694.28686,5.644E4,6.98E7,1.3604,1.2106,6.98E7,4.486E6,26.0761,694.28555,694.28665,0.0626,26.0274,26.1334,ESTIMATED,694.28603,1.114E7,7.126E7,1.0468,1.0882,7.126E7,2.138E4,26.0833,694.28665,694.28994,0.0089,26.0766,26.0866,ESTIMATED,694.28986,2.622E6,3.765E6,0.4969,0.7484,3.765E6,4.812E6,26.0381,694.28517,694.2907,0.0618,25.907,26.0968,ESTIMATED,694.28672,9.151E3,7.625E7,1.3076,0.9698,7.625E7,2.787E5,26.1186,694.28533,694.29011,0.0114,26.0768,26.1217,ESTIMATED,694.2877,9.036E5,2.103E7,0.1134,0.545,2.103E7,4.269E5,26.1348,694.28474,694.28995,0.0105,26.035,26.1348,ESTIMATED,694.28966,1.005E4,3.097E7,,0.5,3.097E7,6.674E2,26.0445,694.28488,694.28982,0.0092,26.0252,26.0478,ESTIMATED,694.28871,1.234E4,7.484E4,0.193,0.5839,7.484E4
411,3.893E6,26.1784,449.18609,449.18839,0.2,2,0,0.926,0.03,0.00002,0.0279,0,26.0206,26.2207,449.187,4.883E4,3.546E7,3.546E7,4.768E4,26.2205,449.18669,449.18732,0.0131,26.1398,26.2205,ESTIMATED,449.18698,8.528E4,2.311E6,,0.5,2.311E6,3.893E6,26.1068,449.1866,449.18704,0.1082,26.0206,26.2188,ESTIMATED,449.18686,4.166E6,3.546E7,1.1823,1.1497,3.546E7,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,5.212E3,26.2207,449.18666,449.18741,0.0217,26.179,26.2207,ESTIMATED,449.18718,4.883E4,2.79E5,,0.5,2.79E5,2.141E6,26.2081,449.18609,449.18839,0.1869,26.0235,26.2206,ESTIMATED,449.18712,1.099E5,2.95E7,0.1155,0.5492,2.95E7,,,,,,,,UNKNOWN,,,,,,,2.981E6,26.1785,449.18662,449.1891,0.1046,26.0221,26.2186,ESTIMATED,449.18706,4.429E5,3.065E7,0.3567,0.6572,3.065E7,3.328E6,26.1348,449.18642,449.18709,0.1308,26.0222,26.22,ESTIMATED,449.18685,1.274E6,2.8E7,0.9049,0.8835,2.8E7,2.869E6,26.1791,449.18651,449.18718,0.1126,26.022,26.2195,ESTIMATED,449.18693,4.632E5,2.797E7,0.3528,0.654,2.797E7
412,7.943E6,26.2409,402.19265,402.193,0.5,5,0,0.925,0.32,0.00013,0.0123,0,26.1561,26.3899,402.19281,2.016E6,7.437E7,7.437E7,6.662E6,26.249,402.1927,402.19312,0.1076,26.1917,26.388,ESTIMATED,402.19291,2.016E6,6.677E7,1.7284,1.5646,6.677E7,7.943E6,26.2281,402.19239,402.19277,0.1084,26.1572,26.3558,ESTIMATED,402.19255,4.618E6,7.358E7,1.607,1.4484,7.358E7,7.04E6,26.2559,402.19283,402.19328,0.1079,26.1919,26.3899,ESTIMATED,402.19303,2.689E6,6.697E7,1.6624,1.4924,6.697E7,6.933E6,26.2585,402.19288,402.19327,0.1092,26.192,26.3868,ESTIMATED,402.19304,3.555E6,6.425E7,1.6643,1.4654,6.425E7,6.827E6,26.2557,402.19279,402.19319,0.1094,26.1919,26.3869,ESTIMATED,402.19299,2.363E6,6.576E7,1.5652,1.4384,6.576E7,7.383E6,26.2237,402.19265,402.193,0.1132,26.1561,26.3552,ESTIMATED,402.19277,4.699E6,6.552E7,1.7904,1.6105,6.552E7,6.981E6,26.2613,402.1929,402.19327,0.1094,26.1905,26.3868,ESTIMATED,402.19303,2.932E6,6.643E7,1.4418,1.3698,6.643E7,7.413E6,26.2123,402.19256,402.1929,0.1032,26.1587,26.353,ESTIMATED,402.19269,4.836E6,7.437E7,2.4276,1.8486,7.437E7,7.538E6,26.2294,402.19235,402.19269,0.111,26.1564,26.3551,ESTIMATED,402.19252,4.483E6,6.956E7,1.5418,1.4875,6.956E7,7.409E6,26.2352,402.19243,402.19283,0.1113,26.1576,26.3532,ESTIMATED,402.1926,4.605E6,6.577E7,1.395,1.3054,6.577E7
413,2.83E6,26.2647,521.16624,521.1685,1,10,0,0.866,1.3,0.00068,0.0115,0,26.1401,26.3395,521.16799,1.124E5,3.206E7,3.206E7,2.596E6,26.268,521.16578,521.16954,0.0837,26.1429,26.3393,ESTIMATED,521.1681,1.789E5,2.9E7,0.9009,0.8901,2.9E7,2.83E6,26.2642,521.1661,521.16902,0.0892,26.1416,26.3395,ESTIMATED,521.16766,1.64E5,3.206E7,1.0753,0.9454,3.206E7,2.553E6,26.2628,521.16607,521.16886,0.0891,26.1401,26.3384,ESTIMATED,521.16828,1.124E5,2.824E7,1.0919,0.9724,2.824E7,2.528E6,26.2648,521.16665,521.17049,0.088,26.1414,26.3374,ESTIMATED,521.16829,1.844E5,2.828E7,0.9818,0.9203,2.828E7,2.578E6,26.2716,521.16551,521.16911,0.0886,26.143,26.337,ESTIMATED,521.16818,1.792E5,2.873E7,0.8203,0.8482,2.873E7,2.673E6,26.2646,521.16624,521.1685,0.0899,26.1406,26.3385,ESTIMATED,521.16794,1.494E5,2.951E7,0.9367,0.9054,2.951E7,2.555E6,26.2613,521.1672,521.17057,0.0856,26.1424,26.3371,ESTIMATED,521.16829,1.527E5,2.94E7,1.088,0.9602,2.94E7,2.509E6,26.2628,521.16644,521.16959,0.0881,26.1403,26.3364,ESTIMATED,521.16782,1.449E5,2.756E7,0.9809,0.9112,2.756E7,2.728E6,26.2601,521.16582,521.169,0.099,26.141,26.3391,ESTIMATED,521.16762,1.942E5,2.956E7,1.0776,0.9624,2.956E7,2.703E6,26.2673,521.16643,521.16923,0.091,26.1422,26.3372,ESTIMATED,521.16773,2.158E5,2.872E7,0.8502,0.8707,2.872E7
414,1.612E4,26.4515,242.11773,242.11843,1,10,0,0.861,1.33,0.00032,0.0451,0,26.35,26.5499,242.118,5.256E3,1.641E5,1.641E5,1.52E4,26.4613,242.11784,242.11824,0.1101,26.3523,26.5497,ESTIMATED,242.11805,8.177E3,1.395E5,0.8727,0.9157,1.395E5,1.612E4,26.4337,242.11766,242.11811,0.1074,26.3525,26.5499,ESTIMATED,242.11791,8.658E3,1.505E5,1.5087,1.2636,1.505E5,1.513E4,26.4586,242.11791,242.11848,0.1194,26.3558,26.5473,ESTIMATED,242.11814,5.365E3,1.486E5,0.8476,0.959,1.486E5,1.496E4,26.467,242.11791,242.11848,0.111,26.3507,26.5489,ESTIMATED,242.11815,6.197E3,1.481E5,0.7287,0.8291,1.481E5,1.441E4,26.4588,242.11709,242.11826,0.1055,26.3608,26.5492,ESTIMATED,242.11806,1.145E4,1.372E5,1.0251,0.9635,1.372E5,1.524E4,26.4534,242.11773,242.11843,0.1174,26.352,26.5472,ESTIMATED,242.11798,1.025E4,1.54E5,0.9542,1.0271,1.54E5,1.534E4,26.4569,242.11788,242.11841,0.108,26.3513,26.5466,ESTIMATED,242.11813,5.256E3,1.641E5,0.9408,0.9579,1.641E5,1.472E4,26.4219,242.11773,242.11822,0.1325,26.353,26.5487,ESTIMATED,242.11794,9.715E3,1.189E5,2.1363,1.4522,1.189E5,1.489E4,26.4601,242.11759,242.11822,0.1187,26.3519,26.5471,ESTIMATED,242.11783,1.073E4,1.377E5,0.9297,0.9135,1.377E5,1.517E4,26.4438,242.1175,242.11827,0.1021,26.35,26.5479,ESTIMATED,242.11785,1.05E4,1.396E5,1.1965,1.0593,1.396E5
