id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height
960,2.289E6,31.1252,443.04911,443.05107,0.2,2,10,0.89,1.09,0.00048,0.0476,0,30.9892,31.3833,443.05041,3.395E4,3.678E7,3.678E7,2.159E6,31.0844,443.04904,443.05053,0.0553,30.9892,31.3555,ESTIMATED,443.05017,4.658E4,3.543E7,1.2695,1.1244,3.543E7,8.771E3,31.3128,443.0485,443.05276,0.0587,31.2854,31.3642,ESTIMATED,443.04994,4.24E4,1.52E5,1.8773,1.4386,1.52E5,2.289E6,31.0874,443.04911,443.05107,0.0566,30.9905,31.3737,ESTIMATED,443.05039,6.616E4,3.678E7,0.9556,1.0125,3.678E7,1.951E6,31.0811,443.04896,443.05106,0.0567,30.9916,31.3758,ESTIMATED,443.05073,3.395E4,3.068E7,1.3671,1.2187,3.068E7,9.135E3,31.2652,443.04987,443.05106,0.0462,31.2562,31.3138,ESTIMATED,443.05042,7.609E4,2.507E5,5.3992,3.1996,2.507E5,1.983E6,31.09,443.04932,443.05117,0.0562,30.9921,31.3833,ESTIMATED,443.05073,3.903E4,3.175E7,0.996,1.0314,3.175E7,2.033E6,31.0819,443.04922,443.05096,0.0601,30.9919,31.365,ESTIMATED,443.05064,4.53E4,3.327E7,1.3713,1.1963,3.327E7,2.083E6,31.0851,443.04928,443.05101,0.0586,30.9907,31.3564,ESTIMATED,443.05064,3.895E4,3.243E7,1.1257,1.0915,3.243E7,2.107E6,31.084,443.0491,443.05082,0.0557,30.9917,31.3312,ESTIMATED,443.05033,5.4E4,3.424E7,1.2541,1.1459,3.424E7,2.194E6,31.0799,443.04898,443.05055,0.0554,30.9893,31.2931,ESTIMATED,443.05014,6.877E4,3.569E7,1.333,1.1508,3.569E7
961,1.654E4,31.3032,545.94736,545.95181,1,10,0,0.847,3.05,0.00167,0.0193,0,31.2706,31.346,545.94952,1.817E4,4.477E5,4.477E5,9.668E3,31.2993,545.94741,545.95139,0.0415,31.2749,31.3404,ESTIMATED,545.95032,1.95E4,2.482E5,1.4522,1.2876,2.482E5,1.026E4,31.2945,545.94735,545.95123,0.0351,31.2762,31.3402,ESTIMATED,545.94981,1.817E4,2.826E5,2.4993,1.7496,2.826E5,1.654E4,31.3037,545.94736,545.95181,0.0425,31.2706,31.344,ESTIMATED,545.95012,2.363E4,4.477E5,1.1937,1.0872,4.477E5,1.149E4,31.3121,545.94682,545.95128,0.0428,31.2757,31.3366,ESTIMATED,545.94872,2.467E4,3.814E5,0.6065,0.8007,3.814E5,1.128E4,31.3138,545.94724,545.95161,0.045,31.2773,31.346,ESTIMATED,545.94952,2.498E4,2.554E5,0.6715,0.8448,2.554E5,1.2E4,31.3031,545.94794,545.9516,0.0474,31.2757,31.3412,ESTIMATED,545.94883,5.303E4,3.176E5,1.4891,1.1965,3.176E5,1.114E4,31.2979,545.94717,545.95148,0.0465,31.2797,31.3439,ESTIMATED,545.94873,2.14E4,2.702E5,2.3678,1.7622,2.702E5,1.567E4,31.3019,545.94752,545.95154,0.0381,31.2748,31.3382,ESTIMATED,545.94865,2.816E4,4.124E5,1.9313,1.2426,4.124E5,1.037E4,31.3037,545.9475,545.95133,0.0511,31.2764,31.3434,ESTIMATED,545.95021,2.23E4,2.651E5,1.504,1.1248,2.651E5,1.528E4,31.3022,545.94737,545.95179,0.0357,31.272,31.3354,ESTIMATED,545.95029,3.317E4,3.94E5,1.0675,1.0505,3.94E5
962,1.613E6,31.3446,478.98268,478.98609,1,10,0,0.851,4.19,0.00201,0.0064,0,31.2886,31.5095,478.98454,2.174E4,4.336E7,4.336E7,1.267E6,31.3465,478.9822,478.98597,0.0311,31.2962,31.4877,ESTIMATED,478.98481,3.706E4,3.574E7,1.1674,1.1568,3.574E7,1.273E6,31.3433,478.98219,478.98612,0.0318,31.2915,31.4966,ESTIMATED,478.98491,3.375E4,3.478E7,1.3575,1.2328,3.478E7,1.613E6,31.341,478.98268,478.98609,0.0353,31.2886,31.4903,ESTIMATED,478.98523,2.732E4,4.321E7,1.4666,1.3333,4.321E7,1.218E6,31.3458,478.98258,478.9859,0.0325,31.2909,31.5084,ESTIMATED,478.98398,2.335E4,3.33E7,1.3513,1.2371,3.33E7,1.212E6,31.346,478.98236,478.98591,0.0313,31.2925,31.5056,ESTIMATED,478.98487,2.192E4,3.463E7,1.3795,1.2556,3.463E7,1.195E6,31.3443,478.98266,478.98629,0.0335,31.3001,31.5081,ESTIMATED,478.98468,4.692E4,3.297E7,1.4454,1.3058,3.297E7,1.231E6,31.3469,478.98231,478.98576,0.0313,31.3009,31.5095,ESTIMATED,478.98322,5.458E4,3.459E7,1.4621,1.7057,3.459E7,1.535E6,31.3413,478.98227,478.98577,0.0321,31.2898,31.5087,ESTIMATED,478.98373,2.677E4,4.336E7,1.6868,1.406,4.336E7,1.262E6,31.3434,478.98237,478.98619,0.0321,31.2946,31.5029,ESTIMATED,478.98517,2.465E4,3.491E7,1.6046,1.3211,3.491E7,1.605E6,31.3475,478.98171,478.98546,0.0329,31.2901,31.5063,ESTIMATED,478.98475,2.174E4,4.216E7,1.0252,1.1143,4.216E7
963,6.642E5,31.3626,433.07118,433.07429,1,10,0,0.915,1.06,0.00046,0.0115,0,31.3157,31.5092,433.07188,2.177E4,1.995E7,1.995E7,5.176E5,31.3673,433.07101,433.07439,0.0311,31.3206,31.5028,ESTIMATED,433.07165,2.208E4,1.507E7,1.067,1.1233,1.507E7,5.387E5,31.3613,433.07053,433.07382,0.0321,31.3189,31.4997,ESTIMATED,433.07166,2.337E4,1.496E7,1.4618,1.3143,1.496E7,6.642E5,31.356,433.07118,433.07429,0.0312,31.3157,31.5082,ESTIMATED,433.07184,4.208E4,1.919E7,2.1475,1.5303,1.919E7,5.188E5,31.3639,433.07159,433.07459,0.0308,31.3244,31.5024,ESTIMATED,433.0721,2.609E4,1.495E7,1.574,1.349,1.495E7,5.12E5,31.3612,433.07157,433.07456,0.032,31.323,31.5086,ESTIMATED,433.07205,2.319E4,1.451E7,2.027,1.6175,1.451E7,5.187E5,31.3655,433.0716,433.07453,0.0322,31.3244,31.501,ESTIMATED,433.0721,2.824E4,1.422E7,1.3544,1.2711,1.422E7,5.312E5,31.365,433.0712,433.0732,0.0311,31.3223,31.5065,ESTIMATED,433.072,2.177E4,1.527E7,1.5867,1.3557,1.527E7,6.618E5,31.3623,433.07124,433.07403,0.0302,31.317,31.5087,ESTIMATED,433.0719,2.188E4,1.995E7,1.5786,1.3141,1.995E7,5.316E5,31.3674,433.07122,433.07421,0.0303,31.3251,31.5059,ESTIMATED,433.07177,4.159E4,1.585E7,1.2716,1.1852,1.585E7,6.633E5,31.3564,433.07101,433.07403,0.0318,31.3172,31.5092,ESTIMATED,433.07178,3.454E4,1.846E7,2.1782,1.588,1.846E7
964,9.003E3,31.3733,469.25659,469.26062,0.1,1,0,0.944,0,0,0,0,31.3463,31.4001,469.25877,2.045E4,3.741E5,3.741E5,4.477E3,31.3703,469.25637,469.26189,0.0191,31.3495,31.3968,ESTIMATED,469.25832,2.968E4,2.114E5,1.757,1.1374,2.114E5,3.676E3,31.376,469.25643,469.25923,0.0053,31.3463,31.3848,ESTIMATED,469.25835,2.587E4,1.948E5,0.3687,0.6484,1.948E5,9.003E3,31.3707,469.25659,469.26062,0.0311,31.35,31.4001,ESTIMATED,469.25912,4.413E4,3.741E5,1.3181,1.2099,3.741E5,4.829E3,31.3728,469.25694,469.26021,0.0145,31.3518,31.3994,ESTIMATED,469.25949,3.945E4,2.195E5,1.0334,1.135,2.195E5,5.178E3,31.3701,469.25686,469.25991,0.0264,31.3491,31.3997,ESTIMATED,469.25907,2.451E4,1.945E5,1.43,1.2022,1.945E5,4.668E3,31.3803,469.25687,469.25974,0.0594,31.3504,31.3922,ESTIMATED,469.25908,2.045E4,1.921E5,0.4403,0.6981,1.921E5,3.862E3,31.3799,469.25681,469.25966,0.062,31.35,31.3888,ESTIMATED,469.25846,2.39E4,2.014E5,0.3259,0.6481,2.014E5,8.189E3,31.3742,469.25673,469.25983,0.0196,31.3473,31.3977,ESTIMATED,469.25883,2.569E4,3.236E5,1.0002,0.9844,3.236E5,2.256E3,31.3674,469.25649,469.25931,0.0115,31.3465,31.3733,ESTIMATED,469.2583,2.416E4,2.05E5,0.2365,0.6409,2.05E5,6.052E3,31.3711,469.25627,469.26022,0.0222,31.3475,31.3799,ESTIMATED,469.2587,4.836E4,3.324E5,0.4169,0.6858,3.324E5
965,1.396E6,31.3745,455.05858,455.06183,1,10,0,0.851,4.79,0.00218,0.0092,0,31.3308,31.5121,455.06051,1.651E4,4.565E7,4.565E7,1.033E6,31.3732,455.0585,455.06181,0.0295,31.3328,31.5062,ESTIMATED,455.06065,2.083E4,3.164E7,1.4281,1.2732,3.164E7,1.031E6,31.3731,455.05834,455.06115,0.0298,31.3311,31.5115,ESTIMATED,455.0605,3.032E4,3.078E7,1.3879,1.2403,3.078E7,1.354E6,31.3707,455.05858,455.06183,0.0316,31.3308,31.5052,ESTIMATED,455.06101,6.93E4,3.938E7,1.536,1.3244,3.938E7,1.006E6,31.3728,455.05872,455.06153,0.0313,31.3335,31.5114,ESTIMATED,455.0606,2.86E4,3.03E7,1.7886,1.4644,3.03E7,1.006E6,31.3761,455.05875,455.06146,0.0288,31.3352,31.5116,ESTIMATED,455.06089,1.922E4,3.165E7,1.5047,1.3094,3.165E7,1.03E6,31.3744,455.05891,455.06157,0.0301,31.3366,31.5081,ESTIMATED,455.06124,2.93E4,3.108E7,1.6034,1.3406,3.108E7,1.011E6,31.3799,455.05843,455.06165,0.0308,31.3315,31.5095,ESTIMATED,455.05906,1.651E4,2.914E7,1.1643,1.1603,2.914E7,1.307E6,31.3771,455.05842,455.06155,0.0317,31.3352,31.5087,ESTIMATED,455.05944,3.811E4,3.855E7,1.1378,1.1998,3.855E7,1.044E6,31.3763,455.06025,455.06122,0.0307,31.3373,31.5089,ESTIMATED,455.06096,4.002E4,3.152E7,1.3759,1.2498,3.152E7,1.396E6,31.3711,455.05954,455.06112,0.0285,31.3324,31.5121,ESTIMATED,455.06078,4.448E4,4.565E7,1.6112,1.3414,4.565E7
966,1.3E5,31.3792,356.12238,356.12303,1,10,10,0.877,3.33,0.00119,0.0119,0,31.3152,31.4598,356.12247,1.932E5,2.856E6,2.856E6,9.834E4,31.3732,356.12219,356.1228,0.0368,31.3267,31.4573,ESTIMATED,356.12251,2.572E5,1.972E6,1.4483,1.4041,1.972E6,8.821E4,31.376,356.1209,356.12274,0.0437,31.3311,31.4571,ESTIMATED,356.12248,2.474E5,1.785E6,1.9989,1.4026,1.785E6,1.228E5,31.3766,356.12238,356.12303,0.0343,31.3369,31.4571,ESTIMATED,356.12268,3.271E5,2.743E6,1.4564,1.514,2.743E6,8.205E4,31.3787,356.1213,356.12329,0.0345,31.3366,31.4596,ESTIMATED,356.1227,2.092E5,1.701E6,2.0086,1.4595,1.701E6,8.11E4,31.382,356.12137,356.12329,0.0335,31.3383,31.4598,ESTIMATED,356.1228,2.247E5,1.818E6,1.7491,1.3908,1.818E6,8.838E4,31.3833,356.12264,356.12333,0.0355,31.3152,31.4582,ESTIMATED,356.12292,1.932E5,1.784E6,1.2668,1.0505,1.784E6,7.666E4,31.3829,356.12088,356.12298,0.0356,31.3439,31.4578,ESTIMATED,356.1218,2.21E5,1.694E6,1.8484,1.4612,1.694E6,1.112E5,31.38,356.12098,356.12323,0.0315,31.3443,31.4575,ESTIMATED,356.12174,3.189E5,2.573E6,1.5624,1.5825,2.573E6,8.713E4,31.3851,356.12235,356.12286,0.0401,31.3434,31.4573,ESTIMATED,356.12262,2.38E5,1.891E6,1.6095,1.3656,1.891E6,1.3E5,31.3741,356.12212,356.12276,0.0458,31.3324,31.4576,ESTIMATED,356.12248,3.879E5,2.856E6,18.2025,1.5014,2.856E6
967,5.011E6,31.3901,521.26484,521.2702,1,10,0,0.904,1.34,0.0007,0.0219,0,31.2901,31.5408,521.26703,1.571E4,1.349E8,1.349E8,4.58E6,31.3791,521.26491,521.26977,0.0365,31.2901,31.5208,ESTIMATED,521.26673,1.571E4,1.173E8,1.5403,1.3148,1.173E8,4.51E6,31.3848,521.26577,521.26704,0.0375,31.2945,31.5202,ESTIMATED,521.26679,2.224E4,1.1E8,1.1505,1.134,1.1E8,4.905E6,31.3825,521.26484,521.2702,0.0348,31.3127,31.5199,ESTIMATED,521.26693,2.884E4,1.246E8,1.4397,1.2861,1.246E8,3.947E6,31.3994,521.2666,521.26767,0.0347,31.3121,31.526,ESTIMATED,521.26726,1.913E4,1.015E8,1.5017,1.3005,1.015E8,4.004E6,31.3967,521.26403,521.26767,0.0365,31.3138,31.5408,ESTIMATED,521.26733,2.05E4,1.001E8,1.6901,1.3724,1.001E8,3.944E6,31.401,521.26404,521.26766,0.0362,31.3152,31.5199,ESTIMATED,521.26733,2.798E4,9.73E7,1.5017,1.2546,9.73E7,3.921E6,31.3976,521.26399,521.2703,0.036,31.3101,31.5359,ESTIMATED,521.26726,2.081E4,9.941E7,1.2926,1.205,9.941E7,4.267E6,31.3918,521.26636,521.268,0.0351,31.3231,31.5233,ESTIMATED,521.26717,2.764E4,1.156E8,1.475,1.2307,1.156E8,4.41E6,31.3851,521.2636,521.26994,0.0367,31.3129,31.5235,ESTIMATED,521.26686,2.644E4,1.111E8,1.3717,1.2677,1.111E8,5.011E6,31.3829,521.26532,521.26687,0.0304,31.3112,31.5209,ESTIMATED,521.26663,2.879E4,1.349E8,1.2085,1.1554,1.349E8
968,7.362E5,31.3942,564.30773,564.31918,1,10,0,0.907,1.28,0.00072,0.0067,0,31.3488,31.5291,564.3088,2.406E4,2.026E7,2.026E7,6.518E5,31.3909,564.30794,564.31884,0.0351,31.3525,31.5179,ESTIMATED,564.30847,8.193E4,1.744E7,1.8067,1.4141,1.744E7,6.094E5,31.3937,564.30786,564.31885,0.0366,31.3523,31.5115,ESTIMATED,564.30852,9.304E4,1.612E7,1.3439,1.228,1.612E7,7.11E5,31.3913,564.30773,564.31918,0.0343,31.353,31.5286,ESTIMATED,564.30886,1.267E5,1.805E7,1.5197,1.3268,1.805E7,6.073E5,31.3965,564.30786,564.31955,0.0362,31.3488,31.526,ESTIMATED,564.30906,2.406E4,1.515E7,1.3589,1.2513,1.515E7,6.026E5,31.3967,564.30847,564.31951,0.0371,31.3521,31.5291,ESTIMATED,564.30913,2.969E4,1.584E7,1.3569,1.2344,1.584E7,5.972E5,31.3922,564.30824,564.31258,0.0371,31.3504,31.4765,ESTIMATED,564.30905,3.533E4,1.476E7,1.597,1.3838,1.476E7,5.864E5,31.3947,564.30803,564.31949,0.0383,31.353,31.5242,ESTIMATED,564.30902,3.132E4,1.436E7,1.522,1.351,1.436E7,7.025E5,31.3918,564.30821,564.31748,0.0374,31.3503,31.5204,ESTIMATED,564.30894,3.905E4,1.794E7,1.7302,1.4013,1.794E7,5.927E5,31.3969,564.30804,564.3181,0.0356,31.3555,31.5089,ESTIMATED,564.30856,6.739E4,1.462E7,1.4024,1.2507,1.462E7,7.362E5,31.3976,564.30791,564.31899,0.0333,31.3505,31.5092,ESTIMATED,564.30841,3.436E4,2.026E7,1.1084,1.1239,2.026E7
969,8.398E6,31.4004,515.13475,515.13931,1,10,7,0.843,4.53,0.00234,0.2802,0,31.2719,31.6867,515.13703,1.991E4,2.447E8,2.447E8,6.732E6,31.3732,515.13472,515.13845,0.0331,31.2719,31.5325,ESTIMATED,515.13696,2.269E4,1.831E8,1.3568,1.2897,1.831E8,6.695E6,31.3731,515.134,515.13845,0.0321,31.2915,31.585,ESTIMATED,515.13703,6.038E4,1.796E8,1.3085,1.2597,1.796E8,8.314E6,31.3707,515.13475,515.13931,0.0338,31.2856,31.6765,ESTIMATED,515.13827,2.97E4,2.218E8,1.4549,1.3356,2.218E8,6.558E6,31.3728,515.13409,515.13923,0.031,31.3,31.6513,ESTIMATED,515.13656,5.872E4,1.857E8,1.5843,1.3635,1.857E8,6.484E6,31.3761,515.13403,515.13902,0.0318,31.3016,31.579,ESTIMATED,515.13718,3.87E4,1.868E8,1.3216,1.2593,1.868E8,6.544E6,31.3744,515.13563,515.1391,0.031,31.2879,31.5286,ESTIMATED,515.13719,1.991E4,1.895E8,1.3683,1.2458,1.895E8,6.582E6,31.371,515.13414,515.13938,0.0325,31.2918,31.6521,ESTIMATED,515.13593,2.329E4,1.752E8,1.914,1.5128,1.752E8,7.763E6,31.3712,515.13468,515.13876,0.0325,31.2959,31.5233,ESTIMATED,515.13609,2.421E4,2.2E8,1.6325,1.3936,2.2E8,2.782E4,31.6509,515.13499,515.1387,0.0438,31.6301,31.6867,ESTIMATED,515.13737,2.975E5,6.593E5,1.7266,1.3633,6.593E5,8.398E6,31.3711,515.13406,515.1384,0.0308,31.2991,31.6243,ESTIMATED,515.13771,3.751E4,2.447E8,1.5062,1.3283,2.447E8
970,3.436E5,31.4162,451.00327,451.00639,1,10,0,0.902,1.25,0.00056,0.0209,0,31.3493,31.5175,451.00367,2.572E4,7.725E6,7.725E6,2.666E5,31.4088,451.00283,451.00623,0.0406,31.3525,31.4998,ESTIMATED,451.00336,3.62E4,5.782E6,1.4362,1.3434,5.782E6,2.711E5,31.4086,451.0026,451.00374,0.0392,31.3493,31.5056,ESTIMATED,451.00339,2.589E4,6.004E6,1.457,1.2874,6.004E6,3.433E5,31.415,451.00327,451.00639,0.042,31.3648,31.5052,ESTIMATED,451.00361,6.959E4,7.384E6,1.0712,1.136,7.384E6,2.742E5,31.4232,451.00352,451.00557,0.0417,31.3728,31.5143,ESTIMATED,451.00387,4.359E4,6.144E6,1.3187,1.2039,6.144E6,2.764E5,31.4235,451.00329,451.00671,0.0397,31.3701,31.5175,ESTIMATED,451.00391,2.953E4,6.09E6,1.2319,1.1935,6.09E6,2.746E5,31.4188,451.00344,451.00427,0.0399,31.3595,31.5111,ESTIMATED,451.00392,2.725E4,6.1E6,1.4541,1.113,6.1E6,2.711E5,31.4274,451.00306,451.00466,0.041,31.371,31.5125,ESTIMATED,451.0039,5.127E4,5.812E6,0.9943,0.8389,5.812E6,3.407E5,31.4154,451.003,451.00489,0.0422,31.3564,31.5087,ESTIMATED,451.00382,2.572E4,7.725E6,1.4819,1.359,7.725E6,2.713E5,31.4148,451.00264,451.00403,0.0416,31.3674,31.5148,ESTIMATED,451.00348,4.793E4,5.943E6,1.2833,1.2551,5.943E6,3.436E5,31.4065,451.00264,451.00386,0.0435,31.3564,31.5063,ESTIMATED,451.0034,4.568E4,7.267E6,1.799,1.4316,7.267E6
971,8.914E6,31.4316,279.1594,279.16003,1,10,0,0.907,1.58,0.00044,0.0181,0,30.9406,31.5388,279.15975,1.894E5,1.184E8,1.184E8,6.898E6,31.439,279.15879,279.15985,0.0719,30.9406,31.5383,ESTIMATED,279.15962,2.084E5,8.859E7,2.4833,1.6548,8.859E7,6.658E6,31.4297,279.15857,279.16,0.0708,30.943,31.5377,ESTIMATED,279.15966,2.287E5,8.895E7,3.922,2.0948,8.895E7,8.914E6,31.421,279.1594,279.16003,0.072,30.9418,31.5373,ESTIMATED,279.15978,2.175E5,1.175E8,5.3133,2.7542,1.175E8,6.657E6,31.4322,279.15869,279.16012,0.0724,30.9422,31.5377,ESTIMATED,279.15991,2.33E5,8.48E7,3.6582,2.0694,8.48E7,6.667E6,31.4325,279.15856,279.16013,0.0687,30.9425,31.5379,ESTIMATED,279.15994,2.205E5,8.973E7,3.9067,2.1485,8.973E7,6.733E6,31.4338,279.15958,279.1601,0.0683,30.9424,31.5374,ESTIMATED,279.15998,2.376E5,9.003E7,3.1883,1.9612,9.003E7,6.581E6,31.4364,279.15847,279.1601,0.07,30.9429,31.5388,ESTIMATED,279.15954,2.259E5,8.495E7,3.3371,1.9222,8.495E7,8.656E6,31.4304,279.1585,279.16005,0.0651,30.9431,31.5379,ESTIMATED,279.15976,2.032E5,1.184E8,3.6265,2.1706,1.184E8,6.696E6,31.433,279.15938,279.15995,0.0684,30.943,31.5381,ESTIMATED,279.15971,2.189E5,9.146E7,3.4597,2.06,9.146E7,8.811E6,31.4275,279.15917,279.1599,0.07,30.9413,31.5384,ESTIMATED,279.15962,1.894E5,1.15E8,3.7143,2.2281,1.15E8
972,2.95E6,31.2887,309.08734,309.09102,0.1,1,10,0.944,0,0,0,0,31.1532,31.5228,309.09026,1.659E4,6.028E7,6.028E7,5.191E3,31.439,309.0886,309.09014,0.0456,31.436,31.5062,ESTIMATED,309.08971,3.69E4,1.263E5,22.1592,11.5796,1.263E5,2.661E6,31.2547,309.08864,309.0908,0.0494,31.1569,31.4662,ESTIMATED,309.09016,3.12E4,4.774E7,1.0464,1.073,4.774E7,2.908E6,31.2527,309.08734,309.09102,0.0376,31.1532,31.3854,ESTIMATED,309.09028,3.817E4,6.028E7,1.4115,1.2105,6.028E7,2.829E6,31.2939,309.08898,309.09092,0.0463,31.1814,31.5143,ESTIMATED,309.09047,1.851E4,5.669E7,1.1876,1.1513,5.669E7,2.751E6,31.2895,309.08754,309.09094,0.0473,31.1711,31.5175,ESTIMATED,309.09045,1.659E4,5.455E7,1.2091,1.1736,5.455E7,2.83E6,31.297,309.08899,309.09088,0.0463,31.1808,31.5228,ESTIMATED,309.09048,1.813E4,5.621E7,1.2685,1.1763,5.621E7,2.759E6,31.2827,309.08897,309.09112,0.0438,31.1886,31.4791,ESTIMATED,309.09043,3.366E4,5.709E7,1.2335,1.1439,5.709E7,2.95E6,31.2838,309.08887,309.09091,0.0472,31.1753,31.5175,ESTIMATED,309.09038,2.79E4,5.675E7,0.791,0.9093,5.675E7,2.603E6,31.249,309.08873,309.09071,0.0504,31.1602,31.4088,ESTIMATED,309.0902,5.138E4,4.667E7,1.5753,1.3038,4.667E7,2.915E6,31.2451,309.08719,309.09115,0.0483,31.1539,31.4727,ESTIMATED,309.09008,4.424E4,5.503E7,1.3645,1.2293,5.503E7
