id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height
600,6.236E6,18.2161,533.2276,533.22893,0.5,5,0,0.9,0.35,0.00019,0.1448,0,17.9001,18.3344,533.2283,8.04E3,4.088E7,4.088E7,5.886E6,18.0515,533.22822,533.22952,0.1404,17.902,18.2997,ESTIMATED,533.22858,5.04E5,3.816E7,1.8647,1.4703,3.816E7,3.508E6,18.2755,533.2276,533.22893,0.3277,17.9917,18.334,ESTIMATED,533.22824,9.529E3,2.987E7,0.3276,0.7152,2.987E7,4.948E6,18.175,533.22822,533.23074,0.1414,17.9012,18.2988,ESTIMATED,533.2285,1.173E4,3.446E7,1.1439,0.9817,3.446E7,2.894E6,18.3097,533.22715,533.22852,0.1126,18.029,18.3341,ESTIMATED,533.22798,1.635E4,2.93E7,0.1848,0.5841,2.93E7,5.427E6,18.1528,533.22828,533.23144,0.1444,17.9001,18.299,ESTIMATED,533.22855,5.372E4,3.664E7,5.9684,1.0448,3.664E7,2.991E6,18.2988,533.22752,533.2287,0.1243,18.0234,18.3325,ESTIMATED,533.22817,1.802E4,2.916E7,0.274,0.6143,2.916E7,1.808E6,18.3314,533.22698,533.23113,0.0648,18.0526,18.3344,ESTIMATED,533.22807,1.09E4,2.551E7,0.0259,0.5109,2.551E7,4.33E6,18.1963,533.22812,533.2298,0.1484,17.9067,18.3,ESTIMATED,533.2284,9.717E3,3.109E7,0.9465,0.9118,3.109E7,6.236E6,18.1006,533.22821,533.2304,0.1453,17.9009,18.2971,ESTIMATED,533.22856,1.721E5,4.088E7,1.6232,1.5555,4.088E7,3.188E6,18.2694,533.22739,533.22868,0.2011,18.0093,18.3335,ESTIMATED,533.22798,8.04E3,2.902E7,0.6375,0.7693,2.902E7
601,2.377E6,18.1657,434.17129,434.17221,1,10,0,0.872,1.22,0.00053,0.052,0,17.9905,18.3894,434.17204,5.577E4,1.563E7,1.563E7,2.093E6,18.1974,434.17116,434.17252,0.1509,17.9905,18.389,ESTIMATED,434.17228,5.577E4,1.321E7,1.1471,1.1353,1.321E7,1.91E6,18.1454,434.17129,434.17221,0.1606,17.9917,18.3887,ESTIMATED,434.17202,1.384E5,1.403E7,1.2296,1.1202,1.403E7,2.144E6,18.172,434.1709,434.17251,0.1524,17.9917,18.3879,ESTIMATED,434.17217,2.233E5,1.442E7,1.1023,1.0731,1.442E7,1.987E6,18.149,434.17105,434.17211,0.136,17.9912,18.3869,ESTIMATED,434.17175,1.091E5,1.368E7,1.0985,1.0865,1.368E7,1.976E6,18.1828,434.17003,434.17243,0.1395,17.9913,18.3894,ESTIMATED,434.17222,1.453E5,1.303E7,1.1731,1.066,1.303E7,1.933E6,18.1645,434.1711,434.17217,0.1303,17.9923,18.3892,ESTIMATED,434.17194,1.504E5,1.35E7,0.9396,0.9968,1.35E7,1.995E6,18.1531,434.17055,434.17203,0.1376,17.9928,18.3893,ESTIMATED,434.17182,1.373E5,1.328E7,1.1436,1.0771,1.328E7,1.845E6,18.1587,434.17148,434.17232,0.1411,17.9927,18.3868,ESTIMATED,434.17209,1.946E5,1.227E7,1.232,1.1071,1.227E7,2.377E6,18.1867,434.17058,434.17253,0.1433,17.9916,18.3885,ESTIMATED,434.17225,1.215E5,1.563E7,1.2237,1.1169,1.563E7,1.941E6,18.1474,434.17057,434.17212,0.1812,17.9929,18.389,ESTIMATED,434.17182,1.089E5,1.374E7,4.5628,1.0764,1.374E7
602,2.974E5,18.3361,281.03167,281.03343,0.4,4,0,0.925,0.33,0.00009,0.0169,0,18.0791,18.5164,281.0329,1.378E4,1.832E6,1.832E6,2.314E5,18.3164,281.03189,281.0333,0.1745,18.0791,18.4091,ESTIMATED,281.03307,1.794E4,1.448E6,0.5003,0.7169,1.448E6,2.618E5,18.3661,281.03167,281.03343,0.186,18.1241,18.514,ESTIMATED,281.03285,2.601E4,1.394E6,0.7727,0.8547,1.394E6,2.755E5,18.3084,281.03181,281.03321,0.163,18.1057,18.4079,ESTIMATED,281.03298,2.557E4,1.832E6,0.6399,0.7772,1.832E6,2.574E5,18.3372,281.03223,281.03315,0.173,18.1179,18.516,ESTIMATED,281.03273,1.798E4,1.486E6,1.248,1.0078,1.486E6,2.234E5,18.3253,281.03188,281.03333,0.1536,18.107,18.4088,ESTIMATED,281.03303,1.613E4,1.52E6,0.5154,0.7255,1.52E6,2.638E5,18.3671,281.03262,281.03318,0.1737,18.1183,18.5164,ESTIMATED,281.03281,1.378E4,1.427E6,0.8092,0.853,1.427E6,2.633E5,18.3405,281.03258,281.03308,0.1804,18.1184,18.5141,ESTIMATED,281.03277,1.853E4,1.525E6,1.1199,0.9885,1.525E6,2.532E5,18.3198,281.03178,281.03325,0.1666,18.1285,18.5148,ESTIMATED,281.03295,2.569E4,1.405E6,1.4076,1.1566,1.405E6,2.974E5,18.3169,281.03282,281.03332,0.186,18.0915,18.4082,ESTIMATED,281.03306,2.643E4,1.785E6,0.547,0.7278,1.785E6,2.625E5,18.3637,281.03228,281.03311,0.1781,18.1198,18.5153,ESTIMATED,281.03275,1.869E4,1.465E6,0.9188,0.8578,1.465E6
603,1.188E6,18.4649,426.98313,426.98661,0.4,4,0,0.902,0.3,0.00013,0.1448,0,18.1215,18.5526,426.98422,1.077E4,8.415E6,8.415E6,1.086E6,18.2763,426.98416,426.98481,0.1351,18.1215,18.5196,ESTIMATED,426.98454,9.612E4,7.465E6,1.0497,1.0597,7.465E6,1.78E5,18.5513,426.98313,426.98661,0.0323,18.3693,18.5513,ESTIMATED,426.98413,1.451E4,4.558E6,,0.5,4.558E6,9.878E5,18.4211,426.9828,426.98487,0.1335,18.2238,18.5194,ESTIMATED,426.98447,1.567E4,7.741E6,1.055,0.9223,7.741E6,4.467E4,18.5499,426.98338,426.98454,0.0206,18.4188,18.5499,ESTIMATED,426.98383,1.141E4,1.49E6,,0.5,1.49E6,1.03E6,18.3862,426.98367,426.98516,0.1351,18.1828,18.5167,ESTIMATED,426.98455,2.005E4,7.369E6,2.0043,1.0082,7.369E6,8.72E4,18.5502,426.98386,426.9846,0.0222,18.4085,18.5502,ESTIMATED,426.98402,1.533E4,2.795E6,,0.5,2.795E6,8.706E3,18.5505,426.98356,426.98454,0.0439,18.4711,18.5505,ESTIMATED,426.98381,1.542E4,3.256E5,,0.5,3.256E5,8.327E5,18.4844,426.98405,426.98477,0.1256,18.2519,18.5511,ESTIMATED,426.98437,1.681E4,6.905E6,0.5445,0.735,6.905E6,1.188E6,18.3267,426.98405,426.98681,0.1403,18.122,18.52,ESTIMATED,426.98459,2.421E4,8.415E6,1.2351,1.1209,8.415E6,1.05E5,18.5526,426.98325,426.98464,0.026,18.3763,18.5526,ESTIMATED,426.98392,1.077E4,3.11E6,,0.5,3.11E6
604,7.396E6,18.5904,428.2703,428.27294,0.4,4,0,0.717,3.48,0.00149,0.1658,0,18.2512,18.6775,428.27096,6.742E3,4.642E7,4.642E7,6.451E6,18.3957,428.27063,428.27312,0.1657,18.2531,18.6471,ESTIMATED,428.2711,4.545E5,3.792E7,1.1486,1.1128,3.792E7,1.503E6,18.6758,428.2703,428.27294,0.0472,18.4082,18.6758,ESTIMATED,428.27063,1.206E4,2.983E7,,0.5,2.983E7,6.111E6,18.5615,428.2703,428.27307,0.1425,18.2606,18.6477,ESTIMATED,428.27074,1.414E4,4.642E7,0.6926,0.7893,4.642E7,5.071E5,18.6774,428.26996,428.27307,0.0283,18.4389,18.6774,ESTIMATED,428.27132,8.732E3,1.348E7,,0.5,1.348E7,6.244E6,18.5063,428.27048,428.27323,1.8496,18.2529,18.648,ESTIMATED,428.27083,7.974E4,3.929E7,1.1216,0.979,3.929E7,7.994E5,18.6754,428.27021,428.27315,0.0338,18.4085,18.6754,ESTIMATED,428.27077,9.156E3,1.889E7,,0.5,1.889E7,1.102E5,18.6775,428.26997,428.27325,0.02,18.4873,18.6775,ESTIMATED,428.27033,8.22E3,3.644E6,,0.5,3.644E6,5.033E6,18.6106,428.2704,428.27298,0.1508,18.3165,18.6756,ESTIMATED,428.27085,4.452E4,3.625E7,0.4675,0.7038,3.625E7,7.396E6,18.4475,428.27077,428.27328,0.1489,18.2512,18.6491,ESTIMATED,428.27223,5.438E5,4.633E7,1.2357,1.1396,4.633E7,8.799E5,18.6759,428.27013,428.27306,0.0411,18.4118,18.6759,ESTIMATED,428.27082,6.742E3,2.092E7,,0.5,2.092E7
605,1.462E6,18.5869,225.09075,225.09172,1,10,0,0.766,4.56,0.00103,0.0433,0,18.3901,18.7893,225.09118,2.338E5,7.548E6,7.548E6,1.182E6,18.5987,225.09091,225.0919,0.1937,18.3923,18.7882,ESTIMATED,225.09126,2.591E5,5.927E6,1.1692,0.9673,5.927E6,1.181E6,18.5816,225.09075,225.09172,0.1989,18.3919,18.7879,ESTIMATED,225.09108,3.566E5,6.09E6,1.163,1.3197,6.09E6,1.44E6,18.5843,225.09085,225.09107,0.1776,18.3912,18.7869,ESTIMATED,225.09098,3.307E5,7.44E6,1.2309,1.1304,7.44E6,1.192E6,18.5765,225.09071,225.09166,0.1838,18.3901,18.7879,ESTIMATED,225.09147,3.97E5,6.147E6,1.147,1.0557,6.147E6,1.198E6,18.6037,225.09081,225.09178,0.1902,18.3927,18.7892,ESTIMATED,225.09099,2.338E5,6.142E6,1.0622,0.9494,6.142E6,1.18E6,18.5703,225.09073,225.0917,0.1844,18.3924,18.7883,ESTIMATED,225.09108,3.652E5,5.901E6,1.3483,1.109,5.901E6,1.215E6,18.5832,225.09064,225.09163,0.1915,18.3924,18.7886,ESTIMATED,225.09079,3.883E5,6.17E6,1.1438,1.1448,6.17E6,1.137E6,18.5841,225.09085,225.09183,0.1836,18.3902,18.7878,ESTIMATED,225.091,2.954E5,5.867E6,1.1861,1.0117,5.867E6,1.462E6,18.6137,225.09104,225.09198,0.2158,18.3917,18.7893,ESTIMATED,225.09182,3.15E5,7.548E6,0.9241,0.9155,7.548E6,1.178E6,18.5726,225.09069,225.09168,0.1937,18.3923,18.7881,ESTIMATED,225.09134,4.249E5,5.794E6,1.2406,0.9369,5.794E6
606,2.58E6,18.5409,374.21221,374.21282,0.7,7,0,0.873,0.9,0.00034,0.2771,0,18.3979,18.7985,374.21259,1.703E4,2.002E7,2.002E7,3.194E3,18.7348,374.21113,374.21298,0.0366,18.7045,18.7582,ESTIMATED,374.21252,3.28E4,9.093E4,0.7724,0.8862,9.093E4,2.538E6,18.5715,374.21221,374.21282,0.1331,18.4017,18.7976,ESTIMATED,374.21265,2.143E5,1.765E7,1.0437,1.0338,1.765E7,1.93E6,18.4211,374.21086,374.21296,0.0946,18.3979,18.7969,ESTIMATED,374.2123,6.624E4,2.002E7,5.9867,4.086,2.002E7,2.58E6,18.6097,374.21206,374.21263,0.126,18.4028,18.7978,ESTIMATED,374.21246,8.982E4,1.856E7,1.0473,1.0724,1.856E7,9.466E5,18.4056,374.21096,374.2131,0.0715,18.3991,18.7961,ESTIMATED,374.21264,5.712E4,1.592E7,17.4329,10.9601,1.592E7,2.527E6,18.5836,374.21205,374.21281,0.1314,18.402,18.7981,ESTIMATED,374.21257,1.246E5,1.783E7,1.2426,1.1127,1.783E7,2.47E6,18.6511,374.21039,374.2127,0.1335,18.4017,18.7985,ESTIMATED,374.21249,1.703E4,1.716E7,1.1082,1.0401,1.716E7,2.112E6,18.4577,374.2108,374.21295,0.1257,18.4005,18.7977,ESTIMATED,374.2128,7.318E4,1.792E7,2.3187,1.867,1.792E7,3.52E5,18.4016,374.21197,374.21315,0.0298,18.3984,18.732,ESTIMATED,374.21294,5.091E4,8.088E6,26.8081,18.0504,8.088E6,2.556E6,18.5726,374.21225,374.21276,0.1305,18.402,18.798,ESTIMATED,374.21252,1.888E5,1.757E7,1.5089,1.1687,1.757E7
607,9.305E6,18.7661,415.27381,415.2762,0.1,1,4,0.944,0,0,0,0,18.455,18.968,415.27456,5.508E3,4.903E7,4.903E7,1.089E5,18.8538,415.27393,415.27657,0.0221,18.6574,18.8538,ESTIMATED,415.27493,5.508E3,3.217E6,,0.5,3.217E6,8.888E6,18.724,415.27381,415.2762,0.2154,18.4552,18.8534,ESTIMATED,415.27417,1.42E5,4.635E7,0.8396,0.8668,4.635E7,3.231E6,18.8527,415.27368,415.27648,0.0614,18.5291,18.8527,ESTIMATED,415.27428,7.624E3,4.656E7,,0.5,4.656E7,8.931E6,18.6549,415.27363,415.27614,0.1989,18.5732,18.968,ESTIMATED,415.27482,2.034E6,4.635E7,2.9884,2.3517,4.635E7,1.182E6,18.8517,415.27393,415.27651,0.0341,18.5834,18.8517,ESTIMATED,415.27429,7.644E3,2.756E7,,0.5,2.756E7,8.794E6,18.6979,415.27375,415.27611,0.1804,18.458,18.8523,ESTIMATED,415.27426,3.174E5,4.557E7,1.0068,0.9399,4.557E7,9.305E6,18.6253,415.27358,415.27602,0.1818,18.455,18.852,ESTIMATED,415.27399,1.472E6,4.903E7,1.6691,1.2344,4.903E7,4.631E6,18.8542,415.27389,415.27668,0.1026,18.4844,18.8542,ESTIMATED,415.27428,6.658E3,4.484E7,,0.5,4.484E7,4.188E5,18.8545,415.27421,415.27669,0.0242,18.6265,18.8545,ESTIMATED,415.2761,9.681E3,1.254E7,,0.5,1.254E7,8.817E6,18.692,415.27369,415.27612,0.1903,18.455,18.8549,ESTIMATED,415.27444,3.535E5,4.674E7,1.0683,0.9664,4.674E7
608,9.843E6,18.8003,415.27384,415.27616,0.5,5,1,0.877,0.59,0.00025,0.1999,0,18.5703,18.9719,415.27441,4.317E4,5.465E7,5.465E7,7.422E5,18.9705,415.27408,415.27438,0.0512,18.9473,18.9705,ESTIMATED,415.27422,3.194E7,3.781E7,,0.5,3.781E7,9.843E6,18.724,415.27384,415.27616,0.2154,18.5715,18.9696,ESTIMATED,415.27417,3.452E6,4.635E7,1.47,1.3161,4.635E7,8.282E6,18.8918,415.27368,415.27631,0.1687,18.5713,18.9688,ESTIMATED,415.27426,4.317E4,5.465E7,0.4754,0.7103,5.465E7,8.937E6,18.6549,415.27363,415.27614,0.1989,18.5732,18.9714,ESTIMATED,415.27482,1.896E6,4.635E7,2.9884,2.3517,4.635E7,6.069E6,18.9352,415.27393,415.2761,0.3367,18.6412,18.9719,ESTIMATED,415.27434,7.157E4,4.758E7,0.2375,0.6042,4.758E7,9.174E6,18.6979,415.27375,415.27611,0.1804,18.5703,18.9674,ESTIMATED,415.27427,2.477E6,4.557E7,1.8143,1.5937,4.557E7,8.093E6,18.6253,415.27358,415.27602,0.1645,18.5735,18.9705,ESTIMATED,415.27405,1.567E6,4.903E7,4.4843,3.3057,4.903E7,8E6,18.8542,415.27403,415.27639,0.1817,18.5709,18.9693,ESTIMATED,415.27426,1.511E5,4.484E7,0.6781,0.7691,4.484E7,3.146E5,18.9577,415.27428,415.27627,0.0334,18.9544,18.9643,ESTIMATED,415.27531,4.624E7,4.895E7,2.0064,1.5032,4.895E7,9.01E6,18.692,415.27369,415.27613,0.1903,18.5726,18.967,ESTIMATED,415.27442,2.2E6,4.674E7,1.8394,1.6083,4.674E7
609,4.922E6,18.8436,371.16124,371.16239,0.3,3,0,0.914,0.14,0.00005,0.1067,0,18.5879,18.9996,371.16224,9.815E3,4.392E7,4.392E7,1.516E6,18.5953,371.16072,371.16275,0.0835,18.5919,18.9838,ESTIMATED,371.16243,4.789E4,1.69E7,45.5186,26.6524,1.69E7,4.922E6,18.9397,371.16124,371.16239,0.1176,18.6074,18.9829,ESTIMATED,371.16219,1.361E4,4.392E7,0.3112,0.6361,4.392E7,3.125E6,18.7767,371.16053,371.1626,0.1537,18.6014,18.9996,ESTIMATED,371.16236,3.604E5,1.883E7,1.1308,1.0923,1.883E7,2.636E6,18.9848,371.1613,371.16238,0.076,18.6645,18.9848,ESTIMATED,371.16202,1.608E4,3.465E7,,0.5,3.465E7,2.635E6,18.7376,371.16062,371.16259,0.1477,18.6004,18.9991,ESTIMATED,371.16231,1.528E5,1.686E7,0.4041,1.1199,1.686E7,3.177E6,18.9842,371.16084,371.16234,0.0881,18.623,18.9842,ESTIMATED,371.16214,9.815E3,3.517E7,,0.5,3.517E7,9.724E5,18.9839,371.16145,371.16234,0.0335,18.7002,18.9839,ESTIMATED,371.16201,1.381E4,2.24E7,,0.5,2.24E7,2.624E6,18.8443,371.16196,371.16254,0.1676,18.6007,18.9977,ESTIMATED,371.16235,1.237E5,1.593E7,0.8937,1.0202,1.593E7,2.946E6,18.6362,371.16172,371.16267,0.1458,18.5879,18.9839,ESTIMATED,371.16246,9.913E4,2.119E7,3.639,2.6321,2.119E7,3.4E6,18.9535,371.16138,371.16234,0.0806,18.6211,18.9837,ESTIMATED,371.16209,1.279E4,3.437E7,0.2352,0.5814,3.437E7
610,2.933E6,18.8066,416.27706,416.2797,0.4,4,0,0.874,0.68,0.00028,0.2112,0,18.6206,19.0505,416.27763,5.246E3,1.769E7,1.769E7,1.582E6,19.0075,416.2774,416.27775,0.1425,18.9073,19.0505,ESTIMATED,416.27759,5.26E6,1.461E7,0.4289,0.7144,1.461E7,2.921E6,18.724,416.27706,416.2797,0.2176,18.6206,19.02,ESTIMATED,416.27737,5.235E5,1.419E7,2.1627,1.8853,1.419E7,2.933E6,18.8918,416.27733,416.27981,0.1867,18.6211,19.0197,ESTIMATED,416.27759,5.908E4,1.675E7,0.7857,0.8482,1.675E7,1.956E6,18.6549,416.27697,416.27958,0.1215,18.6517,19.0484,ESTIMATED,416.27789,2.967E5,1.455E7,92.2872,48.7384,1.455E7,2.344E6,18.9352,416.2774,416.28024,0.1805,18.6207,19.017,ESTIMATED,416.27766,5.246E3,1.488E7,0.5282,0.732,1.488E7,2.243E6,18.6979,416.27708,416.27955,0.17,18.6522,19.0494,ESTIMATED,416.27748,3.207E5,1.436E7,4.7686,3.4131,1.436E7,1.42E6,18.6543,416.277,416.2794,0.078,18.6543,19.0503,ESTIMATED,416.27748,2.266E5,1.46E7,,,1.46E7,2.647E6,18.8542,416.27736,416.27992,0.1865,18.6206,19.0164,ESTIMATED,416.27757,2.011E5,1.41E7,1.0117,0.9231,1.41E7,2.06E5,18.9544,416.27755,416.27956,0.0213,18.9512,18.9676,ESTIMATED,416.2781,1.411E7,1.769E7,4.07,2.535,1.769E7,2.156E6,18.692,416.27703,416.27956,0.1556,18.6534,19.0485,ESTIMATED,416.27757,3.196E5,1.469E7,5.6232,4.0105,1.469E7
611,3.395E6,19.2418,569.2873,569.29099,1,10,0,0.852,1.4,0.0008,0.0459,0,18.9537,19.3392,569.2877,5.743E3,2.689E7,2.689E7,2.94E6,19.2383,569.28705,569.28918,0.1458,18.9739,19.3371,ESTIMATED,569.28801,1.155E4,2.097E7,0.8237,0.8592,2.097E7,3.395E6,19.2598,569.2873,569.29099,0.1314,18.9628,19.338,ESTIMATED,569.28757,6.988E3,2.689E7,0.5773,0.7534,2.689E7,2.999E6,19.2511,569.28415,569.28877,0.1165,18.9688,19.3392,ESTIMATED,569.28797,7.011E3,2.467E7,0.7152,0.8205,2.467E7,3.062E6,19.243,569.28699,569.28917,0.1438,18.9545,19.3388,ESTIMATED,569.28727,6.06E3,2.3E7,0.7724,0.841,2.3E7,2.943E6,19.2441,569.28713,569.28893,0.1552,18.9652,19.3386,ESTIMATED,569.28805,6.372E3,2.155E7,0.819,0.8529,2.155E7,3.059E6,19.2398,569.28714,569.28865,0.139,18.9674,19.3379,ESTIMATED,569.28747,8.553E3,2.386E7,0.8468,0.8656,2.386E7,3.001E6,19.2257,569.28698,569.28855,0.1479,18.9537,19.3365,ESTIMATED,569.28733,5.743E3,2.113E7,1.0611,0.9545,2.113E7,2.987E6,19.2506,569.28705,569.28898,0.1401,18.9552,19.336,ESTIMATED,569.28791,6.245E3,2.191E7,0.6799,0.7854,2.191E7,3.104E6,19.2519,569.28681,569.29164,0.1389,18.9741,19.337,ESTIMATED,569.28807,8.891E3,2.321E7,0.6601,0.7885,2.321E7,3.05E6,19.2139,569.28712,569.28878,0.1466,18.9602,19.3373,ESTIMATED,569.28737,7.471E3,2.154E7,1.2556,1.0293,2.154E7
612,3.064E6,19.3016,374.21082,374.21353,0.6,6,0,0.853,0.93,0.00035,0.3125,0,19.0905,19.5399,374.21265,1.758E4,2.295E7,2.295E7,2.304E6,19.1301,374.21265,374.21302,0.1253,19.0905,19.4886,ESTIMATED,374.21289,1.978E5,2.134E7,3.4893,2.5918,2.134E7,2.959E6,19.4614,374.21082,374.21353,0.1393,19.1409,19.539,ESTIMATED,374.21266,1.758E4,2.295E7,0.6223,0.7717,2.295E7,3.058E6,19.3037,374.21099,374.21303,0.1433,19.1404,19.5384,ESTIMATED,374.21272,3.119E5,2.009E7,1.0902,1.07,2.009E7,2.526E3,19.1488,374.21246,374.21318,0.0551,19.1423,19.2027,ESTIMATED,374.21262,2.157E4,7.502E4,8.288,4.644,7.502E4,2.739E6,19.2441,374.21093,374.21306,0.1506,19.1412,19.5365,ESTIMATED,374.21237,2.507E5,1.768E7,1.516,1.3939,1.768E7,1.44E6,19.4862,374.21234,374.21326,0.0679,19.2026,19.4862,ESTIMATED,374.21261,4.45E4,1.974E7,,0.5,1.974E7,4.257E5,19.4893,374.21218,374.21278,0.03,19.2852,19.4893,ESTIMATED,374.21253,4.614E4,1.131E7,,0.5,1.131E7,2.792E6,19.3549,374.21096,374.21295,0.1589,19.1424,19.5399,ESTIMATED,374.21251,1.822E5,1.741E7,1.0039,1.0267,1.741E7,3.064E6,19.1745,374.21261,374.21316,0.1462,19.0915,19.4886,ESTIMATED,374.21293,2.671E5,2.13E7,1.9027,1.6411,2.13E7,3.992E3,19.2232,374.21223,374.21332,0.0823,19.1409,19.2263,ESTIMATED,374.21266,2.373E4,1.12E5,0.0377,0.5188,1.12E5
