,Compound Name,/home/zzy/peakformer/resources/paper/qe/SA1_Area,/home/zzy/peakformer/resources/paper/qe/SA2_Area,/home/zzy/peakformer/resources/paper/qe/SA3_Area,/home/zzy/peakformer/resources/paper/qe/SA4_Area,/home/zzy/peakformer/resources/paper/qe/SA5_Area,/home/zzy/peakformer/resources/paper/qe/SB1_Area,/home/zzy/peakformer/resources/paper/qe/SB2_Area,/home/zzy/peakformer/resources/paper/qe/SB3_Area,/home/zzy/peakformer/resources/paper/qe/SB4_Area,/home/zzy/peakformer/resources/paper/qe/SB5_Area,mz,RT,formula,Fold change,p-value,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
504,505,1805877.534,1721985.115,1924199.107,1712807.697,1695399.095,1666670.282,1990878.575,1800118.074,1867231.376,1898331.99,342.1818,13.46,C19H23N3O3,1.05,0.44,1/1,1772053.7096000002,5.367330706713766,1844646.0594000001,6.5522587437563224,1.0409650957003926,0.9913953292384692
505,506,4584748.989,5021004.543,4517478.165,4419621.656,4914808.35,4280054.645,3932200.831,4013783.13,3960213.952,3961661.244,521.2669,31.39,C31H32N6O2,0.86,0.048,1/1,4691532.340600001,5.579046060176164,4029582.7603999996,3.550888377361878,0.8589054636858062,0.9987272833555887
506,507,1757929.431,1922325.754,1855855.785,1899271.013,1988283.885,1870451.207,1597701.072,2087639.737,2162227.049,2137255.767,455.2485,21.4,C25H34N4O2S,1.11,0.323,1/1,1884733.1736,4.537955263211211,1971054.9663999998,12.093382700253215,1.045800537714905,0.9421626465900045
507,508,2682033.864,2916265.748,2662479.869,2610663.199,2921910.491,2948322.006,2760937.983,2751610.81,2829558.789,2828873.05,309.0905,31.27,C17H13ClN4,1.11,0.133,1/1,2758670.6342,5.3923725372505,2823860.5276,2.784306703498853,1.0236309085223234,0.9221900076777687
508,509,278892.146,271633.486,342648.296,277129.273,274850.96,332165.193,330758.772,268266.938,265499.224,267018.061,451.1527,12.78,C23H27ClO7,1.04,0.712,1/1,289030.83219999995,10.412632309597633,292741.6376,12.080194234857853,1.0128387873769547,0.9738834494009179
509,510,407194.452,422465.964,424170.578,495892.011,420459.694,413470.707,435464.31,457897.543,463818.399,470336.848,356.0036,25.83,C16H10BrN3O2,1.07,0.239,1/1,434036.5398,8.114810019544139,448197.5614,5.228175233174946,1.0326263351157607,0.9650713412296829
510,511,637415.133,678494.81,603495.742,613715.413,602994.568,574800.303,599014.313,620108.465,654191.87,682482.39,499.2245,3.8,C23H30N8O3S,0.98,0.731,1/1,627223.1332,5.082592587514114,626119.4682,6.855299230491767,0.9982403949382904,1.0186126478962148
511,512,12118602.161,13474165.877,12143727.243,11704814.591,13111689.673,12403692.536,11701989.093,11575044.232,11304150.899,11383053.359,555.0217,31.74,C22H21Cl2IN4O,0.92,0.138,1/1,12510599.909,5.964620154471969,11673586.0238,3.7449352644765037,0.9330956236081165,1.0142343734870831
512,513,1738691.526,1837174.54,1698676.219,1677302.107,1686744.356,1586984.257,1602454.238,1582802.101,1587310.314,1605850.616,397.2353,4.38,C21H28N6O2,0.9,0.01,1/1,1727717.7496,3.7915901001893064,1593080.3052,0.6485902963199126,0.9220720835731583,1.0245245373035092
513,514,1479195.383,1488742.998,1727980.38,1422480.227,1434541.796,1386377.684,1692216.585,1487795.03,1513421.289,1551913.523,427.0565,13.39,C18H17Cl2FN4OS,1.01,0.889,1/1,1510588.1568,8.259560107582827,1526344.8221999998,7.281647075123307,1.0104308148644423,1.000426549370735
514,515,4193353.382,3790655.458,3686221.692,3841740.83,3752283.532,4126893.237,4358739.315,4385884.3,4347894.787,4283878.82,449.1876,26.3,C22H24N8OS,1.17,0.06,1/1,3852850.9788,5.155357850426542,4300658.0918000005,2.420469570120937,1.1162274677800992,0.9540405707522216
515,516,331367.228,327371.022,317884.119,310539.959,308769.334,306843.209,311626.975,344394.199,330163.861,335816.472,472.2313,3.51,C22H29N7O5,1.02,0.747,1/1,319186.3324,3.1342690751075306,325768.9432,4.914685725608678,1.0206230973315948,1.0006108797368576
516,517,320202.339,298503.264,310736.204,320253.622,318856.044,382506.317,325861.419,334037.001,336207.603,359639.546,325.1778,5.96,C19H26O3,1.13,0.007,1/1,313710.2946,2.9883282639463733,347650.3772,6.668311424462411,1.1081892535381273,0.9806984544585198
517,518,2350367.076,2182298.326,2161941.186,2219630.327,2167712.277,2294512.626,2124348.486,2149660.051,2270994.336,2324970.005,402.148,8.24,C21H16FN7O,0.97,0.267,1/1,2216389.8384,3.5279596311861963,2232897.1008,4.032907759940819,1.0074478154131572,1.038605995271296
518,519,3184069.381,3132106.465,3054845.11,3032098.368,3004045.156,3025626.327,2783217.914,3077109.924,3252421.328,3250420.316,417.1676,7.23,C22H20N6O3,0.94,0.27,1/1,3081432.896,2.4193789060275597,3077759.1618,6.287514863552977,0.9988077838057843,1.062561472133813
519,520,1017215.998,994335.503,957909.181,958511.439,955659.815,990937.094,1032365.33,1164502.348,1094672.218,1149664.709,341.1516,3.37,C20H16N6,0.99,0.837,1/1,976726.3872000001,2.840621201370624,1086428.3398,6.857754960033008,1.1123159505442302,1.123551465196192
520,521,6742685.784,6683060.992,6763256.6,7846325.824,6722200.841,6674779.812,6799533.13,6723518.639,6414516.394,6531978.112,346.1366,25.73,C18H17F2N3O2,0.94,0.167,1/1,6951506.0082,7.2084560002551745,6628865.2174,2.331282961751539,0.9535869219677847,1.014454172306154
521,522,941113.237,930896.566,1041803.448,934232.044,944532.093,922079.998,1042627.004,955027.766,974918.159,980342.557,555.1401,15.78,C30H27BrN4O2,1.03,0.645,1/1,958515.4776000001,4.890009275979914,974999.0967999998,4.5295123924163825,1.0171970297665642,0.9875699318121982
522,523,1231205.606,1285639.749,1170187.261,1161934.882,1181715.774,1243777.308,1298287.924,1351459.399,1660091.465,1754249.002,373.1527,3.73,C19H16N8O,1.05,0.422,1/1,1206136.6543999999,4.306446051930479,1461573.0196,15.724968660681068,1.211780617285915,1.1540767783675379
523,524,247840.388,248297.844,234353.281,230847.046,225758.027,195161.325,224306.662,215673.703,210023.689,203577.273,458.1654,8.44,C25H23N5O2S,1.01,0.93,1/1,237419.31720000002,4.292902299567146,209748.5304,5.319648536989479,0.8834518305994015,0.8747047827716846
524,525,1712547.34,1955071.042,1677414.815,1672519.553,1936625.073,1813225.679,1586229.782,1625666.941,1659461.637,1655788.558,419.0735,28.31,C19H18N2O5S2,0.95,0.483,1/1,1790835.5646000002,7.956927896499426,1668074.5194,5.173646226874855,0.931450409168404,0.9804741149141095
525,526,957263.414,938590.237,930359.406,908092.741,908325.169,1029982.377,962538.775,978306.379,1036493.561,1074021.609,306.0312,7.81,C13H9Cl2N5,1.1,0.101,1/1,928526.1934,2.256566303649833,1016268.5402,4.471631774798315,1.0944963614636571,0.9949966922396882
526,527,3498373.225,2904608.1,2964871.939,2956645.479,2795874.626,2821453.169,2593798.566,2734028.989,2986984.447,3086223.807,336.1349,5.82,C19H17N3O3,0.86,0.123,1/1,3024074.6738,9.04634497383471,2844497.7956,6.9051528363461605,0.9406175780790668,1.0937413698593799
527,528,1036932.506,1043387.23,1043385.012,1038139.451,1186651.267,1029741.852,1048197.746,1130598.11,1163847.846,1174999.013,464.1764,9.38,C24H25N5O3S,0.95,0.286,1/1,1069699.0932,6.118079980806825,1109476.9134,6.013987783733253,1.0371859903900682,1.0917747267263875
528,529,175469.968,182096.546,173467.933,166949.855,171874.616,160481.841,164252.526,172212.651,182490.256,196353.776,508.2468,4.39,C29H29N7O2,0.99,0.938,1/1,173971.7836,3.1772751701363156,175158.21000000002,8.30288546581003,1.0068196484248726,1.0169895438635077
529,530,4573956.075,5305795.75,5463625.384,5403929.728,5488332.807,5841086.129,4823110.101,4214075.288,3905036.155,3667617.892,349.1353,8.11,C21H17FN2O2,0.82,0.209,1/1,5247127.948799999,7.296020995856126,4490185.113,19.386550675306154,0.8557414945497737,1.0435871884753338
530,531,967752.195,1012909.703,1009174.076,986256.242,995892.388,1063945.816,995647.753,1039589.199,1068855.267,1104935.393,444.2405,7.26,C26H29N5O2,1.09,0.031,1/1,994396.9208000001,1.840294860827487,1054594.6856,3.829758249965058,1.06053695817116,0.9729696863955595
531,532,3184577.313,3189884.146,3452251.106,3117944.502,3010680.199,3455007.691,3288600.71,3141384.026,3105932.054,3257510.07,455.1126,12.79,C22H19ClN4O5,1.1,0.033,1/1,3191067.4532000003,5.104906357429327,3249686.9102000003,4.245199214133063,1.018369858318481,0.9257907802895281
532,533,4558369.335,8437443.492,6596300.637,6471322.459,7600128.026,7912735.887,6598069.438,6219477.111,6518554.214,6353119.708,462.3714,31.72,C25H52NO4P,1.03,0.866,1/1,6732712.7898,21.617432989990863,6720391.271599999,10.15556305209139,0.9981699028928326,0.9690969930998374
533,534,6047892.287,5959041.254,6725494.46,5903035.06,5967707.419,5761898.028,6423237.673,5719583.929,5787102.604,5865613.834,330.1717,14.35,C20H19N5,1.01,0.885,1/1,6120634.095999999,5.588489839733009,5911487.2136,4.922213827586251,0.9658292132613054,0.9562665477834708
534,535,9300795.187,11056619.067,9456347.694,9180921.286,8831806.517,10492253.52,9054252.963,8606383.245,8764240.17,8460037.237,332.168,32.18,C18H25NO3Si,0.94,0.394,1/1,9565297.9502,9.041180208904562,9075433.427000001,9.05851371776278,0.9487873220729358,1.0093482149712083
535,536,1082247.32,1169292.814,1081433.141,1067261.216,1074470.526,1053717.59,1102365.128,1077850.872,1130287.316,1162836.405,426.1931,3.93,C25H23N5O2,0.99,0.685,1/1,1094941.0034000003,3.8360934844963475,1105411.4622000002,3.8798308811828663,1.0095625780452893,1.0197601798437266
536,537,928732.124,1103769.745,914321.859,904428.871,1075710.729,1012730.628,851326.695,857457.11,863721.758,854360.454,482.0828,29.68,C21H18F3N3O3S2,0.91,0.297,1/1,985392.6656000002,9.758561608124312,887919.3289999999,7.874855606142808,0.901081731168915,0.9901997045812252
537,538,3408115.354,3419646.964,3422242.088,3461851.965,3825825.081,3424107.244,3416926.568,3400516.409,3545858.989,3311496.38,569.2878,19.24,C32H36N6O4,0.99,0.872,1/1,3507536.2904,5.105585597240097,3419781.118,2.447369893081095,0.9749809652318686,0.9848292578099683
538,539,984468.687,949110.483,1145486.733,982481.919,953220.128,932700.785,1138452.102,940955.856,941460.563,949962.202,285.1037,14.47,C16H13FN2O2,0.96,0.664,1/1,1002953.5899999999,8.107623857325441,980706.3016000001,9.013270446240771,0.9778182274615521,1.0185606536057834
539,540,6012706.156,5508743.674,5592745.817,5510624.434,5814957.698,7460565.354,7443961.38,7544943.193,7803580.388,8192611.082,408.021,9.1,C16H14IN3O2,1.28,0.003,1/1,5687955.5558,3.8740165689984494,7689132.2794,4.11127749924466,1.3518270675584663,1.0561148965300517
540,541,2778578.073,2786077.341,2586470.573,2513863.966,2468025.195,2581278.237,2656070.426,2575261.976,2551202.319,2687643.822,282.1241,4.67,C16H15N3O2,1.17,0.044,1/1,2626603.0296,5.646863637750412,2610291.356,2.237070179367252,0.9937898215237786,0.8493930098493835
541,542,1886907.252,1840916.578,2121815.923,1917770.735,1851316.194,1809424.705,2132124.401,1827033.376,1790079.775,1831602.894,240.1709,14.83,C12H21N3O2,0.94,0.473,1/1,1923745.3364,5.9683816605456,1878053.0301999997,7.612686856948125,0.9762482562866109,1.0385619747729904
542,543,833099.536,1088579.633,830594.559,828938.457,1091069.242,1018762.952,792776.49,804498.959,799817.133,809290.164,440.1114,31.29,C24H16F3NO4,0.94,0.656,1/1,934456.2853999998,15.179044572502697,845029.1396,11.515720289725099,0.9043003432079009,0.962021641710533
543,544,1814137.932,2042794.381,1763333.345,1778143.87,1703816.763,2089897.551,1781882.824,1753264.448,1759763.773,1753453.49,358.0847,30.53,C19H16ClNO4,0.99,0.866,1/1,1820445.2581999998,7.169170372504826,1827652.4171999998,8.046792818446606,1.0039590089114385,1.0141000090014531
544,545,1064908.768,1173067.633,1039237.586,1048863.899,1041355.673,1036580.489,1059423.59,1062683.952,1103892.765,1138954.868,391.157,4.26,C22H19FN4O2,1.0,0.971,1/1,1073486.7118000002,5.2699436293044375,1080307.1328,3.775568375174781,1.0063535215900004,1.0063535215900004
545,546,304533.311,355786.506,294265.02,295113.277,363380.429,362114.828,294781.237,296064.854,292496.229,294205.119,451.1196,27.64,C22H24Cl2N2O4,0.95,0.545,1/1,322615.7086,10.567513156675844,307932.4534,9.845018146804353,0.9544868560067381,1.0047230063228823
546,547,6191114.492,6095947.981,6191264.33,6245756.259,6346034.929,7119853.028,6500310.34,6436182.273,6442731.742,6410592.09,341.209,6.14,C18H24N6O,1.1,0.003,1/1,6214023.598199999,1.4709277334115989,6581933.8946,4.595745338464479,1.059206453047036,0.9629149573154872
547,548,509828.633,614889.018,509209.517,512326.777,497245.269,493136.77,494348.591,490953.892,498836.909,503044.348,182.0638,5.49,C9H11NOS,0.96,0.598,1/1,528699.8428,9.17980002680412,496064.10199999996,0.9774301242707546,0.9382717032273723,0.9773663575285129
548,549,1935552.218,2155081.84,1927266.348,1927318.763,1873158.955,1973894.42,1975145.802,1972215.229,2080911.084,2092212.279,298.119,3.84,C16H15N3O3,1.11,0.056,1/1,1963675.6248000003,5.594095294484528,2018875.7628,3.0673650920588362,1.0281106193420422,0.9262257831910289
549,550,3345032.897,3248124.354,3219956.092,3204632.359,3129495.556,3027929.582,3032004.323,3070739.954,3088671.935,3142223.577,478.2096,24.14,C25H27N5O5,1.0,0.941,1/1,3229448.2516,2.4186987200327024,3072313.8742,1.5225249187499552,0.9513432744054191,0.9513432744054191
550,551,5116264.109,5518286.09,5504398.547,5307020.268,6131709.899,5683310.26,6440611.837,5607617.891,5673294.057,5284045.726,237.1026,11.01,C15H12N2O,1.01,0.871,1/1,5515535.7826000005,6.919971961833859,5737775.9542,7.414300602988977,1.0402934874071719,1.029993551888289
551,552,462222.531,496847.132,446853.58,446202.304,496376.058,455998.645,414177.595,435391.741,437645.671,447083.005,530.1312,28.9,C29H24ClN3O3S,0.92,0.1,1/1,469700.321,5.405557157574216,438059.3313999999,3.5747265531966277,0.9326357931103051,1.0137345577285923
552,553,9499934.455,11267459.843,10174310.943,10114404.363,11350948.505,10875985.823,9805953.326,9655628.016,9609205.762,9440904.651,497.2805,31.64,C32H36N2O3,0.95,0.416,1/1,10481411.621800002,7.641899078670987,9877535.5156,5.80237008480867,0.9423859945597388,0.9919852574313041
553,554,2034035.59,1931953.681,1822063.485,1782427.099,1797505.642,1861396.193,1903737.827,2256201.872,2084963.728,2193748.789,338.1651,3.51,C15H23N5O2S,1.08,0.26,1/1,1873597.0994000002,5.717644314731278,2060009.6818,8.4383434935841,1.0994944870803314,1.0180504510003068
554,555,1843601.587,2006695.461,1807738.379,1807321.148,1802244.727,1860018.918,1926644.352,1967740.488,2022786.386,2081223.459,341.1074,5.46,C17H16N4O2S,1.13,0.048,1/1,1853520.2604000003,4.704962154234274,1971682.7206000001,4.3276805375661445,1.0637502932795024,0.941371940955312
555,556,1913.852,2053.118,1595.071,1320.4,1680.596,1308.568,1405.181,1465.209,1483.762,1634.327,307.0461,27.02,C15H14O3S2,0.94,0.354,1/1,1712.6074,16.64674706820149,1459.4094,8.173587491982302,0.8521564253430178,0.906549388662785
556,557,1575691.622,1897989.701,1537895.928,1500931.919,1871271.012,1880029.692,1506207.251,1496096.662,1447362.352,1476715.713,457.1769,27.46,C27H24N2O5,0.93,0.552,1/1,1676756.0364,11.44037540482357,1561282.334,11.502782907191625,0.9311326753008611,1.0012179304310334
557,558,9834074.227,9438081.785,10475619.752,9155880.649,8892559.458,7704123.959,8615244.01,8034421.607,8448391.765,8970407.075,308.1284,16.44,C19H17NO3,0.86,0.147,1/1,9559243.174200002,6.484870855180359,8354517.6832,5.9294213451140925,0.8739727121649645,1.016247339726703
558,559,10589959.378,9786354.59,9938444.287,10021630.55,10161804.422,8309077.99,8497086.555,8154327.733,8599074.242,9125093.306,516.1956,9.27,C24H30ClN7O2S,0.77,0.023,1/1,10099638.6454,3.02961231762474,8536931.965200001,4.342358998500401,0.8452710304727831,1.0977545850295884
559,560,850056.641,825443.034,1013935.924,828108.284,810338.722,984264.053,951374.72,791514.531,785042.107,796511.181,235.0539,12.7,C11H10N2O2S,0.99,0.938,1/1,865576.521,9.72051729892924,861741.3184,11.327757616225592,0.9955691928940388,1.005625447367716
560,561,4467981.28,4350279.082,4824701.04,4242927.78,4165182.159,5460992.429,5016101.285,4398513.069,4078423.584,3939879.189,461.2417,12.5,C24H28N8O2,1.07,0.406,1/1,4410214.2682,5.855524718652519,4578781.9112,14.071875740604872,1.0382220982357848,0.9703010263885838
561,562,382145.025,369944.167,446575.228,378613.513,447078.516,433636.205,452763.377,375425.687,378991.053,388020.148,391.0094,20.82,C17H12BrFN2O3,0.98,0.857,1/1,404871.2898,9.52323922272016,405767.294,8.65888328989708,1.0022130593662064,1.0226663871083739
562,563,3093571.445,2945671.793,2840589.502,3249991.823,2707605.467,2296838.834,2323011.642,2303115.89,2342114.368,2322905.857,566.2912,25.53,C34H36FN5O2,0.78,0.005,1/1,2967486.006,7.145039110426269,2317597.3182000006,0.7776269593477915,0.7809968820456168,1.0012780539046369
563,564,1144495.333,1136028.207,1159937.078,1140214.193,1160703.342,1258643.361,1204375.319,1228909.584,1251090.438,1272676.166,514.1702,6.46,C23H27N7O3S2,1.06,0.027,1/1,1148275.6306,0.9926728370186261,1243138.9736,2.1589051282952254,1.0826137387853747,1.0213337158352591
564,565,1223023.304,1173418.347,1155014.32,1201627.297,1345583.235,1317663.976,1144459.581,1229096.495,1202748.396,1278050.517,447.2248,21.31,C22H30N4O6,1.0,0.942,1/1,1219733.3006000002,6.150316850982208,1234403.793,5.427946299543491,1.012027623081852,1.012027623081852
565,566,1033534.429,1397261.491,1030245.994,1044953.292,1355574.85,1295008.497,1004297.657,1004508.958,1004472.118,1016444.26,455.0601,31.37,C18H13ClF6N2O3,0.92,0.492,1/1,1172314.0112,15.949860779476452,1064946.298,12.086425948251907,0.908413861666554,0.9874063713766891
566,567,2426477.464,2780115.041,2711323.843,2605964.151,2625214.532,2434897.788,2364968.751,2337607.213,2264495.122,2179083.103,391.1858,4.57,C19H21F3N6,0.89,0.125,1/1,2629819.0062,5.072155388165626,2316210.3954,4.2301823788186175,0.8807489754767747,0.9896055904233423
567,568,1801392.79,2499624.145,1937184.285,1893109.853,2414636.095,2218202.899,1927971.576,1888504.853,1822813.809,1831045.906,504.9956,31.7,C22H20Br2N2O2,0.94,0.591,1/1,2109189.4336,15.303585320726173,1937707.8085999999,8.391975870623725,0.918697855077288,0.9773381436992425
568,569,6495810.327,6285063.435,7331034.107,6382348.937,6895168.883,5386872.345,5944639.298,5603670.21,5746903.946,5486110.828,385.214,10.33,C23H24N6,0.93,0.275,1/1,6677885.1378,6.47830019711741,5633639.3254,3.9001340085376404,0.843626269267635,0.907125020717887
569,570,2055809.762,2179339.618,1970395.929,1939335.533,1907690.059,1872444.948,1887601.12,1928518.159,1978336.88,2010870.998,372.102,4.93,C18H17N3O4S,0.95,0.322,1/1,2010514.1802,5.43735486915453,1935554.421,3.0384382880897944,0.9627161250896807,1.013385394831243
570,571,14282223.062,13716923.954,15505961.732,13821636.166,13439188.523,12427580.987,14628239.711,12591806.6,12618875.805,12822353.261,370.2129,14.09,C21H27N3O3,0.91,0.17,1/1,14153186.687400002,5.758198324676803,13017771.2728,6.999180584792654,0.919776694840688,1.0107436207040528
571,572,771600.89,841200.608,785902.191,762637.567,733922.798,663654.191,639915.969,630010.705,666861.2,691403.594,487.1672,4.03,C25H28Cl2N4O2,0.9,0.173,1/1,779052.8108,5.082419870521656,658369.1318000001,3.670632454578484,0.845089219463734,0.9389880216263712
572,573,4560083.32,4462285.093,4455872.777,4334291.679,4395807.353,4844933.737,4612309.033,4478960.349,4619304.697,4633901.037,360.0348,7.89,C16H14BrN3O2,1.08,0.026,1/1,4441668.044400001,1.8931202856426779,4637881.7706,2.8347814657179367,1.0441756845037944,0.9668293375035133
573,574,3024046.761,2916159.135,2911952.894,2980884.668,3330476.124,3279112.492,2917510.986,3036401.438,2927372.517,2986059.221,363.1621,21.93,C21H19FN4O,0.96,0.344,1/1,3032703.9163999995,5.701524451906524,3029291.3308000006,4.87436739009983,0.9988747382883161,1.0404945190503292
574,575,7595137.317,7046289.856,6924049.562,7125905.76,7244554.168,7015066.853,7546034.671,6758571.509,6319826.391,6411221.311,429.1478,17.54,C23H17FN6O2,0.97,0.732,1/1,7187187.332599999,3.5647406187757515,6810144.147,7.289447891498563,0.9475395355440662,0.9768448820041921
