rt,rt_range:min,rt_range:max,mz,datafile:SA2.mzML:area,datafile:SB2.mzML:area,datafile:SA1.mzML:area,datafile:SB1.mzML:area,datafile:SB3.mzML:area,datafile:SA3.mzML:area,datafile:SB5.mzML:area,datafile:SA4.mzML:area,datafile:SB4.mzML:area,datafile:SA5.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
28.3072,28.1376,28.6099,419.07413,1956000.0,1589000.0,1715000.0,1818000.0,1628000.0,1680000.0,1660000.0,1676000.0,1662000.0,1939000.0,28.31,525.0,0.95,1/1,1793200.0,7.907544941832913,1671400.0,5.214424248522179,0.93207673432969,0.9811334045575685
7.7776,7.4639,7.958,306.03114,918500.0,791000.0,878100.0,996600.0,427000.0,916200.0,7228.0,901900.0,91550.0,905300.0,7.81,526.0,1.1,1/1,904000.0,1.7802518738308717,462675.6,92.91956822982874,0.5118092920353982,0.4652811745776346
5.8218,5.6209,6.1196,336.13453,2909000.0,2594000.0,3497000.0,2823000.0,2733000.0,2968000.0,3067000.0,2956000.0,2989000.0,2794000.0,5.82,527.0,0.86,1/1,3024800.0,9.017739461615532,2841200.0,6.723727715353088,0.9393017720179847,1.0922113628116101
9.3773,9.0801,9.6797,464.17576,1030000.0,1044000.0,1026000.0,1025000.0,1128000.0,1034000.0,1156000.0,1028000.0,1164000.0,1176000.0,9.38,528.0,0.95,1/1,1058800.0,6.1941381298604945,1103400.0,5.859287000354753,1.0421231582924064,1.0969717455709542
4.3839,4.2604,4.6016,508.24658,166500.0,158100.0,164600.0,147400.0,167000.0,159500.0,192900.0,155000.0,177300.0,161300.0,4.39,529.0,0.99,1/1,161380.0,2.785487472533499,168540.0,10.397742068169007,1.0443673317635396,1.054916496730848
8.1069,7.8124,8.4096,349.13503,5329000.0,4822000.0,4623000.0,5844000.0,4210000.0,5522000.0,3620000.0,5425000.0,3874000.0,5508000.0,8.11,530.0,0.82,1/1,5281400.0,7.120011766560061,4474000.0,19.85694422947248,0.8471238686711857,1.0330778886233973
7.2583,7.0576,7.5594,444.24051,999100.0,979200.0,945100.0,1053000.0,1009000.0,994900.0,1063000.0,973100.0,1032000.0,985000.0,7.26,531.0,1.09,1/1,979440.0,2.2110255864320933,1027240.0,3.3032308601485627,1.0488033978600015,0.9622049521651389
12.7845,12.49,13.0898,455.1133,3171000.0,3305000.0,3151000.0,3450000.0,3143000.0,3432000.0,3246000.0,3099000.0,3107000.0,2996000.0,12.79,532.0,1.1,1/1,3169800.0,5.0948072801783555,3250200.0,4.211271930150842,1.025364376301344,0.9321494330012218
31.7285,31.5578,32.0197,462.37167,7551000.0,5872000.0,3965000.0,7049000.0,5549000.0,5875000.0,5695000.0,5743000.0,5833000.0,6990000.0,31.72,533.0,1.03,1/1,6024800.0,22.88716302761494,5999600.0,10.00448290412424,0.9958172885406984,0.9668129014958237
14.3535,14.0512,14.6497,330.17212,5927000.0,6416000.0,6001000.0,5753000.0,5719000.0,6699000.0,5869000.0,5874000.0,5788000.0,5945000.0,14.35,534.0,1.01,1/1,6089200.0,5.647584507466388,5909000.0,4.88822328997847,0.9704066215594823,0.9607986352074083
32.1761,32.0995,32.4798,332.16772,11090000.0,9071000.0,9311000.0,10510000.0,8624000.0,9477000.0,8470000.0,9198000.0,8782000.0,8852000.0,32.18,535.0,0.94,1/1,9585600.0,9.092918025766753,9091400.0,9.058949474835162,0.9484434985812051,1.0089824452991545
3.9304,3.8324,4.0824,426.19249,1170000.0,1096000.0,1081000.0,1053000.0,1069000.0,1069000.0,1153000.0,1062000.0,1121000.0,1065000.0,3.93,536.0,0.99,1/1,1089400.0,4.188748435401461,1098400.0,3.648255136170137,1.008261428309161,1.0184458871809707
29.6778,29.5456,29.979,482.0835,1101000.0,848600.0,925000.0,1015000.0,854600.0,915100.0,856900.0,905400.0,862800.0,1072000.0,29.68,537.0,0.91,1/1,983700.0,9.622403802581283,887580.0,8.045617028682058,0.9022872827081427,0.9915244864924645
19.2418,18.9537,19.5399,569.28771,3410000.0,3400000.0,3395000.0,3405000.0,3385000.0,3410000.0,3297000.0,3450000.0,3529000.0,3813000.0,19.24,538.0,0.99,1/1,3495600.0,5.109387554650954,3403200.0,2.434132489838797,0.9735667696532784,0.9834007774275539
14.4681,14.1801,14.7689,285.10339,949600.0,1135000.0,982400.0,929100.0,937200.0,1146000.0,945700.0,980000.0,937700.0,949900.0,14.47,539.0,0.96,1/1,1001580.0,8.212510237702862,976940.0,9.064334386837436,0.9753988697857385,1.0160404893601442
9.1045,8.8205,9.4,408.02145,5484000.0,7458000.0,5981000.0,7457000.0,7542000.0,5574000.0,8214000.0,5493000.0,7849000.0,5798000.0,9.1,540.0,1.28,1/1,5666000.0,3.827930204392755,7704000.0,4.250389358549108,1.3596893752206143,1.0622573243911049
4.6716,4.4823,4.9291,282.1242,2780000.0,2660000.0,2822000.0,2620000.0,2573000.0,2583000.0,2682000.0,2513000.0,2595000.0,2473000.0,4.67,541.0,1.17,1/1,2634200.0,5.9970287750985145,2626000.0,1.713421329073365,0.9968871004479538,0.852040256793123
14.8284,14.5604,15.1297,240.17066,1843000.0,2128000.0,1883000.0,1805000.0,1822000.0,2127000.0,1828000.0,1912000.0,1787000.0,1847000.0,14.83,542.0,0.94,1/1,1922400.0,6.1279689259476005,1874000.0,7.624670141372373,0.974823137744486,1.0370458912175384
31.2844,31.2301,31.4512,440.11197,1077000.0,790800.0,831500.0,1012000.0,798200.0,820400.0,801800.0,825000.0,794900.0,1089000.0,31.29,543.0,0.94,1/1,928580.0,15.193573556080791,839540.0,11.493629412436231,0.9041116543539598,0.9618209088871913
30.53,30.3609,30.83,358.08429,2047000.0,1783000.0,1821000.0,2091000.0,1757000.0,1769000.0,1757000.0,1781000.0,1761000.0,1711000.0,30.53,544.0,0.99,1/1,1825800.0,7.107769147616808,1829800.0,8.001665764466818,1.0021908204622632,1.012313960062892
4.2583,4.1277,4.4764,391.15702,1133000.0,1019000.0,1044000.0,1003000.0,1023000.0,1002000.0,1144000.0,1023000.0,1121000.0,1008000.0,4.26,545.0,1.0,1/1,1042000.0,5.123807484053825,1062000.0,6.1487110046382325,1.0191938579654511,1.0191938579654511
27.6421,27.504,27.7969,451.11941,354200.0,293700.0,302800.0,360900.0,295200.0,292800.0,292400.0,293400.0,290700.0,361700.0,27.64,546.0,0.95,1/1,320980.0,10.618834998614163,306580.0,9.91942345098091,0.955137391737803,1.0054077807766348
6.1372,5.9711,6.4396,341.20883,6102000.0,6507000.0,6192000.0,7130000.0,6435000.0,6201000.0,6402000.0,6248000.0,6440000.0,6353000.0,6.14,547.0,1.1,1/1,6219200.0,1.4723438306139303,6582800.0,4.682821386573217,1.0584641111396964,0.9622401010360876
5.4872,5.2583,5.7139,182.06388,610200.0,487600.0,497100.0,481900.0,482400.0,499200.0,493200.0,504600.0,490600.0,486400.0,5.49,548.0,0.96,1/1,519500.0,9.842557047412823,487140.0,1.020387205812145,0.9377093358999038,0.9767805582290665
3.8374,3.6652,3.9997,298.11917,2149000.0,1966000.0,1930000.0,1968000.0,1967000.0,1920000.0,2085000.0,1920000.0,2080000.0,1865000.0,3.84,549.0,1.11,1/1,1956800.0,5.644303208892255,2013200.0,3.1437810261252106,1.0288225674570728,0.9268671778892547
24.1374,23.8624,24.4397,478.21006,3245000.0,3028000.0,3340000.0,3024000.0,3067000.0,3218000.0,3140000.0,3203000.0,3085000.0,3127000.0,24.14,550.0,1.0,1/1,3226600.0,2.388082726548515,3068800.0,1.546274800977682,0.9510940308684064,0.9510940308684064
11.014,10.7101,11.3099,237.10255,5495000.0,6440000.0,5205000.0,5687000.0,5656000.0,5487000.0,5316000.0,5362000.0,5669000.0,6135000.0,11.01,551.0,1.01,1/1,5536800.0,6.402843216090741,5753600.0,7.185902079296419,1.039156191301835,1.0288675161404306
28.899,28.6004,29.1982,530.13205,494800.0,414200.0,454200.0,458800.0,431600.0,445700.0,421300.0,445200.0,429300.0,494800.0,28.9,552.0,0.92,1/1,466940.0,5.500243015056969,431040.0,3.937824133212589,0.9231164603589326,1.0033874569118832
31.6373,31.5559,31.9397,497.28078,11340000.0,9836000.0,9541000.0,10950000.0,9679000.0,10240000.0,9463000.0,10170000.0,9617000.0,11430000.0,31.64,553.0,0.95,1/1,10544200.0,7.72938642275203,9909000.0,6.025785155512281,0.9397583505623945,0.989219316381468
3.5043,3.3127,3.6538,338.16462,1933000.0,1896000.0,2067000.0,1847000.0,2236000.0,1826000.0,2188000.0,1789000.0,2078000.0,1793000.0,3.51,554.0,1.08,1/1,1881600.0,6.318104462039509,2049000.0,8.430014872834127,1.0889668367346939,1.0083026266061978
5.454,5.2947,5.7338,341.10734,2000000.0,1924000.0,1839000.0,1859000.0,1969000.0,1802000.0,2081000.0,1807000.0,2011000.0,1801000.0,5.46,555.0,1.13,1/1,1849800.0,4.616886232781132,1968800.0,4.2823111407304895,1.0643312790571953,0.9418860876612348
27.0156,26.9858,27.0563,307.04594,303.1,657.4,1265.0,311.4,736.4,754.0,693.6,253.6,173.5,530.8,27.02,556.0,0.94,1/1,621.3,66.19662598260919,514.4599999999999,49.487142112716,0.8280379848704329,0.880891473266418
27.4569,27.3166,27.698,457.17622,1899000.0,1506000.0,1581000.0,1881000.0,1497000.0,1540000.0,1477000.0,1506000.0,1448000.0,1872000.0,27.46,557.0,0.93,1/1,1679600.0,11.316180476679346,1561800.0,11.51372135896898,0.9298642533936652,0.9998540359071668
16.4387,16.1402,16.7399,308.12867,9408000.0,8578000.0,9801000.0,7678000.0,7999000.0,10450000.0,8941000.0,9124000.0,8418000.0,8860000.0,16.44,558.0,0.86,1/1,9528600.0,6.529646492087079,8322800.0,5.9380278026716224,0.8734546523098882,1.0156449445463815
9.2742,8.9702,9.5689,516.1948,9374000.0,7362000.0,10310000.0,7150000.0,6813000.0,9367000.0,5651000.0,9431000.0,7088000.0,9555000.0,9.27,559.0,0.77,1/1,9607400.0,4.1627325700959075,6812800.0,9.957544234221194,0.7091200532922539,0.9209351341457843
12.7038,12.4258,12.9999,235.05402,818900.0,945700.0,843200.0,975600.0,784800.0,1004000.0,790600.0,820600.0,778500.0,803100.0,12.7,560.0,0.99,1/1,857960.0,9.660165220104906,855040.0,11.35391297793521,0.996596577929041,1.0066632100293345
12.4961,12.2002,12.7999,461.24233,4346000.0,5051000.0,4449000.0,5458000.0,4405000.0,4818000.0,3796000.0,4242000.0,4012000.0,4163000.0,12.5,561.0,1.07,1/1,4403600.0,5.8019399341595355,4544400.0,15.381132508122896,1.0319738395857934,0.9644615323231713
20.8206,20.5307,21.1197,391.00952,368800.0,451500.0,380500.0,432000.0,373800.0,444900.0,386900.0,376700.0,377600.0,445200.0,20.82,562.0,0.98,1/1,403220.0,9.52781500197327,404360.0,8.691800925045506,1.0028272407122663,1.0232931027676186
25.529,25.3054,25.83,566.29225,2946000.0,2323000.0,3091000.0,2303000.0,2309000.0,2841000.0,2334000.0,3250000.0,2351000.0,2710000.0,25.53,563.0,0.78,1/1,2967600.0,7.105034307202331,2324000.0,0.8321462825221048,0.7831244102978838,1.0040056542280562
6.4603,6.1766,6.7737,514.17047,1127000.0,1192000.0,1116000.0,1254000.0,1194000.0,1159000.0,839000.0,1134000.0,1127000.0,1157000.0,6.46,564.0,1.06,1/1,1138600.0,1.6554894759859078,1121200.0,14.629550681915958,0.9847180748287371,0.928979315876167
21.3077,21.0331,21.6099,447.2242,1144000.0,1106000.0,1197000.0,1278000.0,1189000.0,1126000.0,1238000.0,1169000.0,1168000.0,1311000.0,21.31,565.0,1.0,1/1,1189400.0,6.1411752092791145,1195800.0,5.518810763978015,1.0053808643013284,1.0053808643013284
31.3745,31.3308,31.5121,455.06051,1396000.0,1011000.0,1033000.0,1307000.0,1006000.0,1031000.0,1030000.0,1044000.0,1006000.0,1354000.0,31.37,566.0,0.92,1/1,1171600.0,15.904448918287464,1072000.0,12.289204737255432,0.9149880505291909,0.994552228836077
4.572,4.4317,4.8676,391.18606,2775000.0,2362000.0,2418000.0,2420000.0,2334000.0,2704000.0,2157000.0,2600000.0,2258000.0,2618000.0,4.57,567.0,0.89,1/1,2623000.0,5.123569193721115,2306200.0,4.412475203512714,0.879222264582539,0.9878901849242011
31.7001,31.6509,31.9475,504.99608,2514000.0,1940000.0,1803000.0,2236000.0,1897000.0,1948000.0,1838000.0,1900000.0,1830000.0,2425000.0,31.7,568.0,0.94,1/1,2118000.0,15.420998483785228,1948200.0,8.574965359796012,0.9198300283286119,0.9785425833283107
10.3327,10.0314,10.6291,385.21354,6299000.0,5951000.0,6455000.0,5387000.0,5617000.0,7321000.0,5459000.0,6362000.0,5754000.0,6877000.0,10.33,569.0,0.93,1/1,6662800.0,6.477785614203337,5633600.0,4.036184626662123,0.8455304076364292,0.9091724813294937
4.9299,4.7419,5.1574,372.10239,2170000.0,1885000.0,2050000.0,1867000.0,1922000.0,1963000.0,2007000.0,1936000.0,1970000.0,1903000.0,4.93,570.0,0.95,1/1,2004400.0,5.36042727142384,1930200.0,3.019439167564077,0.9629814408301736,1.0136646745580775
14.0942,13.7901,14.3899,370.21252,13620000.0,14600000.0,14080000.0,12400000.0,12580000.0,15520000.0,12810000.0,13730000.0,12620000.0,13370000.0,14.09,571.0,0.91,1/1,14064000.0,6.065218354714733,13002000.0,6.961296172856506,0.9244880546075085,1.0159209391291302
4.0357,3.9282,4.3294,487.16789,808400.0,609200.0,638700.0,638000.0,611400.0,749900.0,671100.0,722700.0,646600.0,707400.0,4.03,572.0,0.9,1/1,725420.0,8.536046020094076,635260.0,4.066262248105645,0.87571337983513,0.9730148664834777
7.882,7.6326,8.1897,360.03454,4442000.0,4606000.0,4576000.0,4839000.0,4488000.0,4454000.0,4637000.0,4316000.0,4622000.0,4385000.0,7.89,573.0,1.08,1/1,4434600.0,2.167353867353076,4638400.0,2.730899530325735,1.045956794299373,0.9684785132401602
21.9229,21.6306,22.2296,363.16165,2913000.0,2905000.0,3021000.0,3267000.0,3021000.0,2906000.0,2965000.0,2974000.0,2912000.0,3320000.0,21.93,574.0,0.96,1/1,3026800.0,5.634217865589976,3014000.0,4.941926208507285,0.9957711114047839,1.0372615743799833
17.5473,17.2413,17.8399,429.1472,7024000.0,7520000.0,7563000.0,6989000.0,6738000.0,6903000.0,6399000.0,7098000.0,6308000.0,7222000.0,17.54,575.0,0.97,1/1,7162000.0,3.5227648166836287,6790800.0,7.215670240484287,0.9481709019826864,0.9774957752398828
5.5588,5.3408,5.8592,446.17254,1323000.0,1213000.0,1194000.0,1201000.0,1290000.0,1193000.0,1348000.0,1189000.0,1357000.0,1191000.0,5.56,576.0,1.07,1/1,1218000.0,4.821690266018399,1281800.0,5.701898465976942,1.0523809523809524,0.9835336003560302
21.4455,21.15,21.75,318.11292,1480000.0,1374000.0,1556000.0,1591000.0,1456000.0,1445000.0,1522000.0,1469000.0,1449000.0,1637000.0,21.45,577.0,0.97,1/1,1517400.0,5.18675862535102,1478400.0,5.541296291610391,0.974298141557928,1.0044310737710598
3.5431,3.4888,3.8399,275.10786,2251000.0,1860000.0,1922000.0,1996000.0,2188000.0,2117000.0,1920000.0,2016000.0,1972000.0,2052000.0,3.54,578.0,0.96,1/1,2071600.0,5.917055920096974,1987200.0,6.230838519691177,0.9592585441204866,0.999227650125507
13.3957,13.0911,13.6899,348.15277,4725000.0,4764000.0,4657000.0,4192000.0,4273000.0,5073000.0,4442000.0,4632000.0,4479000.0,4573000.0,13.39,579.0,1.01,1/1,4732000.0,4.189876885329735,4430000.0,4.989096335765912,0.9361792054099747,0.9269101043663116
4.7487,4.5689,5.0499,344.18804,9255000.0,8178000.0,8328000.0,8690000.0,7920000.0,8219000.0,7730000.0,8253000.0,8420000.0,8043000.0,4.75,580.0,1.04,1/1,8419600.0,5.683968901283001,8187600.0,4.68083077556532,0.9724452468050738,0.9350435065433402
4.0582,3.9761,4.236,378.10774,2196000.0,2043000.0,1986000.0,1969000.0,2017000.0,1976000.0,2154000.0,1962000.0,2096000.0,1953000.0,4.06,581.0,1.06,1/1,2014600.0,5.072714772695121,2055800.0,3.4791381362566614,1.0204507098183262,0.9626893488852133
7.916,7.6211,8.22,384.11331,1362000.0,1486000.0,1311000.0,1563000.0,1565000.0,1373000.0,1703000.0,1340000.0,1636000.0,1340000.0,7.92,582.0,1.23,1/1,1345200.0,1.7743375808132102,1590600.0,5.170331008194848,1.1824264049955397,0.9613222804841787
29.2505,29.0872,29.5492,324.06751,933000.0,625800.0,680500.0,866500.0,628800.0,673700.0,631900.0,661000.0,623800.0,872900.0,29.25,583.0,0.93,1/1,764220.0,16.828056171442135,675360.0,15.827779956355895,0.8837245819266704,0.9502414859426562
25.5013,25.2703,25.7131,252.10213,1571000.0,1585000.0,1620000.0,1555000.0,1584000.0,1582000.0,1580000.0,1974000.0,1550000.0,1569000.0,25.51,584.0,0.91,1/1,1663200.0,10.518913206233425,1570800.0,1.0760543998065075,0.9444444444444444,1.0378510378510377
6.8397,6.6119,7.1397,334.07573,5859000.0,3991000.0,5872000.0,4240000.0,3980000.0,5789000.0,4405000.0,5584000.0,4135000.0,5636000.0,6.84,585.0,0.64,1/2,5748000.0,2.2819402479683593,4150200.0,4.3023775655319545,0.7220250521920668,1.1281641440501045
5.577,5.4004,5.8795,465.21851,1715000.0,1375000.0,1672000.0,1508000.0,1362000.0,1590000.0,1323000.0,1638000.0,1374000.0,1588000.0,5.58,586.0,0.71,1/1,1640600.0,3.3183465517726893,1388400.0,5.050153551306523,0.8462757527733756,1.191937679962501
22.129,21.8304,22.4297,376.1571,2950000.0,3011000.0,3017000.0,3390000.0,3052000.0,2994000.0,2771000.0,3006000.0,2985000.0,3458000.0,22.13,587.0,1.06,1/1,3085000.0,6.809060465996761,3041800.0,7.330057611553352,0.9859967585089141,0.9301856212348246
32.4781,32.3691,32.7799,483.23141,25980000.0,22310000.0,21870000.0,24030000.0,21260000.0,22870000.0,21410000.0,22450000.0,21780000.0,22630000.0,32.48,588.0,0.99,1/1,23160000.0,6.99081955661476,22158000.0,5.064007963891589,0.9567357512953368,0.9663997487831685
3.7789,3.5082,3.9035,376.08859,1124000.0,1053000.0,1060000.0,1065000.0,1056000.0,1038000.0,1075000.0,1034000.0,1078000.0,1027000.0,3.78,589.0,0.99,1/1,1056600.0,3.7522177698854637,1065400.0,1.0422426613471982,1.0083286011735757,1.0185137385591674
26.1517,25.9038,26.4499,283.03088,5521000.0,5188000.0,5759000.0,5224000.0,5281000.0,5502000.0,5491000.0,6096000.0,5437000.0,5451000.0,26.15,590.0,1.03,1/1,5665800.0,4.73341704538624,5324200.0,2.502380695166033,0.9397084259945638,0.912338277664625
29.1522,29.0309,29.4499,449.16932,4400000.0,3744000.0,3819000.0,4135000.0,3808000.0,3804000.0,3798000.0,3841000.0,3797000.0,4306000.0,29.15,592.0,0.95,1/1,4034000.0,7.272964224914784,3856400.0,4.090457772280936,0.9559742191373327,1.0062886517235081
14.6071,14.315,14.9095,315.11451,1030000.0,1191000.0,1009000.0,994800.0,1035000.0,1228000.0,1051000.0,1017000.0,1053000.0,1025000.0,14.61,593.0,1.03,1/1,1061800.0,8.782325980646172,1064960.0,6.9707936160967625,1.0029760783575061,0.9737631828713651
20.0461,19.7415,20.3392,532.27455,1303000.0,1527000.0,998400.0,1574000.0,1357000.0,1298000.0,1414000.0,1279000.0,1304000.0,1389000.0,20.04,594.0,1.07,1/1,1253480.0,11.867683573845317,1435200.0,7.903838139264857,1.1449723968471774,1.0700676606048387
26.9403,26.7717,27.2394,493.95494,834000.0,751500.0,721700.0,738500.0,766700.0,763700.0,789300.0,747000.0,765500.0,761200.0,26.94,595.0,0.97,1/1,765520.0,5.4547547932639615,762300.0,2.4904539822306364,0.9957937088514996,1.0265914524242266
7.2952,7.0009,7.5996,336.17087,19040000.0,18070000.0,19150000.0,20990000.0,18240000.0,18880000.0,18200000.0,19260000.0,17950000.0,19110000.0,7.3,596.0,1.01,1/1,19088000.0,0.7384796076630835,18690000.0,6.90633669922834,0.979149203688181,0.969454657117011
31.094,30.9315,31.3888,356.12218,9428000.0,7756000.0,8115000.0,9105000.0,7561000.0,7901000.0,7483000.0,8025000.0,7416000.0,9741000.0,31.09,597.0,0.91,1/1,8642000.0,10.076247363251623,7864200.0,8.967648216252426,0.9099976857208979,0.9999974568361515
32.4557,32.3107,32.7598,410.19326,3233000.0,2425000.0,2306000.0,3043000.0,2349000.0,2450000.0,2450000.0,2442000.0,2431000.0,2462000.0,32.46,598.0,0.96,1/1,2578600.0,14.397829863840442,2539600.0,11.184097349951164,0.9848755138447219,1.0259119935882521
4.2919,4.1493,4.4317,315.1345,1129000.0,995600.0,990800.0,982500.0,987100.0,982300.0,1066000.0,984600.0,1042000.0,1001000.0,4.29,599.0,0.99,1/1,1017540.0,6.164598036085675,1014640.0,3.6679844661463346,0.9971499891896142,1.0072222113026406
15.3221,15.0226,15.6197,434.21991,1901000.0,2124000.0,1938000.0,1859000.0,1882000.0,2237000.0,1950000.0,1909000.0,1932000.0,1912000.0,15.32,600.0,0.99,1/1,1979400.0,7.308761423951406,1949400.0,5.349702662816446,0.9848438920885116,0.9947918101904158
27.3102,27.087,27.6098,372.12737,5595000.0,4194000.0,4868000.0,4315000.0,4131000.0,4651000.0,4042000.0,4657000.0,4140000.0,5584000.0,27.31,601.0,0.84,1/1,5071000.0,9.49199916058545,4164400.0,2.408774765732598,0.8212186945375666,0.9776413030209127
10.2217,9.9201,10.5198,283.18058,7689000.0,7400000.0,8114000.0,6898000.0,7182000.0,9012000.0,6961000.0,7472000.0,7074000.0,8495000.0,10.22,602.0,0.83,1/1,8156400.0,7.595866701588314,7103000.0,2.7934499382527034,0.8708498847530773,1.0492167286181655
5.4698,5.2904,5.7693,325.97119,925900.0,847400.0,852500.0,822600.0,859800.0,827800.0,929200.0,813500.0,881600.0,798000.0,5.47,603.0,1.01,1/1,843540.0,5.953274729524107,868120.0,4.63747093717805,1.0291391042511322,1.0189496081694378
29.8439,29.6714,30.1399,463.97418,2020000.0,1765000.0,1802000.0,1817000.0,1758000.0,1828000.0,1749000.0,1826000.0,1749000.0,2026000.0,29.84,604.0,0.91,1/1,1900400.0,5.91478774149203,1767600.0,1.6079329374098172,0.9301199747421596,1.0221098623540215
16.1429,15.8404,16.4332,366.06497,102700.0,134700.0,104200.0,99920.0,103600.0,138800.0,104600.0,106000.0,104200.0,105800.0,16.14,605.0,0.94,1/1,111500.0,13.739547349700084,109404.0,13.036581064729196,0.9812017937219731,1.0438316954489077
10.7402,10.4628,11.0394,321.04781,3579000.0,3672000.0,3817000.0,3169000.0,3178000.0,3332000.0,3517000.0,3434000.0,3284000.0,3718000.0,10.74,606.0,0.82,1/1,3576000.0,5.556966880526666,3364000.0,6.601930622635484,0.9407158836689038,1.147214492279151
12.9768,12.7064,13.2463,425.1175,969600.0,1079000.0,955800.0,1032000.0,971200.0,1118000.0,1004000.0,981300.0,960100.0,923700.0,12.98,607.0,1.01,1/1,989680.0,7.568208719662199,1009260.0,4.77082784546639,1.0197841726618706,1.0096872996652184
23.1092,22.8103,23.4097,299.10286,1319000.0,1365000.0,1347000.0,1326000.0,1372000.0,1343000.0,1373000.0,1330000.0,1358000.0,1563000.0,23.11,608.0,0.98,1/1,1380400.0,7.437935974067505,1358800.0,1.420771242856449,0.984352361634309,1.0044411853411317
4.7472,4.6639,4.973,486.17098,288300.0,258000.0,268700.0,262000.0,261700.0,265100.0,288900.0,268200.0,283500.0,264500.0,4.75,609.0,1.01,1/1,270960.0,3.6416897274159856,270820.0,5.264187362233746,0.9994833185710068,0.9895874441297097
6.3049,6.026,6.5999,508.13873,977100.0,987800.0,1038000.0,1083000.0,1010000.0,969600.0,907200.0,987300.0,1043000.0,968600.0,6.3,610.0,1.02,1/1,988120.0,2.921815250588531,1006200.0,6.55603357547828,1.0182973727887301,0.9983307576360099
5.1356,4.9105,5.4399,431.25654,446800.0,484100.0,391200.0,520500.0,513900.0,429600.0,473800.0,436600.0,494500.0,433600.0,5.14,611.0,1.12,1/1,427560.0,4.981526349913087,497360.0,3.955490433494642,1.163251941248012,1.0386178046857248
