,Compound Name,/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_1_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_2_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_3_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_4_Retention Time,/home/zzy/peak-output/tof/SampleA_3-20170326-960MIX_SampleA_4_Retention Time,/home/zzy/peak-output/tof/SampleA_4-20170326-960MIX_SampleA_5_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_1_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_2_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_3_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_4_Area,/home/zzy/peak-output/tof/SampleA_3-20170326-960MIX_SampleA_4_Area,/home/zzy/peak-output/tof/SampleA_4-20170326-960MIX_SampleA_5_Area,Compound formula,mz,rt,Fold change,p-value,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
559,560,24.39,24.409,24.399,24.412,24.415,24.42,24.401,24.39,9015.588,9051.326,9204.526,8869.712,8991.527,9539.743,8124.25,8534.375,C25H27N5O5,478.2084,24.44,1.01,0.924,1/1,8681.38475,5.067265684002358,9151.377,3.207871278227508,1.0541379357711338,1.043700926506073
560,561,22.377,22.392,22.48,22.508,22.526,22.549,22.427,22.436,4853.586,4272.184,4906.267,5081.734,5927.547,6025.36,4720.948,5185.043,C15H12N2O,237.1024,22.5,1.14,0.026,1/1,4757.94025,7.946842010672631,5485.227,10.448387395309751,1.1528574786116745,1.011278490010241
561,562,28.967,29.034,29.392,29.484,29.55,29.637,29.145,29.219,991.792,1068.626,1546.014,1349.527,1362.513,1265.734,1188.282,1268.866,C29H24ClN3O3S,530.1298,29.16,1.24,0.069,1/1,1129.3915,10.91003528697628,1380.9470000000001,8.552648863542151,1.2227354287685006,0.9860769586842747
562,563,31.544,31.578,31.626,31.639,31.651,31.673,31.593,31.612,31721.974,32382.081,33727.262,30907.25,31695.474,30971.52,27109.263,26755.339,C32H36N2O3,497.2799,31.43,1.3,0.026,1/1,29492.16425,10.076064318307324,31825.376500000002,4.139242179767324,1.0791129545536828,0.8300868881182175
563,564,3.494,3.489,3.484,3.477,3.483,3.475,3.481,3.492,3955.094,3766.169,4457.735,4419.744,4629.565,5584.516,4324.907,4363.166,C15H23N5O2S,338.1645,3.27,1.27,0.027,1/1,4102.334,7.068566440796794,4772.889999999999,11.496806436303295,1.163457192905307,0.9161080259096905
564,565,5.601,5.6,5.534,5.499,5.499,5.496,5.571,5.551,3241.925,3156.723,4126.561,4429.708,4258.565,4528.641,3367.907,3540.3,C17H16N4O2S,341.1067,5.45,1.38,0.018,1/1,3326.71375,5.012011522126691,4335.86875,4.120390884915606,1.3033489130226488,0.9444557340743832
565,566,27.208,27.215,27.19,27.205,27.244,27.222,27.181,27.202,146.805,164.758,170.869,177.281,177.26,187.247,144.155,131.6,C15H14O3S2,307.0456,27.23,1.26,0.045,1/1,146.8295,9.30941762134004,178.16424999999998,3.797322762935477,1.2134090901351566,0.9630230874088545
566,567,27.53,27.539,27.526,27.538,27.553,27.551,27.538,27.54,5389.359,5221.111,5666.896,5510.825,4988.991,4853.519,4909.182,5194.789,C27H24N2O5,457.1759,27.47,1.05,0.076,1/1,5178.610250000001,3.847121154800866,5255.05775,7.508353932907442,1.0147621651967338,0.9664401573302226
567,568,16.793,16.787,16.797,16.826,16.843,16.85,16.788,16.798,14267.601,14842.217,14995.784,14608.531,15688.293,16218.584,13580.517,13934.686,C19H17NO3,308.1283,16.75,1.1,0.107,1/1,14156.25525,3.7898706519304373,15377.798,4.6607029461136165,1.0862899635834131,0.9875363305303755
568,569,26.349,26.351,26.371,26.381,26.39,26.396,26.35,26.355,16339.321,16137.242,17586.396,16371.567,16093.357,16920.477,14612.235,14592.062,C20H24FN5O3,402.1935,26.49,1.07,0.3,1/1,15420.215,6.149416473455349,16742.94925,3.935940444187581,1.085779235244126,1.014746948826286
569,570,9.402,9.435,9.707,9.812,9.929,9.947,9.528,9.584,44729.932,43150.075,43310.931,37191.249,40001.35,46652.0,41339.577,41794.61,C24H30ClN7O2S,516.1946,9.53,0.94,0.522,1/1,42753.548500000004,3.5683172205903384,41788.8825,9.798572765802597,0.9774365863455754,1.0398261556867825
570,571,13.053,13.064,13.056,13.068,13.064,13.078,13.019,13.057,1137.029,1187.071,1308.083,1345.587,1357.969,1327.459,1222.762,1054.064,C11H10N2O2S,235.0535,13.03,1.17,0.135,1/1,1150.2315,6.3571224823082515,1334.7745,1.6304415549606044,1.1604398766683053,0.991828954417355
571,572,12.622,12.67,12.944,13.026,13.097,13.17,12.739,12.786,10009.54,9839.608,10889.916,11230.123,10831.402,11167.143,12078.761,11215.747,C24H28N8O2,461.2409,12.96,1.04,0.679,1/1,10785.914,9.80378592151209,11029.646,1.7975231691577511,1.0225972504509122,0.983266586972031
572,573,21.258,21.278,21.268,21.271,21.268,21.281,21.313,21.27,807.195,876.133,1031.327,1011.318,1053.16,1053.71,864.092,909.353,C17H12BrFN2O3,391.0085,21.21,1.13,0.056,1/1,864.19325,4.923333600017468,1037.37875,1.953111252276803,1.2004013569881506,1.062302085830222
573,574,25.593,25.578,25.382,25.368,25.344,25.3,25.489,25.459,4980.431,4945.87,5631.073,5360.425,6485.8,6424.415,5092.688,5300.238,C34H36FN5O2,566.2918,25.45,1.2,0.012,1/1,5079.80675,3.1450155455074076,5975.42825,9.461325960434493,1.176310151956076,0.9802584599633967
574,575,13.113,13.1,12.943,12.917,12.857,12.848,13.033,12.999,12554.948,13128.306,15519.492,17041.002,16520.498,17174.232,13114.553,13531.914,C22H18FN3O2,376.1458,13.1,1.36,0.013,1/1,13082.430250000001,3.068376087650225,16563.806,4.535054158069901,1.2661107824366193,0.9309638106151612
575,576,21.679,21.664,21.652,21.713,21.691,21.7,21.673,21.689,2101.807,2021.002,2323.159,2485.727,2598.039,2569.155,2136.14,2152.387,C22H30N4O6,447.2234,21.8,1.13,0.014,1/1,2102.834,2.7813597597226054,2494.0200000000004,4.950260514228804,1.186027998405961,1.0495822994743018
576,577,31.327,31.345,31.331,31.334,31.329,31.327,31.322,31.312,1574.834,1608.436,1774.212,1670.651,1394.071,1510.832,1481.48,1590.065,C18H13ClF6N2O3,455.0587,31.14,1.03,0.502,1/1,1563.7037500000001,3.6139269764449105,1587.4415000000001,10.607798969900642,1.0151804649697873,0.9856121019124149
577,578,4.62,4.623,4.731,4.744,4.763,4.806,4.625,4.637,5037.278,5242.884,4945.853,4522.934,5269.593,5969.066,6342.075,6389.624,C19H21F3N6,391.1853,4.81,0.86,0.099,1/1,5752.96525,12.392262797804895,5176.8615,11.787808761787515,0.8998596854031058,1.0463484713989601
578,579,8.69,8.688,8.783,8.81,8.882,8.907,8.702,8.726,2630.335,3041.44,3704.869,4105.087,4164.586,4221.612,3003.861,3151.232,C28H25FN6O3,513.2046,8.74,1.27,0.034,1/1,2956.7169999999996,7.6569162349233055,4049.0385000000006,5.787216787480029,1.3694372846640381,1.0782970745386127
579,580,10.633,10.597,10.382,10.324,10.268,10.228,10.554,10.515,18085.076,19003.299,19390.927,19374.927,19213.176,18779.172,18930.677,18803.181,C23H24N6,385.2137,10.3,1.0,0.938,1/1,18705.55825,2.2551785786562863,19189.550499999998,1.4858250192582003,1.0258742478321918,1.0258742478321918
580,581,4.963,4.988,5.064,5.068,5.129,5.154,5.008,5.007,3087.504,2927.972,3929.717,3695.064,4260.45,4214.377,2946.645,2976.207,C18H17N3O4S,372.101,5.0,1.29,0.0,1/1,2984.5820000000003,2.393319673167464,4024.902,6.561501434194772,1.3485647236363416,1.0453990105708075
581,582,14.423,14.394,14.18,14.126,14.056,14.01,14.325,14.274,34056.256,34812.366,31554.359,33142.874,36196.713,35174.061,26607.366,34265.416,C21H27N3O3,370.2127,14.35,1.06,0.37,1/1,32435.351000000002,12.018920859517479,34017.00175,6.100306683351463,1.0487631766340373,0.9893992232396578
582,583,4.199,4.177,4.075,4.104,4.063,4.056,4.157,4.12,3216.403,3356.506,2675.669,2796.626,3010.906,3329.867,3294.1,2802.8,C25H28Cl2N4O2,487.1662,4.05,1.0,0.982,1/1,3167.4522500000003,7.885375327578928,2953.2670000000003,9.7109671141737,0.9323793278967347,0.9323793278967347
583,584,8.157,8.143,8.032,7.996,7.993,7.979,8.106,8.079,12606.16,12623.195,14269.497,14738.689,14825.855,14630.43,13057.881,13789.498,C16H14BrN3O2,360.0343,7.95,1.21,0.001,1/1,13019.1835,4.2587913906128385,14616.11775,1.6729202351276784,1.1226600923168493,0.9278182581130986
584,585,22.356,22.398,22.465,22.475,22.499,22.533,22.408,22.427,1280.577,1346.743,1400.044,1419.926,1663.09,1777.284,1520.538,1663.448,C21H19FN4O,363.1613,22.46,1.07,0.277,1/1,1452.8265000000001,11.913315925708154,1565.0860000000002,11.835856969137119,1.07726972215884,1.006794132858729
585,586,17.886,17.856,17.847,17.861,17.888,17.91,17.856,17.856,12873.06,12952.666,13256.367,10289.263,9362.703,11295.922,12460.646,13426.226,C23H17FN6O2,429.147,17.75,0.85,0.133,1/1,12928.149500000001,3.062522202446825,11051.06375,15.10039307621247,0.8548063085130627,1.0056544806036032
586,587,5.633,5.624,6.062,6.198,5.822,6.067,5.692,5.981,364.901,371.168,408.978,648.604,531.901,596.068,413.516,118.357,C21H19F4N7,446.1704,5.57,1.4,0.06,1/1,316.9855,42.32618717485101,546.3877500000001,18.904488700689935,1.7236995067597731,1.231213933399838
587,588,21.958,22.002,21.986,22.016,21.979,21.979,21.991,21.966,124.113,113.269,315.523,399.022,422.24,411.58,181.019,230.363,C20H15NO3,318.1124,21.8,1.92,0.05,2/1,162.191,33.478556799863334,387.09125,12.567231513639152,2.3866382844917413,1.243040773172782
588,589,13.805,13.77,13.454,13.375,13.276,13.205,13.659,13.614,13335.866,13813.805,12404.777,13624.011,14434.571,13386.655,11973.359,12287.732,C20H23ClFNO,348.1527,13.34,1.15,0.053,1/1,12852.6905,6.737489989987965,13462.503499999999,6.208137663543504,1.047446330400627,0.9108228960005452
589,590,4.408,4.821,4.792,4.743,4.728,4.747,4.804,4.789,3246.876,15951.621,16999.407,16388.914,18301.926,17099.275,16181.64,15359.591,C21H21N5,344.1871,4.59,1.09,0.243,1/1,12684.932,49.67751256173966,17197.3805,4.654846820826568,1.3557329672717204,1.2437917130933214
590,591,4.115,4.136,4.091,4.079,4.08,4.077,4.107,4.09,4152.039,4272.977,5353.629,5586.469,5730.494,5867.268,4458.839,4597.34,C21H16FN3OS,378.107,3.93,1.33,0.015,1/1,4370.29875,4.509035493144613,5634.465,3.896348004218917,1.2892631195979452,0.9693707666149963
591,592,8.107,8.128,8.268,8.319,8.375,8.435,8.157,8.195,1540.277,1627.507,2770.776,2758.264,2823.777,3317.264,1999.079,2209.817,C18H17N5O3S,384.1122,8.27,1.6,0.001,1/1,1844.17,17.061142788544174,2917.5202499999996,9.186038518572893,1.582023484819729,0.9887646780123306
592,593,29.348,29.35,29.345,29.357,29.357,29.357,29.343,29.347,2638.352,2592.727,2818.492,2896.96,2910.529,2625.631,2498.336,2651.851,C16H12F3NOS,324.0665,29.18,1.08,0.013,1/1,2595.3165,2.675069662158058,2812.903,4.66684518987235,1.0838381368900478,1.003553830453748
593,594,25.798,25.787,25.795,25.798,25.815,25.808,25.791,25.773,2395.084,2370.206,2556.18,2655.987,2709.689,2588.624,2301.145,2392.214,C16H13NO2,252.102,25.7,1.17,0.001,1/1,2364.66225,1.851377419126373,2627.62,2.6150225058238883,1.111203090420207,0.9497462311283822
594,595,7.064,7.054,6.973,6.952,6.943,6.925,7.015,7.003,13587.424,13753.045,13590.987,13710.531,14964.132,15483.195,13027.993,13083.828,C16H13ClFN3O2,334.0755,7.09,1.19,0.055,1/1,13363.0725,2.7073584068472516,14437.21125,6.46793376040352,1.0803811211830214,0.9078832951117828
595,596,32.492,32.496,32.477,32.487,32.491,32.49,32.486,32.484,2422.622,2801.634,2947.29,2837.102,2561.175,3148.46,2517.827,2925.99,C23H28N8OS,465.2193,32.46,0.96,0.776,1/1,2667.01825,8.851145323399678,2873.5067499999996,8.522489850335777,1.0774229797640116,1.1223156039208455
596,597,32.535,32.543,32.532,32.544,32.548,32.534,32.522,32.546,69987.812,70367.448,66553.136,66966.332,68703.368,78713.907,67312.742,67117.924,C26H34N2O5Si,483.2316,32.54,1.0,0.988,1/1,68696.4815,2.502503400589888,70234.18575,8.157565826509192,1.022384032142898,1.022384032142898
597,598,3.831,3.82,3.758,3.756,3.743,3.722,3.8,3.786,1651.911,1455.356,2088.446,2214.766,2160.004,2433.347,1596.811,1659.787,C15H18BrN7,376.0875,3.62,1.37,0.003,1/1,1590.96625,5.9491032244346,2224.14075,6.688078855379484,1.3979811011075818,1.0204241613923954
598,599,19.232,19.178,18.789,18.702,18.618,18.521,19.06,18.983,11351.544,13696.638,7009.92,6923.489,6946.84,6371.51,13015.277,13089.206,C20H22N2O5,371.1605,18.73,0.55,0.0,1/2,12788.16625,7.860557350060768,6812.93975,4.352632290468288,0.5327534547808994,0.9686426450561807
599,600,26.389,26.379,26.387,26.392,26.407,26.401,26.381,26.378,8522.855,8863.347,8663.983,8338.512,8398.748,8955.868,7865.049,8172.091,C12H11ClN2O2S,283.0303,26.17,0.99,0.772,1/1,8355.8355,5.17107768697267,8589.277750000001,3.287167638106699,1.0279376311321593,1.0383208395274337
600,601,8.194,8.185,8.181,8.194,8.226,8.261,8.159,8.175,1174.792,1269.901,2064.457,2102.895,1939.89,1750.149,1576.68,1605.256,C30H33N3O5S,548.2209,8.02,1.58,0.014,1/1,1406.6572500000002,15.401832836052815,1964.34775,8.086467872935389,1.396465094819651,0.8838386676073741
601,602,5.674,5.669,5.725,5.704,5.746,5.762,5.682,5.679,174.579,162.695,333.177,361.79,377.184,381.911,227.472,269.213,C16H15NO2,254.118,5.6,1.56,0.016,1/1,208.48975000000002,23.65154324547902,363.51550000000003,6.044972282334323,1.743565331149373,1.1176700840701108
602,603,29.231,28.84,29.218,29.24,29.238,29.243,29.235,29.233,4551.289,377.833,4711.319,4736.59,5348.655,5147.674,4350.177,4788.744,C23H23F3N2O4,449.1683,29.04,1.05,0.194,1/1,3517.0107499999995,59.722523274063676,4986.059499999999,6.292490221913185,1.4176981119548753,1.350188678052262
603,604,15.042,15.069,15.07,15.052,15.066,15.097,15.044,15.056,1177.354,1210.431,1495.608,1560.7,1576.351,1677.633,1264.931,1307.087,C17H15FN2O3,315.1139,14.83,1.27,0.008,1/1,1239.95075,4.637820381999329,1577.5729999999999,4.774022576525753,1.2722868226822717,1.0018006477813162
604,605,20.294,20.231,19.977,19.889,19.812,19.747,20.134,20.078,1719.168,1730.12,1623.676,1533.838,1447.145,1482.107,1684.467,1678.961,C32H38ClN3O2,532.2721,19.83,0.78,0.003,1/1,1703.1789999999999,1.4846241502874296,1521.6915,5.043843675973741,0.893441910685841,1.1454383470331295
605,606,27.101,27.091,27.101,27.091,27.108,27.099,27.082,27.075,1086.934,1210.738,1458.056,1518.53,1442.09,1501.389,1241.677,1184.927,C19H15Br2N3O3,493.9527,27.03,1.18,0.114,1/1,1181.069,5.664999434802179,1480.0162500000001,2.423868690681642,1.2531158213449005,1.0619625604617802
606,607,7.467,7.446,7.319,7.259,7.247,7.212,7.387,7.377,20513.06,20488.967,23013.774,19025.893,21427.274,21545.4,20059.264,19043.377,C20H21N3O2,336.1708,7.19,1.08,0.141,1/1,20026.167,3.4333128346182127,21253.085250000004,7.7677123911685975,1.0612657554488587,0.9826534772674617
607,608,31.13,31.119,31.109,31.106,31.119,31.118,31.113,31.113,17902.237,19232.082,20808.859,21725.71,19520.076,21221.387,19786.867,19684.291,C16H16F3N3O3,356.122,31.0,1.24,0.006,1/1,19151.36925,4.526731997890267,20819.008,4.532567785636423,1.087076737346078,0.8766747881823209
608,609,32.466,32.463,32.461,32.472,32.462,32.468,32.454,32.454,9172.378,9669.537,9865.432,10581.746,8868.859,10188.624,8704.103,9886.582,C20H31N3O2S2,410.1933,32.44,1.11,0.241,1/1,9358.15,5.649351042176723,9876.16525,7.4181985614389,1.0553544503988503,0.9507697751340993
609,610,4.321,4.33,4.338,4.341,4.328,4.337,4.319,4.32,1324.255,1339.662,1683.879,1751.612,1852.678,1902.246,1422.226,1464.474,C17H18N2O4,315.1338,4.39,1.28,0.02,1/1,1387.65425,4.819715786082233,1797.60375,5.472451108730474,1.2954262562162009,1.012051762668907
610,611,15.593,15.587,15.576,15.568,15.567,15.583,15.591,15.568,4040.909,4334.927,4361.397,5263.818,5256.355,5107.386,4399.469,4447.817,C24H27N5O3,434.2186,15.36,1.16,0.06,1/1,4305.7805,4.239327682298563,4997.239,8.604230893812522,1.1605884229351682,1.000507261151007
611,612,27.452,27.46,27.437,27.449,27.44,27.448,27.45,27.439,6604.493,6606.527,7394.197,7211.661,7429.198,7309.189,6859.816,7073.843,C20H21NO4S,372.1267,27.52,1.12,0.257,1/1,6786.16975,3.3327972499208034,7336.061250000001,1.3228151963256995,1.0810312032056082,0.9652064314335786
612,613,5.542,5.569,5.73,5.755,5.831,5.892,5.596,5.624,916.564,941.401,1352.177,1549.541,1591.285,1862.477,1065.095,1010.212,C10H8BrN5OS,325.9705,5.7,1.47,0.009,1/1,983.318,6.853241707299931,1588.87,13.223780269293956,1.6158251959183092,1.0992008135498703
613,614,29.934,29.932,29.942,29.934,29.927,29.933,29.931,29.945,1786.02,2021.681,2139.863,2548.971,2455.095,2778.898,1820.245,2038.875,C18H15Cl4N3OS,463.9731,29.71,1.24,0.007,1/1,1916.70525,6.890543438158793,2480.7067500000003,10.675679717277884,1.2942557286781577,1.0437546199017402
614,615,16.784,16.784,16.623,16.576,16.527,16.494,16.718,16.684,580.439,598.149,735.941,742.214,802.36,803.389,641.885,636.789,C16H15NO7S,366.064,16.76,1.39,0.007,1/1,614.3154999999999,4.860012789617326,770.9760000000001,4.789322384752533,1.2550163556022926,0.9028894644620811
615,616,10.998,11.001,11.044,11.064,11.077,11.079,11.011,11.024,5345.857,5181.499,5876.344,6272.944,6295.887,6442.332,4999.348,4849.414,C13H12N4O2S2,321.0476,11.15,1.21,0.084,1/1,5094.0295,4.238763325263867,6221.876749999999,3.8937806146981413,1.2214057162409444,1.0094262117693755
616,617,28.229,28.225,28.23,28.229,28.241,28.242,28.222,28.236,139.506,121.068,159.932,150.349,154.146,169.399,135.137,138.329,C12H7F2NO3S2,315.991,28.02,1.26,0.073,1/1,133.51,6.364732201167148,158.45649999999998,5.232418451499758,1.186851172196839,0.9419453747593961
617,618,13.348,13.384,13.377,13.383,13.397,13.402,13.376,13.374,1602.654,1618.411,1891.48,2060.391,2009.212,1975.77,1540.849,1657.523,C22H20N2O5S,425.1161,13.23,1.3,0.034,1/1,1604.85925,3.0226169308106585,1984.2132500000002,3.5753721615150273,1.236378361529212,0.9510602780993939
618,619,23.658,23.673,23.657,23.665,23.676,23.688,23.673,23.654,5831.106,5467.775,6023.319,5567.868,5926.925,6676.205,4606.198,4104.804,C16H14N2O4,299.1028,23.76,1.15,0.148,1/1,5002.47075,15.76552916955414,6048.579250000001,7.638772970557203,1.2091183641603502,1.0514072731829134
619,620,4.857,4.86,4.836,4.799,4.802,4.808,4.818,4.798,584.481,677.688,865.511,863.863,827.767,808.565,641.794,603.098,C24H25ClFN5O3,486.1696,4.89,1.39,0.002,1/1,626.7652499999999,6.621514297365394,841.4265,3.3262103212038796,1.3424906693534782,0.965820625434157
620,621,6.297,6.348,6.715,6.793,6.934,7.077,6.413,6.471,1865.908,1849.484,2411.722,2425.062,2793.981,3435.789,1916.446,2099.241,C21H20F3N7O3S,508.1371,6.47,1.34,0.005,1/1,1932.76975,5.928311662513037,2766.6385,17.348949596548717,1.431437190073986,1.0682367090104372
621,622,5.3,5.284,5.117,5.038,4.998,4.967,5.218,5.195,2568.204,2373.217,2580.917,3126.364,3077.186,3563.841,2356.741,2410.942,C25H30N6O,431.2552,4.99,1.29,0.034,1/1,2427.276,3.981928938617475,3087.077,13.026473664059058,1.2718277608314836,0.9859129928926229
622,623,11.078,11.065,10.938,10.91,10.85,10.803,11.024,11.009,18002.164,19672.522,17249.166,18252.563,18086.652,19017.774,17837.074,16723.489,C25H27FN4O3,451.2141,10.85,1.01,0.68,1/1,18058.812250000003,6.7362532226706975,18151.53875,3.996913318759096,1.0051346953895042,0.9951828667222814
623,624,8.945,8.961,9.114,9.171,9.233,9.275,9.001,9.02,1543.177,1634.491,2222.564,2109.307,2036.344,2129.41,1923.967,1955.838,C17H15BrF2N4O3,441.0366,9.05,1.27,0.003,1/1,1764.36825,11.703875967955799,2124.40625,3.609833249121755,1.204060575222888,0.9480791930888881
624,625,14.111,14.084,13.714,13.673,13.549,13.472,13.949,13.86,97.357,66.283,82.823,65.92,60.27,61.619,58.391,65.904,C23H25NO,332.2007,13.82,0.89,0.011,1/1,71.98374999999999,24.03529741093004,67.658,15.361236855152512,0.9399065761369756,1.056074804648287
625,626,11.788,11.802,11.832,11.851,11.862,11.876,11.817,11.813,20979.136,19811.439,21060.786,22055.647,22201.469,22675.385,18303.972,20390.024,C17H15NO3,282.1126,11.73,1.15,0.053,1/1,19871.14275,5.779240520101965,21998.32175,3.0852820673129746,1.1070486497310277,0.9626509997661111
626,627,31.496,31.38,31.392,31.417,31.458,31.431,31.384,31.383,73.629,106.645,91.583,84.806,101.379,95.771,95.313,110.718,C43H69NO12,792.4889,31.4,1.05,0.534,1/1,96.57625,17.218207493854287,93.38475000000001,7.481667918376486,0.9669535729540131,0.9209081647181077
627,628,4.728,4.735,4.72,4.713,4.713,4.718,4.724,4.706,3778.398,3950.126,4609.876,4425.655,5028.52,5105.905,3600.898,3913.561,C23H18N4O3,399.1452,4.78,1.27,0.112,1/1,3810.74575,4.151378716807955,4792.489,6.834524734306617,1.2576249675014397,0.9902558799223935
628,629,3.753,3.753,3.785,3.798,3.816,3.827,3.754,3.749,584.322,722.424,948.114,950.528,1020.325,1079.182,727.516,788.043,C18H17N5O3,352.1402,3.55,1.3,0.005,1/1,705.5762500000001,12.21072525727519,999.5372500000001,6.280292598570848,1.416625417876523,1.0897118599050177
629,630,14.652,14.638,14.665,14.682,14.673,14.701,14.653,14.637,499.97,477.49,545.179,540.368,570.63,623.407,496.866,499.008,C19H14F3N3O3,390.1035,14.53,1.2,0.021,1/1,493.3335,2.157103144326825,569.8960000000001,6.679262788286238,1.1551942043262824,0.9626618369385687
630,631,16.198,16.179,15.912,15.842,15.762,15.721,16.075,16.028,70150.897,78657.637,78403.431,65021.164,79362.659,78165.81,71342.559,57159.704,C24H18F3N3O4,470.1322,16.0,1.1,0.153,1/1,69327.69925,12.897278129784107,75238.266,9.079185510599373,1.0852554868247701,0.9865958971134273
631,632,3.43,3.434,3.449,3.452,3.508,3.486,3.47,3.452,2002.999,2044.46,2079.569,2015.042,2143.262,1869.121,2469.204,2470.133,C22H19N5O,370.1652,3.55,1.01,0.913,1/1,2246.699,11.48436331909483,2026.7485,5.792570718372649,0.9021005929143155,0.8931689038755599
632,633,3.962,3.948,3.869,3.868,3.861,3.863,3.937,3.916,4861.517,4707.713,6375.132,6283.525,6702.813,6909.076,5180.019,5076.004,C18H21N5O2S,372.1486,3.98,1.44,0.0,1/1,4956.31325,4.282549486775128,6567.6365000000005,4.418486560539434,1.3251052079890229,0.920211949992377
633,634,4.896,4.894,5.052,5.064,5.104,5.149,4.919,4.969,3729.088,3449.949,4216.789,3842.475,3980.698,3921.343,3479.441,3269.885,C20H19ClFN5OS,432.1056,4.98,1.05,0.424,1/1,3482.09075,5.4256467145975495,3990.32625,4.040817646875873,1.145956994371844,1.0913876136874703
634,635,8.405,8.413,8.612,8.643,8.697,8.778,8.463,8.492,2079.595,2016.189,2300.106,2329.466,2639.192,3056.329,2191.326,2032.759,C17H17N7,320.1619,8.37,1.22,0.052,1/1,2079.9672499999997,3.795518308953976,2581.27325,13.632690124025029,1.241016294847912,1.017226471186813
635,636,14.688,14.631,14.446,14.371,14.3,14.229,14.546,14.529,2933.253,3710.311,5104.534,5346.279,5293.382,5218.839,4168.486,4558.899,C25H23N7OS,470.1758,14.42,1.29,0.038,1/1,3842.73725,18.17709402347165,5240.7585,1.999475879873302,1.3638087017268745,1.0572160478502903
636,637,23.715,23.733,23.708,23.711,23.739,23.739,23.725,23.702,1978.067,2073.534,2230.339,2297.19,2334.026,2541.621,1893.046,1930.518,C17H14ClF2N3O3S,414.0483,23.72,1.17,0.049,1/1,1968.79125,3.962610454316118,2350.794,5.711349617653165,1.1940290774859954,1.0205376730649534
637,638,30.843,30.802,30.783,30.815,30.809,30.814,30.789,30.828,17675.279,16401.657,18074.214,18205.326,17741.251,18803.822,16755.467,16384.293,C18H16N2OS,309.1059,30.71,1.09,0.26,1/1,16804.174000000003,3.6026579900391673,18206.15325,2.437380297342109,1.0834304173474993,0.9939728599518342
