id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height
641,4.351E6,24.8191,720.43158,720.43697,1,10,0,0.867,3.08,0.00222,0.0549,0,24.7204,24.9197,720.4359,4.903E5,4.785E7,4.785E7,4.254E6,24.7977,720.43158,720.43697,0.0838,24.7212,24.9185,ESTIMATED,720.43454,1.786E6,4.721E7,1.6094,1.3361,4.721E7,4.23E6,24.834,720.43542,720.43634,0.0868,24.7233,24.9178,ESTIMATED,720.43603,6.447E5,4.685E7,1.1755,1.006,4.685E7,4.128E6,24.7949,720.43618,720.4371,0.0935,24.7223,24.9178,ESTIMATED,720.43676,1.283E6,4.277E7,1.2775,1.2638,4.277E7,4.323E6,24.8343,720.43567,720.4366,0.0896,24.7213,24.9177,ESTIMATED,720.43617,7.015E5,4.731E7,1.1871,0.9684,4.731E7,4.351E6,24.8115,720.43168,720.437,0.0896,24.7213,24.9186,ESTIMATED,720.43555,1.63E6,4.629E7,0.9909,1.0542,4.629E7,3.954E6,24.7876,720.43618,720.43712,0.0892,24.7232,24.9184,ESTIMATED,720.43669,1.004E6,4.162E7,1.4608,1.3677,4.162E7,4.041E6,24.8426,720.43104,720.43631,0.0905,24.7207,24.9172,ESTIMATED,720.43547,4.903E5,4.595E7,1.1146,0.949,4.595E7,4.325E6,24.8379,720.43533,720.43639,0.0861,24.7204,24.9182,ESTIMATED,720.43587,6.412E5,4.656E7,1.1716,0.959,4.656E7,4.284E6,24.8383,720.4351,720.43597,0.0896,24.7225,24.9197,ESTIMATED,720.43564,6.662E5,4.785E7,1.4444,0.9662,4.785E7,4.173E6,24.812,720.43159,720.43686,0.0872,24.7213,24.918,ESTIMATED,720.43633,1.24E6,4.657E7,1.3349,1.1729,4.657E7
642,2.586E6,24.8312,517.23778,517.2391,0.3,3,0,0.89,0.57,0.00029,0.0882,0,24.7348,24.9395,517.23786,1.095E5,3.294E7,3.294E7,2.565E6,24.7946,517.23778,517.2391,0.0823,24.7424,24.9395,ESTIMATED,517.23803,4.13E5,3.044E7,1.7009,1.525,3.044E7,1.9E6,24.9082,517.23439,517.23964,0.0842,24.8049,24.9312,ESTIMATED,517.23764,2.754E5,3.184E7,0.3396,0.6477,3.184E7,1.418E6,24.7417,517.23782,517.23994,0.0865,24.7353,24.9311,ESTIMATED,517.23817,1.62E5,3.025E7,12.322,8.2511,3.025E7,2.458E6,24.8827,517.22813,517.2392,0.0811,24.7724,24.937,ESTIMATED,517.23774,2.661E5,3.178E7,0.8684,0.8711,3.178E7,2.222E6,24.7645,517.2378,517.23953,0.0766,24.7348,24.9334,ESTIMATED,517.23808,2.413E5,3.072E7,2.8752,2.2486,3.072E7,6.536E5,24.7359,517.23784,517.24028,0.0231,24.7359,24.9335,ESTIMATED,517.23817,1.095E5,2.15E7,,,2.15E7,,,,,,,,UNKNOWN,,,,,,,2.067E6,24.9055,517.23732,517.23927,0.0795,24.8057,24.9309,ESTIMATED,517.23754,4.199E5,3.294E7,0.3692,0.6608,3.294E7,1.716E6,24.9229,517.23416,517.23974,0.0675,24.8157,24.9325,ESTIMATED,517.23741,2.812E5,3.281E7,0.1336,0.5583,3.281E7,2.586E6,24.8245,517.2376,517.23913,0.0865,24.7422,24.9394,ESTIMATED,517.23796,9.35E5,2.875E7,1.2236,1.1535,2.875E7
643,6.245E4,24.8734,345.24219,345.24311,1,10,0,0.876,3.03,0.00105,0.0334,0,24.7701,24.9697,345.24255,1.7E4,5.053E5,5.053E5,3.019E4,24.8679,345.24219,345.24311,0.1089,24.7724,24.9676,ESTIMATED,345.24251,4.437E4,2.664E5,0.9102,1.0223,2.664E5,5.866E4,24.8793,345.24201,345.24402,0.136,24.7717,24.9697,ESTIMATED,345.24245,7.383E4,4.931E5,0.8514,0.9202,4.931E5,2.951E4,24.8748,345.24225,345.24444,0.1308,24.7728,24.9666,ESTIMATED,345.24321,4.38E4,2.403E5,0.918,0.9497,2.403E5,5.872E4,24.87,345.2421,345.24259,0.124,24.7724,24.9667,ESTIMATED,345.24235,9.573E4,5.037E5,0.9913,0.9956,5.037E5,3.011E4,24.8699,345.24227,345.24324,0.1391,24.7708,24.9683,ESTIMATED,345.24255,1.7E4,2.444E5,1.0372,1.0086,2.444E5,3.056E4,24.8577,345.24215,345.2445,0.1252,24.7716,24.9692,ESTIMATED,345.24314,4.268E4,2.526E5,1.345,1.1479,2.526E5,6.245E4,24.8911,345.24192,345.24237,0.1352,24.7703,24.9692,ESTIMATED,345.24216,7.358E4,5.053E5,0.6669,0.8233,5.053E5,5.946E4,24.8672,345.24186,345.24378,0.1448,24.7729,24.9697,ESTIMATED,345.24228,1.08E5,4.776E5,1.0862,1.0431,4.776E5,5.824E4,24.8875,345.24195,345.24387,0.1343,24.7731,24.9677,ESTIMATED,345.24236,9.531E4,4.779E5,0.7013,0.8506,4.779E5,2.947E4,24.8687,345.24205,345.24403,0.114,24.7701,24.9676,ESTIMATED,345.24251,3.18E4,2.597E5,0.9536,1.0017,2.597E5
644,4.253E5,24.8715,608.22588,608.23059,0.1,1,0,0.944,0,0,0,0,24.76,24.9872,608.22941,5.112E3,4.518E6,4.518E6,4.046E5,24.9219,608.22588,608.23059,0.1111,24.7883,24.9849,ESTIMATED,608.22911,6.684E4,4.041E6,0.6651,0.795,4.041E6,2.265E5,24.7883,608.22859,608.23012,0.0674,24.7883,24.9857,ESTIMATED,608.22931,5.576E4,4.202E6,,,4.202E6,1.981E5,24.9872,608.22839,608.23033,0.0413,24.8206,24.9872,ESTIMATED,608.22988,9.548E3,4.441E6,,0.5,4.441E6,3.01E5,24.8053,608.22798,608.22996,0.1218,24.789,24.9869,ESTIMATED,608.22945,4.887E4,4.294E6,6.4029,4.4067,4.294E6,3.058E5,24.9683,608.22573,608.23008,0.1177,24.8021,24.9855,ESTIMATED,608.22951,1.375E4,4.388E6,0.1816,0.5819,4.388E6,7.557E4,24.9864,608.22909,608.23014,0.0209,24.8542,24.9864,ESTIMATED,608.22982,5.112E3,2.84E6,,0.5,2.84E6,8.515E4,24.7904,608.22832,608.23033,0.0292,24.7904,24.9756,ESTIMATED,608.2291,1.026E4,2.256E6,,,2.256E6,2.097E5,24.7894,608.22816,608.23038,0.0464,24.7894,24.9862,ESTIMATED,608.2292,3.79E4,3.984E6,,,3.984E6,1.474E5,24.7896,608.22725,608.22993,0.0342,24.7896,24.9871,ESTIMATED,608.22902,3.69E4,3.343E6,,,3.343E6,4.253E5,24.888,608.22933,608.23008,0.0949,24.76,24.957,ESTIMATED,608.22969,8.558E4,4.518E6,0.7691,0.8242,4.518E6
645,3.8E6,24.8844,308.25793,308.25942,0.4,4,0,0.766,3.57,0.0011,0.1053,0,24.78,24.989,308.25883,8.755E3,4.999E7,4.999E7,3.8E6,24.8384,308.25793,308.25942,0.0803,24.782,24.9781,ESTIMATED,308.25812,5.658E5,4.632E7,1.4268,1.3871,4.632E7,3.705E6,24.9634,308.25849,308.25935,0.0831,24.7917,24.989,ESTIMATED,308.25922,3.804E4,4.999E7,0.3011,0.6358,4.999E7,1.319E6,24.7917,308.25813,308.25959,0.0286,24.7917,24.9872,ESTIMATED,308.25914,2.254E5,3.559E7,,,3.559E7,3.62E6,24.9177,308.25782,308.25939,0.08,24.7824,24.9768,ESTIMATED,308.25922,6.103E4,4.718E7,0.9859,0.9222,4.718E7,2.479E6,24.7927,308.25794,308.25947,0.0475,24.7927,24.9889,ESTIMATED,308.25821,2.673E5,4.646E7,,,4.646E7,5.111E5,24.7909,308.25813,308.25959,0.0209,24.7909,24.9864,ESTIMATED,308.2591,1.647E5,1.716E7,,,1.716E7,2.117E6,24.9851,308.25767,308.25924,0.0449,24.8102,24.9883,ESTIMATED,308.25878,9.501E3,4.543E7,0.045,0.5198,4.543E7,3.491E6,24.9437,308.25774,308.25959,0.0952,24.7828,24.9795,ESTIMATED,308.25914,8.755E3,4.859E7,0.5085,0.7235,4.859E7,3.298E6,24.9613,308.25814,308.25923,0.0782,24.7929,24.9871,ESTIMATED,308.25909,1.421E4,4.827E7,0.3431,0.6529,4.827E7,3.736E6,24.8592,308.25794,308.25944,0.0792,24.78,24.9781,ESTIMATED,308.25827,1.274E6,4.4E7,1.308,1.1379,4.4E7
646,2.381E6,25.1641,289.12155,289.12179,1,10,0,0.897,1.37,0.0004,0.0291,0,25.0704,25.2699,289.12156,2.46E6,2.054E7,2.054E7,1.912E6,25.1781,289.12155,289.12179,0.1224,25.0714,25.2675,ESTIMATED,289.12166,2.844E6,1.597E7,0.7042,0.9192,1.597E7,2.381E6,25.1643,289.12134,289.12163,0.1171,25.0722,25.2685,ESTIMATED,289.12147,3.275E6,2.054E7,1.2501,1.0658,2.054E7,1.876E6,25.1681,289.12162,289.12188,0.1183,25.0713,25.2677,ESTIMATED,289.12174,2.875E6,1.578E7,0.911,1.0146,1.578E7,1.957E6,25.1529,289.12141,289.12165,0.1466,25.0724,25.268,ESTIMATED,289.12152,2.766E6,1.628E7,1.6203,1.2156,1.628E7,1.915E6,25.1819,289.12158,289.12187,0.1216,25.073,25.2687,ESTIMATED,289.1217,2.522E6,1.63E7,0.7217,0.898,1.63E7,1.941E6,25.1636,289.12162,289.12186,0.1273,25.0704,25.2699,ESTIMATED,289.12175,2.539E6,1.548E7,1.099,1.0706,1.548E7,2.101E6,25.1581,289.12127,289.12146,0.1218,25.0714,25.2694,ESTIMATED,289.12136,3.146E6,1.741E7,1.3898,1.1426,1.741E7,1.954E6,25.158,289.12131,289.12153,0.1211,25.0712,25.2697,ESTIMATED,289.12141,2.46E6,1.635E7,1.3365,1.1443,1.635E7,1.955E6,25.1585,289.12125,289.12145,0.1217,25.0718,25.2669,ESTIMATED,289.12136,2.655E6,1.638E7,1.3704,1.1256,1.638E7,1.912E6,25.1578,289.12153,289.12178,0.1206,25.0706,25.2672,ESTIMATED,289.12163,2.629E6,1.554E7,1.255,1.1275,1.554E7
647,8.132E6,25.2294,499.2505,499.25122,1,10,0,0.878,1.43,0.00071,0.0689,0,25.1302,25.3299,499.25073,1.949E5,8.504E7,8.504E7,6.54E6,25.2453,499.2505,499.25122,0.0891,25.132,25.3279,ESTIMATED,499.25091,8.297E5,7.178E7,1.1301,0.9582,7.178E7,8.132E6,25.2049,499.25021,499.25332,0.0917,25.1327,25.3291,ESTIMATED,499.25054,2.864E6,8.504E7,1.3982,1.2878,8.504E7,5.916E6,25.2549,499.25057,499.25378,0.0854,25.1322,25.3267,ESTIMATED,499.25107,3.053E5,6.792E7,1.0796,0.9532,6.792E7,6.968E6,25.2042,499.25033,499.25352,0.0945,25.1302,25.3299,ESTIMATED,499.25067,2.884E6,7.092E7,1.4675,1.2443,7.092E7,6.205E6,25.2527,499.25024,499.25126,0.0887,25.1305,25.328,ESTIMATED,499.25101,3.21E5,6.647E7,1.0528,0.9552,6.647E7,5.733E6,25.2731,499.25034,499.25358,0.0892,25.1312,25.3289,ESTIMATED,499.25103,1.949E5,6.783E7,0.7451,0.826,6.783E7,7.535E6,25.2084,499.25012,499.25311,0.0906,25.1326,25.3271,ESTIMATED,499.25037,2.405E6,7.843E7,1.1351,1.2122,7.843E7,6.851E6,25.209,499.25023,499.25318,0.1028,25.1323,25.3281,ESTIMATED,499.25046,2.381E6,7.104E7,1.163,1.2127,7.104E7,6.994E6,25.2095,499.25005,499.25326,0.0907,25.1329,25.3287,ESTIMATED,499.25036,2.178E6,7.51E7,1.1171,1.1934,7.51E7,6.635E6,25.2316,499.25041,499.25119,0.0884,25.1319,25.3285,ESTIMATED,499.25086,1.699E6,6.874E7,1.2187,1.0351,6.874E7
648,8.308E5,25.2599,417.12869,417.1292,1,10,0,0.901,1.35,0.00056,0.0212,0,25.1603,25.36,417.12871,3.862E5,8.22E6,8.22E6,6.887E5,25.2644,417.12869,417.1292,0.0923,25.1612,25.3568,ESTIMATED,417.12886,4.026E5,6.909E6,1.0556,0.9528,6.909E6,8.308E5,25.2518,417.12816,417.12886,0.108,25.1611,25.3566,ESTIMATED,417.12857,6.405E5,8.22E6,1.2041,0.974,8.22E6,7.097E5,25.2549,417.12864,417.12919,0.0971,25.1616,25.3589,ESTIMATED,417.12896,4.432E5,6.854E6,1.2317,1.0303,6.854E6,7.055E5,25.2615,417.12842,417.12934,0.097,25.1625,25.3585,ESTIMATED,417.12867,5.918E5,6.938E6,1.0165,0.9724,6.938E6,6.958E5,25.2719,417.12871,417.1291,0.1,25.163,25.357,ESTIMATED,417.12892,3.862E5,6.749E6,0.9671,0.7786,6.749E6,7.249E5,25.2604,417.12867,417.12923,0.1036,25.1603,25.3572,ESTIMATED,417.12896,4.651E5,6.95E6,1.079,0.978,6.95E6,7.256E5,25.2597,417.12818,417.12873,0.0973,25.1612,25.358,ESTIMATED,417.12843,5.048E5,7.113E6,1.125,0.9851,7.113E6,7.052E5,25.2631,417.12822,417.12912,0.1013,25.1611,25.36,ESTIMATED,417.12849,5.839E5,6.706E6,0.9438,1.0179,6.706E6,7.1E5,25.2506,417.12814,417.12887,0.0998,25.1617,25.3571,ESTIMATED,417.1284,5.939E5,6.841E6,1.2856,1.0847,6.841E6,6.77E5,25.2608,417.12863,417.1291,0.1019,25.1611,25.357,ESTIMATED,417.1288,5.013E5,6.515E6,1.1097,0.7972,6.515E6
649,1.124E4,25.2628,242.11715,242.1182,1,10,0,0.905,1.31,0.00032,0.0266,0,25.1603,25.36,242.11762,4.949E3,1.371E5,1.371E5,9.455E3,25.2675,242.11715,242.1182,0.0828,25.1781,25.3349,ESTIMATED,242.11766,9.368E3,1.028E5,0.6174,0.8764,1.028E5,1.124E4,25.2518,242.11719,242.11898,0.0808,25.1643,25.336,ESTIMATED,242.11758,1.122E4,1.371E5,1.4183,1.0796,1.371E5,1.051E4,25.2741,242.11735,242.11822,0.098,25.1616,25.3589,ESTIMATED,242.11775,7.041E3,1.088E5,0.709,1.1052,1.088E5,9.869E3,25.2615,242.11701,242.11818,0.0882,25.1759,25.3585,ESTIMATED,242.11759,6.581E3,1.098E5,1.0834,1.0565,1.098E5,1.052E4,25.2655,242.11715,242.11822,0.0703,25.1696,25.357,ESTIMATED,242.11775,7.529E3,1.243E5,0.9951,0.9322,1.243E5,1.072E4,25.2731,242.11719,242.11924,0.1255,25.1603,25.3572,ESTIMATED,242.11776,4.949E3,1.264E5,1.0339,0.8784,1.264E5,1.03E4,25.2629,242.11697,242.11795,0.0899,25.1896,25.358,ESTIMATED,242.11749,6.325E3,1.171E5,1.3761,1.1491,1.171E5,9.85E3,25.2631,242.11691,242.11798,0.0887,25.1744,25.36,ESTIMATED,242.11754,6.152E3,1.191E5,1.1829,0.9885,1.191E5,1.021E4,25.2474,242.11696,242.11792,0.098,25.1617,25.3502,ESTIMATED,242.11745,5.182E3,1.077E5,1.4754,0.9649,1.077E5,1.011E4,25.2608,242.1171,242.11816,0.074,25.1676,25.357,ESTIMATED,242.11767,7.462E3,1.123E5,1.0713,1.0059,1.123E5
650,3.922E6,25.4367,379.16459,379.16664,1,10,0,0.907,1.33,0.00051,0.0225,0,25.3409,25.54,379.16628,2.964E6,3.294E7,3.294E7,2.977E6,25.4432,379.16459,379.16664,0.1248,25.3427,25.5381,ESTIMATED,379.1662,3.823E6,2.509E7,0.9469,0.972,2.509E7,3.922E6,25.426,379.16606,379.16637,0.1199,25.3429,25.539,ESTIMATED,379.16621,5.707E6,3.294E7,1.355,1.1798,3.294E7,2.767E6,25.4319,379.16636,379.16669,0.1125,25.3413,25.5396,ESTIMATED,379.16653,3.242E6,2.447E7,1.6357,1.0942,2.447E7,3.306E6,25.4405,379.16613,379.16653,0.1297,25.3411,25.54,ESTIMATED,379.16628,4.298E6,2.684E7,1.0322,0.9999,2.684E7,2.829E6,25.4371,379.16468,379.1667,0.108,25.3428,25.5395,ESTIMATED,379.16644,2.964E6,2.548E7,1.1082,1.0435,2.548E7,2.614E6,25.4299,379.1664,379.16672,0.1132,25.3433,25.537,ESTIMATED,379.16656,3.85E6,2.269E7,1.2305,1.1186,2.269E7,3.491E6,25.4362,379.16597,379.16625,0.1249,25.3409,25.5378,ESTIMATED,379.16608,4.286E6,2.862E7,0.9639,1.033,2.862E7,3.307E6,25.4321,379.16602,379.16634,0.1255,25.3428,25.5381,ESTIMATED,379.16614,4.343E6,2.707E7,1.34,1.0929,2.707E7,3.31E6,25.4485,379.16592,379.16626,0.1358,25.3433,25.5385,ESTIMATED,379.16605,4.881E6,2.699E7,1.0874,0.9281,2.699E7,3.004E6,25.4413,379.16457,379.16662,0.1197,25.3427,25.5378,ESTIMATED,379.1663,4.074E6,2.516E7,0.9229,0.9895,2.516E7
651,8.151E4,25.4807,330.05784,330.05998,1,10,0,0.901,1.44,0.00047,0.0479,0,25.3802,25.5799,330.05916,6.183E4,7.309E5,7.309E5,5.392E4,25.4815,330.05784,330.05998,0.1067,25.3812,25.5776,ESTIMATED,330.05922,1.049E5,4.854E5,0.9572,0.9786,4.854E5,8.151E4,25.4795,330.05874,330.05945,0.0978,25.3802,25.5799,ESTIMATED,330.05906,1.341E5,7.309E5,1.0357,1.0052,7.309E5,5.633E4,25.4818,330.05894,330.05962,0.1203,25.3832,25.5771,ESTIMATED,330.05937,8.986E4,5.085E5,0.9669,0.9834,5.085E5,5.697E4,25.495,330.05888,330.05965,0.1178,25.3824,25.5782,ESTIMATED,330.05912,9.932E4,5.047E5,0.7385,0.8693,5.047E5,5.731E4,25.4782,330.05791,330.05993,0.1436,25.3814,25.5794,ESTIMATED,330.0593,6.183E4,5.006E5,1.0171,1.0223,5.006E5,5.756E4,25.4545,330.05909,330.05969,0.1159,25.3813,25.5789,ESTIMATED,330.05944,7.21E4,5.151E5,1.6926,1.3498,5.151E5,5.526E4,25.5024,330.05862,330.05926,0.1301,25.3813,25.577,ESTIMATED,330.05898,7.785E4,4.517E5,0.6153,0.8076,4.517E5,5.807E4,25.4767,330.05871,330.05969,0.1177,25.3802,25.5796,ESTIMATED,330.05904,1.149E5,5.587E5,1.0661,1.0331,5.587E5,5.659E4,25.4802,330.05871,330.05942,0.1288,25.3807,25.5771,ESTIMATED,330.05897,1.02E5,4.508E5,0.9744,0.9872,4.508E5,5.301E4,25.4769,330.05765,330.06047,0.1248,25.3812,25.578,ESTIMATED,330.0591,9.785E4,4.496E5,1.0567,1.0284,4.496E5
652,1.763E6,25.5013,252.10188,252.10207,1,10,0,0.875,2.57,0.00065,0.0351,0,25.4102,25.6098,252.10212,1.82E6,1.468E7,1.468E7,1.437E6,25.5163,252.10188,252.10207,0.1308,25.4114,25.6098,ESTIMATED,252.10198,2.367E6,1.142E7,0.8905,0.9452,1.142E7,1.763E6,25.4953,252.10174,252.10288,0.1356,25.4127,25.6082,ESTIMATED,252.10244,2.623E6,1.468E7,1.5964,1.1838,1.468E7,1.392E6,25.497,252.10194,252.10309,0.1225,25.4132,25.6094,ESTIMATED,252.10221,2.226E6,1.137E7,1.3415,1.1707,1.137E7,1.408E6,25.4886,252.10175,252.10292,0.1271,25.4121,25.6091,ESTIMATED,252.10221,1.87E6,1.13E7,1.6681,1.2878,1.13E7,1.44E6,25.5213,252.1019,252.10209,0.133,25.4117,25.6075,ESTIMATED,252.10199,2.118E6,1.158E7,0.7862,0.8931,1.158E7,1.442E6,25.494,252.10193,252.10217,0.124,25.4109,25.6088,ESTIMATED,252.10203,2.267E6,1.166E7,1.3816,1.1908,1.166E7,1.456E6,25.4993,252.10164,252.10273,0.1376,25.4103,25.6097,ESTIMATED,252.10179,2.288E6,1.149E7,1.2403,1.1202,1.149E7,1.417E6,25.4863,252.10165,252.1028,0.125,25.4129,25.6077,ESTIMATED,252.10219,2.025E6,1.157E7,1.7722,1.3275,1.157E7,1.409E6,25.5063,252.10165,252.10279,0.1349,25.4102,25.6089,ESTIMATED,252.10244,1.82E6,1.092E7,1.1582,1.0339,1.092E7,1.404E6,25.5091,252.10186,252.102,0.1311,25.4113,25.6083,ESTIMATED,252.10193,2.3E6,1.101E7,1.0151,1.0076,1.101E7
653,1.3E6,25.5127,325.2167,325.21702,1,10,0,0.896,1.37,0.00044,0.0304,0,25.4102,25.6098,325.21672,9.663E5,1.119E7,1.119E7,9.93E5,25.5257,325.2167,325.21702,0.1179,25.4114,25.6098,ESTIMATED,325.21686,1.123E6,8.469E6,0.7056,0.8678,8.469E6,1.3E6,25.4953,325.21647,325.21677,0.1108,25.4127,25.6082,ESTIMATED,325.21662,1.562E6,1.119E7,1.3493,1.1838,1.119E7,9.859E5,25.5182,325.21676,325.21705,0.1146,25.4132,25.6094,ESTIMATED,325.21689,1.119E6,8.534E6,0.8083,0.9341,8.534E6,1.047E6,25.5078,325.21649,325.21684,0.1304,25.4121,25.6091,ESTIMATED,325.21667,1.376E6,9.22E6,1.0747,1.0289,9.22E6,9.823E5,25.5244,325.21666,325.21705,0.1169,25.4117,25.6075,ESTIMATED,325.21688,9.67E5,8.719E6,0.7181,0.869,8.719E6,1.01E6,25.5092,325.21679,325.21713,0.1161,25.4109,25.6088,ESTIMATED,325.21693,1.003E6,8.745E6,1.02,1.0068,8.745E6,1.067E6,25.5249,325.21631,325.21668,0.1192,25.4103,25.6097,ESTIMATED,325.21651,9.663E5,9.051E6,0.719,0.8696,9.051E6,1.054E6,25.506,325.2164,325.21669,0.113,25.4129,25.6077,ESTIMATED,325.21655,1.41E6,9.364E6,1.0951,1.0459,9.364E6,1.036E6,25.5063,325.21632,325.21664,0.1192,25.4102,25.6089,ESTIMATED,325.21649,1.236E6,8.868E6,1.1892,1.0339,8.868E6,9.865E5,25.5091,325.21668,325.21698,0.1184,25.4113,25.6083,ESTIMATED,325.2168,1.137E6,8.461E6,0.9906,1.0076,8.461E6
