id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height
1082,6.125E6,26.1517,283.02977,283.03118,1,10,0,0.902,1.52,0.00043,0.0262,0,25.9038,26.6496,283.03088,3.37E3,4.607E7,4.607E7,6.125E6,26.1557,283.03055,283.03109,0.1234,25.9148,26.6474,ESTIMATED,283.03085,5.765E3,4.607E7,1.0278,1.0449,4.607E7,5.512E6,26.1606,283.03085,283.03158,0.1176,25.9327,26.593,ESTIMATED,283.0311,9.039E3,4.294E7,1.1096,1.0772,4.294E7,5.213E6,26.1494,283.02977,283.03118,0.1154,25.9184,26.6483,ESTIMATED,283.03066,5.05E3,4.061E7,1.4007,1.1601,4.061E7,5.786E6,26.1416,283.03044,283.03086,0.1238,25.9098,26.6475,ESTIMATED,283.03073,5.125E3,4.351E7,1.405,1.2578,4.351E7,5.463E6,26.1584,283.02985,283.0314,0.1139,25.9306,26.6487,ESTIMATED,283.03109,7.05E3,4.45E7,1.183,1.116,4.45E7,5.307E6,26.153,283.02984,283.03135,0.1195,25.9248,26.6472,ESTIMATED,283.03106,6.747E3,4.073E7,1.4014,1.2041,4.073E7,5.549E6,26.1595,283.02948,283.03084,0.1421,25.9051,26.6496,ESTIMATED,283.03072,4.255E3,4.119E7,0.9215,1.0215,4.119E7,5.529E6,26.136,283.03034,283.03095,0.1291,25.9038,26.6473,ESTIMATED,283.03077,6.453E3,3.96E7,1.404,1.2946,3.96E7,5.241E6,26.1622,283.02972,283.03113,0.112,25.9165,26.5564,ESTIMATED,283.03096,4.191E3,4.15E7,1.0155,1.032,4.15E7,5.477E6,26.1406,283.0303,283.03108,0.1223,25.907,26.6489,ESTIMATED,283.03089,3.37E3,4.119E7,1.3894,1.1894,4.119E7
1083,1.838E6,26.0892,461.15703,461.16064,0.6,6,10,0.857,2.03,0.00094,0.5351,0,25.7542,26.4786,461.15991,7.234E3,2.622E7,2.622E7,5.68E3,26.3434,461.15747,461.16017,0.127,26.3236,26.4786,ESTIMATED,461.15982,1.273E4,5.87E4,6.8268,3.9134,5.87E4,1.838E6,25.8804,461.15923,461.16115,0.0634,25.7542,26.1285,ESTIMATED,461.16047,1.935E4,2.622E7,1.1985,1.1234,2.622E7,1.652E6,25.9516,461.15703,461.16064,0.0633,25.815,26.2493,ESTIMATED,461.15983,7.964E3,2.356E7,1.0104,1.0417,2.356E7,4.02E3,26.3791,461.15732,461.16067,0.1185,26.3428,26.4534,ESTIMATED,461.15969,1.055E4,5.016E4,2.0412,1.5206,5.016E4,1.804E6,25.9005,461.15787,461.16121,0.0638,25.7838,26.1552,ESTIMATED,461.16052,1.642E4,2.584E7,1.2462,1.173,2.584E7,1.709E6,25.9208,461.15786,461.16135,0.065,25.7955,26.2495,ESTIMATED,461.16016,1.206E4,2.429E7,1.0969,1.0928,2.429E7,2.122E3,25.844,461.15725,461.16057,0.0597,25.7991,25.9123,ESTIMATED,461.15958,7.234E3,3.302E4,1.5176,1.2588,3.302E4,4.928E3,26.3628,461.15782,461.1602,0.0458,26.3118,26.4368,ESTIMATED,461.1598,9.406E3,7.322E4,1.45,1.225,7.322E4,1.607E6,25.9667,461.15752,461.16059,0.0637,25.8332,26.3718,ESTIMATED,461.15938,9.091E3,2.251E7,1.0949,1.103,2.251E7,4.115E3,26.3423,461.15752,461.16065,0.0298,26.3126,26.4034,ESTIMATED,461.15981,1.37E4,6.685E4,2.0586,1.5293,6.685E4
1084,8.657E6,26.2409,402.19262,402.19369,1,10,0,0.903,1.28,0.00052,0.049,0,25.9936,26.7393,402.19281,5.119E3,7.437E7,7.437E7,8.137E6,26.2123,402.19248,402.19491,0.1032,26.0094,26.7375,ESTIMATED,402.19269,8.064E3,7.437E7,1.6722,1.2845,7.437E7,7.669E6,26.2585,402.19268,402.19337,0.1092,26.0318,26.6884,ESTIMATED,402.19304,7.949E3,6.425E7,1.1378,1.0885,6.425E7,7.846E6,26.2557,402.19262,402.19369,0.1094,26.0274,26.7383,ESTIMATED,402.19299,7.061E3,6.576E7,0.9328,0.994,6.576E7,8.657E6,26.2281,402.19222,402.19477,0.1084,25.994,26.7393,ESTIMATED,402.19255,5.119E3,7.358E7,1.177,1.0975,7.358E7,7.761E6,26.2613,402.19273,402.19399,0.1094,26.0349,26.7386,ESTIMATED,402.19303,8.91E3,6.643E7,0.9818,1.0263,6.643E7,7.83E6,26.2559,402.19092,402.19353,0.1079,26.0367,26.7387,ESTIMATED,402.19303,1.226E4,6.697E7,1.1055,1.0672,6.697E7,8.241E6,26.2294,402.19232,402.19474,0.111,25.9936,26.7392,ESTIMATED,402.19252,7.64E3,6.956E7,1.1305,1.0892,6.956E7,8.114E6,26.2352,402.19234,402.19354,0.1113,26.0091,26.7368,ESTIMATED,402.1926,1.564E4,6.577E7,1.0308,1.0409,6.577E7,7.846E6,26.249,402.19251,402.19513,0.1091,26.0063,26.738,ESTIMATED,402.19291,6.559E3,6.677E7,0.9504,1.0171,6.677E7,8.009E6,26.2237,402.19252,402.1936,0.1132,26.0138,26.7387,ESTIMATED,402.19277,1.319E4,6.552E7,1.3691,1.1804,6.552E7
1085,3.023E6,26.2647,521.16513,521.17142,1,10,0,0.906,1.33,0.00069,0.0115,0,26.1122,26.6517,521.16799,1.238E4,3.206E7,3.206E7,2.69E6,26.2628,521.16415,521.17105,0.0881,26.1248,26.6239,ESTIMATED,521.16782,5.878E4,2.756E7,1.2849,1.1106,2.756E7,2.711E6,26.2648,521.16501,521.17142,0.088,26.1122,26.6517,ESTIMATED,521.16831,1.238E4,2.828E7,1.2273,1.1304,2.828E7,2.777E6,26.2716,521.16513,521.17142,0.0886,26.1237,26.6317,ESTIMATED,521.16818,4.507E4,2.873E7,1.0802,1.0492,2.873E7,3.023E6,26.2642,521.16454,521.17089,0.0892,26.1227,26.6411,ESTIMATED,521.16766,3.653E4,3.206E7,1.3446,1.1445,3.206E7,2.742E6,26.2613,521.16507,521.17144,0.0856,26.1165,26.6487,ESTIMATED,521.16829,3.261E4,2.94E7,1.3492,1.1726,2.94E7,2.748E6,26.2628,521.16607,521.17145,0.0891,26.1206,26.6244,ESTIMATED,521.16828,3.376E4,2.824E7,1.3948,1.2249,2.824E7,2.895E6,26.2601,521.16494,521.17081,0.099,26.1127,26.6364,ESTIMATED,521.16762,3.342E4,2.956E7,1.2925,1.1445,2.956E7,2.867E6,26.2673,521.16449,521.17093,0.091,26.1236,26.6273,ESTIMATED,521.16773,5.912E4,2.872E7,1.0309,1.0405,2.872E7,2.762E6,26.268,521.16493,521.17133,0.0837,26.1334,26.6411,ESTIMATED,521.1681,5.1E4,2.9E7,1.0918,1.1099,2.9E7,2.837E6,26.2646,521.16588,521.1708,0.0899,26.1127,26.6218,ESTIMATED,521.16794,2.804E4,2.951E7,1.1338,1.075,2.951E7
1086,5.346E5,26.3228,465.09941,465.10295,0.8,8,10,0.835,4.06,0.00189,0.453,0,25.8848,26.5594,465.1016,4.697E3,5.343E6,5.343E6,9.902E3,26.3659,465.09991,465.10328,0.1194,26.3562,26.5594,ESTIMATED,465.10226,2.908E4,7.198E4,20.018,10.509,7.198E4,3.54E3,26.4994,465.09951,465.10305,0.0229,26.4149,26.5091,ESTIMATED,465.10166,1.564E4,5.258E4,0.1152,0.5576,5.258E4,2.841E3,26.4063,465.09941,465.10295,0.0603,26.3869,26.4521,ESTIMATED,465.10037,2.125E4,5.568E4,2.363,1.6815,5.568E4,3.18E3,26.3791,465.09972,465.10248,0.0706,26.3724,26.4667,ESTIMATED,465.10142,2.326E4,5.018E4,12.9284,6.9642,5.018E4,5.346E5,26.0831,465.10005,465.10347,0.1132,25.9005,26.4311,ESTIMATED,465.1019,7.406E3,5.143E6,0.8036,0.909,5.143E6,4.085E3,26.4716,465.09952,465.10361,0.1079,26.436,26.5581,ESTIMATED,465.10118,1.387E4,5.164E4,2.4283,1.7142,5.164E4,5.062E5,26.0575,465.09961,465.10251,0.0889,25.887,26.2106,ESTIMATED,465.1021,7.139E3,5.159E6,1.0291,1.1253,5.159E6,6.218E3,26.3855,465.09973,465.10297,0.1199,26.3758,26.5584,ESTIMATED,465.1019,2.017E4,5.48E4,17.7552,9.3776,5.48E4,1.772E3,26.5162,465.09988,465.10289,0.0366,26.4953,26.5497,ESTIMATED,465.10103,9.186E3,4.392E4,1.6114,1.3057,4.392E4,5.128E5,26.0631,465.09977,465.10296,0.1131,25.8848,26.271,ESTIMATED,465.1022,4.697E3,5.343E6,0.7701,1.0506,5.343E6
1087,5.708E6,26.3859,364.09373,364.09711,1,10,1,0.889,1.63,0.0006,0.1498,0,26.0819,26.8892,364.09561,6.997E3,4.688E7,4.688E7,5.439E6,26.3434,364.09394,364.09624,0.1083,26.1248,26.8868,ESTIMATED,364.09553,2.026E4,4.433E7,1.1123,1.0705,4.433E7,5.31E6,26.4702,364.09536,364.09707,0.1114,26.2585,26.8876,ESTIMATED,364.09591,1.2E4,4.54E7,1.0866,1.0596,4.54E7,5.161E6,26.4063,364.09373,364.09711,0.1142,26.1919,26.8892,ESTIMATED,364.09532,9.614E3,4.175E7,1.322,1.1754,4.175E7,5.708E6,26.3204,364.09354,364.09591,0.1121,26.0819,26.8087,ESTIMATED,364.0954,9.904E3,4.623E7,1.0932,1.0762,4.623E7,5.306E6,26.4472,364.09536,364.09636,0.1113,26.2386,26.8888,ESTIMATED,364.09589,1.303E4,4.368E7,1.3315,1.1189,4.368E7,5.266E6,26.4457,364.09527,364.0963,0.1182,26.2177,26.8871,ESTIMATED,364.09589,9.395E3,4.125E7,1.0042,1.0125,4.125E7,5.655E6,26.3359,364.09384,364.09607,0.1114,26.1031,26.8884,ESTIMATED,364.09538,8.812E3,4.612E7,0.9982,1.0311,4.612E7,5.679E6,26.3404,364.09365,364.09587,0.1094,26.1109,26.8221,ESTIMATED,364.09547,9.766E3,4.688E7,1.0892,1.0492,4.688E7,5.228E6,26.3978,364.09394,364.09648,0.1179,26.1719,26.7818,ESTIMATED,364.09574,6.997E3,4.229E7,1.1335,1.065,4.229E7,5.583E6,26.352,364.09407,364.09612,0.1115,26.1252,26.7259,ESTIMATED,364.09563,1.119E4,4.55E7,1.1219,1.0645,4.55E7
1088,4.393E6,26.3958,449.18557,449.18992,1,10,2,0.873,1.37,0.00062,0.5735,0,25.9422,26.7999,449.18723,5.093E3,3.595E7,3.595E7,3.86E6,26.1785,449.1856,449.19216,0.1184,25.9422,26.7599,ESTIMATED,449.18704,5.787E3,3.065E7,1.0004,1.0417,3.065E7,4.28E6,26.5223,449.18627,449.19003,0.1144,26.3034,26.7999,ESTIMATED,449.18753,9.02E3,3.419E7,1.1479,1.0941,3.419E7,4.37E6,26.3805,449.18557,449.18992,0.1172,26.1558,26.797,ESTIMATED,449.1874,9.932E3,3.505E7,1.0715,1.0507,3.505E7,1.455E4,26.4904,449.18553,449.18948,0.1119,26.4767,26.6817,ESTIMATED,449.18702,1.674E4,1.143E5,13.981,7.4905,1.143E5,4.35E6,26.4827,449.18637,449.19002,0.1118,26.2709,26.798,ESTIMATED,449.18749,1.551E4,3.595E7,1.0272,1.031,3.595E7,4.393E6,26.4457,449.18628,449.19001,0.111,26.2177,26.7987,ESTIMATED,449.18749,1.255E4,3.59E7,1.0038,1.0096,3.59E7,5.102E3,26.752,449.18533,449.18935,0.0097,26.6877,26.7868,ESTIMATED,449.18698,1.385E4,8.342E4,0.5399,0.77,8.342E4,3.687E6,26.1791,449.18602,449.19206,0.1294,25.9442,26.53,ESTIMATED,449.18691,5.093E3,2.797E7,1.5863,1.0278,2.797E7,4.141E6,26.3193,449.18588,449.18989,0.1166,26.1207,26.7973,ESTIMATED,449.18728,1.637E4,3.278E7,1.4058,1.1893,3.278E7,3.768E6,26.2081,449.18596,449.18977,0.115,25.9822,26.7514,ESTIMATED,449.1871,1.048E4,2.95E7,1.0887,1.0854,2.95E7
1089,5.596E6,26.148,694.28247,694.29103,0.1,1,10,0.944,0,0,0,0,25.9093,26.8842,694.28677,6.471E3,7.902E7,7.902E7,5.596E6,26.1557,694.28498,694.29209,0.0638,26.0253,26.7214,ESTIMATED,694.28735,1.251E4,7.902E7,1.4563,1.2469,7.902E7,4.983E6,26.0159,694.28571,694.29117,0.0645,25.9093,26.4767,ESTIMATED,694.28698,4.682E4,6.98E7,1.3604,1.2307,6.98E7,5.016E6,26.0761,694.28247,694.29103,0.0626,25.9484,26.6054,ESTIMATED,694.28604,1.43E4,7.126E7,1.513,1.2677,7.126E7,5.079E6,26.1973,694.28449,694.29059,0.0655,26.0594,26.6602,ESTIMATED,694.286,1.539E4,7.083E7,0.982,1.043,7.083E7,1.047E4,26.4073,694.28566,694.29108,0.0978,26.4006,26.4892,ESTIMATED,694.28925,5.179E4,1.706E5,12.1901,6.595,1.706E5,5.072E6,26.0557,694.28458,694.29125,0.063,25.9141,26.7515,ESTIMATED,694.28665,6.471E3,7.081E7,1.2108,1.1338,7.081E7,5.152E6,26.1687,694.28411,694.29257,0.0615,26.035,26.7868,ESTIMATED,694.28653,1.005E4,7.455E7,1.2686,1.1675,7.455E7,5.104E6,26.1607,694.28433,694.29171,0.0744,26.0252,26.7874,ESTIMATED,694.28639,1.234E4,7.235E7,1.1412,1.1483,7.235E7,4.871E6,26.1019,694.28397,694.29081,0.0665,25.9634,26.6683,ESTIMATED,694.28602,1.306E4,6.942E7,1.0952,1.0859,6.942E7,5.117E6,26.1406,694.28328,694.29169,0.0588,26.0049,26.8842,ESTIMATED,694.28645,8.746E3,7.821E7,1.4028,1.2355,7.821E7
1090,1.677E4,26.4515,242.11709,242.11826,1,10,0,0.907,1.33,0.00032,0.0451,0,26.3336,26.5949,242.118,4.249E3,1.641E5,1.641E5,1.503E4,26.4219,242.11773,242.11822,0.1325,26.3434,26.5594,ESTIMATED,242.11794,8.623E3,1.189E5,2.2742,1.3892,1.189E5,1.543E4,26.467,242.11791,242.11848,0.111,26.3436,26.566,ESTIMATED,242.11815,4.961E3,1.481E5,0.8437,0.9144,1.481E5,1.5E4,26.4588,242.11709,242.11826,0.1055,26.3608,26.5796,ESTIMATED,242.11806,7.019E3,1.372E5,1.3418,1.0849,1.372E5,1.677E4,26.4337,242.11766,242.11811,0.1074,26.3492,26.5949,ESTIMATED,242.11791,5.799E3,1.505E5,1.7676,1.3205,1.505E5,1.628E4,26.4569,242.11788,242.11921,0.108,26.3336,26.594,ESTIMATED,242.11814,4.249E3,1.641E5,1.2808,1.0987,1.641E5,1.602E4,26.4586,242.11717,242.11848,0.1194,26.3558,26.5942,ESTIMATED,242.11814,4.43E3,1.486E5,1.103,1.1493,1.486E5,1.548E4,26.4601,242.11759,242.11822,0.1187,26.3423,26.5817,ESTIMATED,242.11783,5.46E3,1.377E5,1.0805,0.9529,1.377E5,1.543E4,26.4438,242.1175,242.11827,0.1021,26.35,26.5619,ESTIMATED,242.11785,8.334E3,1.396E5,1.1965,1.1346,1.396E5,1.563E4,26.4613,242.11712,242.11824,0.1101,26.3458,26.5666,ESTIMATED,242.11805,8.177E3,1.395E5,1.1387,0.9947,1.395E5,1.586E4,26.4534,242.11773,242.11843,0.1174,26.3487,26.582,ESTIMATED,242.11798,7.079E3,1.54E5,1.1825,1.107,1.54E5
1091,4.591E6,26.4964,348.15932,348.16064,1,10,0,0.873,1.33,0.00046,0.47,0,26.0627,26.9991,348.15976,8.05E3,3.928E7,3.928E7,4.311E6,26.3594,348.15883,348.16142,0.1096,26.1465,26.8071,ESTIMATED,348.15966,1.976E4,3.601E7,1.1385,1.0622,3.601E7,4.454E6,26.7528,348.15926,348.16026,0.1087,26.5289,26.9983,ESTIMATED,348.15991,8.05E3,3.849E7,1.0276,1.04,3.849E7,4.378E6,26.5863,348.15932,348.16064,0.1082,26.3608,26.9968,ESTIMATED,348.15994,8.547E3,3.731E7,1.0461,1.0394,3.731E7,4.591E6,26.2828,348.15867,348.16013,0.1148,26.0627,26.7361,ESTIMATED,348.1595,1.208E4,3.719E7,1.2474,1.1304,3.719E7,4.452E6,26.7,348.15909,348.1617,0.1059,26.4762,26.9991,ESTIMATED,348.15993,9.958E3,3.918E7,1.0475,1.0449,3.918E7,4.457E6,26.6634,348.15917,348.16025,0.1068,26.4392,26.9979,ESTIMATED,348.15995,1.231E4,3.928E7,0.8854,0.957,3.928E7,4.494E6,26.3359,348.15894,348.16037,0.1077,26.1095,26.8057,ESTIMATED,348.15949,1.496E4,3.775E7,0.9891,1.0056,3.775E7,4.515E6,26.3564,348.15898,348.16035,0.1088,26.1391,26.7812,ESTIMATED,348.15959,1.588E4,3.76E7,1.0992,1.0574,3.76E7,4.297E6,26.5363,348.15903,348.16018,0.1085,26.3161,26.9505,ESTIMATED,348.15986,1.233E4,3.673E7,0.9728,1.0075,3.673E7,4.488E6,26.3905,348.15893,348.16148,0.1111,26.1769,26.8238,ESTIMATED,348.15975,1.178E4,3.779E7,1.1369,1.0622,3.779E7
1092,4.279E6,26.8858,415.21052,415.21385,0.2,2,13,0.929,0.24,0.0001,0.0469,0,26.3097,27.0635,415.21252,5.452E3,4.661E7,4.661E7,3.533E6,26.9687,415.21024,415.21426,0.0944,26.3466,27.0627,ESTIMATED,415.21242,5.452E3,3.519E7,1.0443,0.9186,3.519E7,1.139E3,26.5869,415.21059,415.21291,0.0565,26.5355,26.6071,ESTIMATED,415.21269,7.177E3,2.269E4,0.3912,0.6956,2.269E4,3.633E6,26.9686,415.21052,415.21385,0.0998,26.5594,27.0635,ESTIMATED,415.21245,7.524E3,3.712E7,1.015,0.956,3.712E7,3.738E6,26.9751,415.21006,415.2139,0.0973,26.6538,27.0633,ESTIMATED,415.21227,1.421E4,3.633E7,0.9469,0.8692,3.633E7,3.7E6,26.9614,415.21056,415.21439,0.0909,26.3097,27.0601,ESTIMATED,415.21282,5.572E3,3.666E7,1.148,0.9577,3.666E7,3.682E6,26.976,415.21054,415.21445,0.0952,26.4881,27.0613,ESTIMATED,415.21277,5.459E3,3.583E7,0.8739,0.8492,3.583E7,4.279E6,26.9603,415.21003,415.21445,0.0862,26.5782,27.0627,ESTIMATED,415.21224,9.346E3,4.661E7,1.2499,1.0584,4.661E7,3.612E6,26.9672,415.21011,415.21416,0.0955,26.634,27.0615,ESTIMATED,415.21231,1.278E4,3.596E7,1.0132,0.9162,3.596E7,3.671E6,26.9536,415.21046,415.21459,0.0958,26.5936,27.0614,ESTIMATED,415.21265,5.95E3,3.562E7,1.3369,1.0385,3.562E7,8.62E2,26.54,415.21251,415.21286,0.0504,26.5146,26.5717,ESTIMATED,415.21259,6.925E3,2.38E4,1.2469,1.1235,2.38E4
1093,2.293E6,26.2672,478.15632,478.15776,0.3,3,10,0.925,0.44,0.00021,0.0579,0,26.0703,26.708,478.15669,1.073E4,2.271E7,2.271E7,2.293E6,26.1341,478.15528,478.15857,0.1003,26.0703,26.664,ESTIMATED,478.15659,1.412E4,2.271E7,1.544,1.4275,2.271E7,1.994E6,26.1414,478.15461,478.15805,0.0942,26.0713,26.708,ESTIMATED,478.157,1.408E4,2.014E7,1.3525,1.344,2.014E7,4.095E3,26.5594,478.15632,478.15776,0.0472,26.5146,26.6152,ESTIMATED,478.15676,1.32E4,5.563E4,1.2426,1.1213,5.563E4,2.119E6,26.1353,478.15533,478.15739,0.099,26.0723,26.5915,ESTIMATED,478.15637,1.086E4,2.087E7,1.6753,1.6232,2.087E7,3.729E3,26.5466,478.15609,478.15755,0.0798,26.536,26.6388,ESTIMATED,478.15697,2.019E4,4.871E4,8.7371,4.8685,4.871E4,2.544E3,26.6045,478.15426,478.1582,0.0379,26.5617,26.6374,ESTIMATED,478.15693,1.308E4,4.805E4,0.771,0.8855,4.805E4,1.979E6,26.1316,478.15511,478.15708,0.0933,26.0705,26.6331,ESTIMATED,478.15634,1.098E4,1.958E7,1.724,1.4977,1.958E7,1.999E6,26.1422,478.1552,478.15746,0.0943,26.071,26.667,ESTIMATED,478.15643,1.467E4,2.034E7,1.2973,1.2849,2.034E7,1.949E6,26.1366,478.15434,478.15811,0.0957,26.0733,26.6992,ESTIMATED,478.15688,1.073E4,1.95E7,1.6073,1.4416,1.95E7,1.984E6,26.1406,478.15532,478.15729,0.0941,26.0732,26.6687,ESTIMATED,478.15666,1.331E4,2.078E7,1.3978,1.3996,2.078E7
1094,2.993E6,26.6179,457.18916,457.19261,1,10,0,0.901,1.35,0.00062,0.0571,0,26.392,27.1168,457.19181,7.811E3,2.897E7,2.897E7,2.808E6,26.5968,457.19,457.19265,0.0964,26.3985,26.9314,ESTIMATED,457.19164,8.229E3,2.713E7,1.1526,1.0954,2.713E7,2.979E6,26.6483,457.18943,457.19301,0.0947,26.467,26.9888,ESTIMATED,457.19209,9.362E3,2.897E7,1.3411,1.1615,2.897E7,2.89E6,26.6284,457.18916,457.19261,0.0985,26.4389,26.9842,ESTIMATED,457.19199,2.01E4,2.795E7,1.1933,1.116,2.795E7,2.966E6,26.5949,457.18951,457.19222,0.102,26.3962,26.9099,ESTIMATED,457.19152,8.938E3,2.72E7,1.0189,1.0251,2.72E7,2.979E6,26.652,457.19073,457.19414,0.0954,26.4633,27.1168,ESTIMATED,457.19207,1.492E4,2.887E7,1.0449,1.0411,2.887E7,2.993E6,26.6407,457.19105,457.19251,0.0954,26.4651,26.9573,ESTIMATED,457.19207,1.646E4,2.875E7,1.2136,1.1216,2.875E7,2.934E6,26.5993,457.18976,457.19196,0.0978,26.398,26.9296,ESTIMATED,457.19148,7.975E3,2.758E7,0.945,1.0093,2.758E7,2.922E6,26.5968,457.18873,457.1921,0.0957,26.392,26.9455,ESTIMATED,457.19158,7.811E3,2.798E7,1.0523,1.0861,2.798E7,2.831E6,26.6208,457.18933,457.19236,0.0996,26.4275,26.9411,ESTIMATED,457.19192,9.697E3,2.69E7,1.106,1.0849,2.69E7,2.914E6,26.6015,457.19034,457.19218,0.0927,26.4099,26.9256,ESTIMATED,457.19176,8.481E3,2.821E7,1.098,1.0662,2.821E7
