id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height
802,7.963E6,31.2455,632.25321,632.25467,1,10,0,0.873,1.27,0.0008,0.0092,0,31.1773,31.449,632.2536,1.475E4,2.021E8,2.021E8,7.376E6,31.2449,632.253,632.25471,0.0353,31.1845,31.383,ESTIMATED,632.25375,5.882E4,1.85E8,1.4368,1.3273,1.85E8,7.963E6,31.2467,632.25273,632.25409,0.0346,31.1773,31.448,ESTIMATED,632.25358,2.233E4,2.021E8,1.1483,1.222,2.021E8,7.225E6,31.2451,632.25329,632.2546,0.0359,31.1808,31.449,ESTIMATED,632.2539,1.661E4,1.749E8,1.5381,1.3405,1.749E8,7.048E6,31.249,632.25289,632.25412,0.0351,31.1821,31.4482,ESTIMATED,632.25341,1.927E4,1.764E8,1.2649,1.2664,1.764E8,7.909E6,31.2451,632.25266,632.25446,0.034,31.1818,31.4486,ESTIMATED,632.25313,7.799E4,2.013E8,1.3542,1.2158,2.013E8,7.041E6,31.2427,632.25348,632.25459,0.0366,31.1845,31.4474,ESTIMATED,632.25393,5.562E4,1.696E8,1.7467,1.4819,1.696E8,7.158E6,31.2398,632.25178,632.25393,0.0354,31.1819,31.448,ESTIMATED,632.25332,1.89E4,1.748E8,1.8135,1.5454,1.748E8,6.859E6,31.2467,632.25321,632.25467,0.0366,31.1824,31.4486,ESTIMATED,632.25383,1.741E4,1.663E8,1.4709,1.3785,1.663E8,7.215E6,31.248,632.25213,632.25405,0.035,31.1812,31.4482,ESTIMATED,632.25321,1.475E4,1.77E8,1.2901,1.2644,1.77E8,6.837E6,31.2473,632.25336,632.25488,0.0365,31.183,31.4476,ESTIMATED,632.25392,2.229E4,1.655E8,1.4138,1.3234,1.655E8
803,7.85E4,31.2654,331.0949,331.09668,1,10,0,0.873,1.2,0.0004,0.0095,0,31.221,31.3346,331.09627,2.003E4,2.676E6,2.676E6,7.07E4,31.2658,331.09497,331.09666,0.1139,31.221,31.314,ESTIMATED,331.0964,2.362E4,2.105E6,1.4632,1.1695,2.105E6,7.85E4,31.2616,331.09591,331.09679,0.0451,31.2259,31.3308,ESTIMATED,331.09629,2.957E4,2.164E6,1.4611,1.3208,2.164E6,4.747E4,31.2637,331.09606,331.09674,0.0352,31.2331,31.3244,ESTIMATED,331.09645,2.092E4,1.34E6,1.5423,1.3785,1.34E6,4.669E4,31.2703,331.09478,331.09642,0.0305,31.2342,31.3312,ESTIMATED,331.09619,2.108E4,1.218E6,1.3389,1.2811,1.218E6,7.47E4,31.266,331.09577,331.09639,0.0263,31.2273,31.3233,ESTIMATED,331.09605,3.298E4,2.676E6,1.1867,1.1482,2.676E6,4.756E4,31.2667,331.09505,331.09674,0.0352,31.2277,31.3335,ESTIMATED,331.09638,2.555E4,1.286E6,1.7339,1.2449,1.286E6,4.578E4,31.2611,331.09468,331.09639,0.0392,31.2249,31.3311,ESTIMATED,331.09608,2.129E4,1.116E6,1.6032,1.5998,1.116E6,4.376E4,31.2706,331.0949,331.09668,0.0353,31.2347,31.3346,ESTIMATED,331.09638,2.752E4,1.138E6,1.1999,1.2195,1.138E6,4.669E4,31.2659,331.0957,331.0963,0.0342,31.2301,31.3267,ESTIMATED,331.09606,2.003E4,1.214E6,1.6087,1.2276,1.214E6,4.642E4,31.2622,331.09568,331.0967,0.0333,31.2353,31.326,ESTIMATED,331.09643,4.158E4,1.235E6,2.1449,1.5711,1.235E6
804,2.946E6,31.2693,309.08897,309.09112,1,10,0,0.859,1.29,0.0004,0.052,0,31.1593,31.4699,309.0903,1.659E4,6.028E7,6.028E7,2.946E6,31.2838,309.08895,309.09091,0.0472,31.1784,31.4695,ESTIMATED,309.09038,2.79E4,5.675E7,0.791,0.9093,5.675E7,2.908E6,31.2527,309.08875,309.09102,0.0376,31.1656,31.3854,ESTIMATED,309.09028,5.615E4,6.028E7,1.4115,1.2105,6.028E7,2.825E6,31.297,309.08899,309.0908,0.0463,31.1839,31.4674,ESTIMATED,309.09048,1.813E4,5.621E7,1.2685,1.1763,5.621E7,2.603E6,31.249,309.08873,309.09071,0.0504,31.1634,31.4088,ESTIMATED,309.0902,5.138E4,4.667E7,1.5753,1.3038,4.667E7,2.914E6,31.2451,309.0886,309.09115,0.0483,31.1601,31.4697,ESTIMATED,309.09008,6.355E4,5.503E7,1.3645,1.2293,5.503E7,2.826E6,31.2939,309.08898,309.09092,0.0463,31.1845,31.4688,ESTIMATED,309.09047,1.851E4,5.669E7,1.1876,1.1513,5.669E7,2.661E6,31.2547,309.08864,309.0908,0.0494,31.16,31.4662,ESTIMATED,309.09016,3.12E4,4.774E7,1.0464,1.073,4.774E7,2.758E6,31.2827,309.08897,309.09112,0.0438,31.1917,31.4699,ESTIMATED,309.09043,4.184E4,5.709E7,1.2335,1.1439,5.709E7,2.68E6,31.245,309.08862,309.09088,0.0532,31.1593,31.4694,ESTIMATED,309.09011,6.323E4,4.611E7,1.1636,1.1321,4.611E7,2.747E6,31.2895,309.08754,309.09094,0.0473,31.1768,31.4689,ESTIMATED,309.09045,1.659E4,5.455E7,1.2091,1.1736,5.455E7
805,2.682E4,31.2774,607.32482,607.32624,0.5,5,0,0.916,0.54,0.00033,0.0034,0,31.2481,31.3282,607.32504,1.711E4,7.979E5,7.979E5,4.57E3,31.2838,607.32473,607.32579,0.0164,31.2598,31.3049,ESTIMATED,607.32497,2.646E4,1.797E5,0.833,0.9399,1.797E5,2.682E4,31.2796,607.3234,607.32659,0.0391,31.2497,31.3188,ESTIMATED,607.32504,2.543E4,7.487E5,2.6174,1.1548,7.487E5,3.822E3,31.2667,607.32482,607.32653,0.0253,31.2576,31.3031,ESTIMATED,607.32551,3.659E4,1.299E5,4.0353,2.5176,1.299E5,2.266E4,31.2794,607.32446,607.3285,0.0323,31.252,31.3282,ESTIMATED,607.32485,1.711E4,6.801E5,1.4722,1.6897,6.801E5,2.592E4,31.278,607.32375,607.32832,0.0303,31.2481,31.3203,ESTIMATED,607.32472,2.32E4,7.979E5,1.493,1.2203,7.979E5,4.008E3,31.2818,607.32461,607.32673,0.0331,31.2546,31.3,ESTIMATED,607.32532,4.721E4,1.422E5,0.6708,0.8354,1.422E5,2.28E4,31.2762,607.32415,607.32568,0.0462,31.2487,31.3158,ESTIMATED,607.32478,5.83E4,6.065E5,1.4366,1.2194,6.065E5,2.998E3,31.2706,607.32482,607.32624,0.0313,31.2646,31.2949,ESTIMATED,607.32521,2.852E4,1.313E5,4.0273,2.5136,1.313E5,2.027E4,31.278,607.32396,607.32828,0.0389,31.2509,31.3237,ESTIMATED,607.32472,2.138E4,5.583E5,1.8018,1.2719,5.583E5,4.138E3,31.2804,607.32466,607.32619,0.0326,31.2592,31.3016,ESTIMATED,607.32527,6.289E4,1.64E5,1.0051,1.0026,1.64E5
806,1.089E6,31.2844,440.10985,440.11318,1,10,0,0.874,1.32,0.00058,0.013,0,31.2301,31.4512,440.11197,2.529E4,3.014E7,3.014E7,1.012E6,31.2838,440.10978,440.11237,0.0286,31.239,31.4036,ESTIMATED,440.11204,8.329E4,3.014E7,1.5728,1.3204,3.014E7,1.089E6,31.2886,440.1097,440.11318,0.0342,31.2349,31.442,ESTIMATED,440.11194,3.72E4,2.994E7,1.1878,1.1295,2.994E7,8.018E5,31.2757,440.10993,440.11291,0.0349,31.2301,31.3863,ESTIMATED,440.11226,2.722E4,2.07E7,2.03,1.5383,2.07E7,8.25E5,31.2885,440.11152,440.11263,0.0312,31.2461,31.4239,ESTIMATED,440.11188,3.475E4,2.231E7,1.5274,1.3199,2.231E7,1.077E6,31.281,440.11093,440.1122,0.0346,31.2451,31.3887,ESTIMATED,440.11171,7.717E4,2.813E7,2.2446,1.6104,2.813E7,7.949E5,31.2818,440.1099,440.11341,0.0311,31.2337,31.4054,ESTIMATED,440.11224,3.172E4,2.269E7,1.5072,1.3188,2.269E7,8.204E5,31.2854,440.10947,440.11209,0.0343,31.2398,31.379,ESTIMATED,440.11174,3.553E4,2.213E7,1.5137,1.3383,2.213E7,7.908E5,31.2888,440.10985,440.11318,0.0349,31.2347,31.4274,ESTIMATED,440.11202,2.81E4,2.128E7,1.1958,1.1927,2.128E7,8.315E5,31.2871,440.10937,440.11261,0.033,31.242,31.4512,ESTIMATED,440.11168,3.155E4,2.213E7,1.6298,1.4646,2.213E7,7.982E5,31.2834,440.10991,440.11302,0.035,31.2353,31.3997,ESTIMATED,440.1122,2.529E4,2.097E7,1.5669,1.3119,2.097E7
807,1.654E4,31.3032,545.94717,545.95148,1,10,0,0.75,3.05,0.00167,0.0193,0,31.2706,31.346,545.94952,1.817E4,4.477E5,4.477E5,1.567E4,31.3019,545.94752,545.95154,0.0381,31.2748,31.3382,ESTIMATED,545.94865,2.816E4,4.124E5,1.9313,1.2426,4.124E5,1.654E4,31.3037,545.94736,545.95181,0.0425,31.2706,31.344,ESTIMATED,545.95012,2.363E4,4.477E5,1.1937,1.0872,4.477E5,1.2E4,31.3031,545.94794,545.9516,0.0474,31.2757,31.3412,ESTIMATED,545.94883,5.303E4,3.176E5,1.4891,1.1965,3.176E5,1.037E4,31.3037,545.9475,545.95133,0.0511,31.2764,31.3434,ESTIMATED,545.95021,2.23E4,2.651E5,1.504,1.1248,2.651E5,1.528E4,31.3022,545.94737,545.95179,0.0357,31.272,31.3354,ESTIMATED,545.95029,3.317E4,3.94E5,1.0675,1.0505,3.94E5,1.149E4,31.3121,545.94682,545.95128,0.0428,31.2757,31.3366,ESTIMATED,545.94872,2.467E4,3.814E5,0.6065,0.8007,3.814E5,1.026E4,31.2945,545.94735,545.95123,0.0351,31.2762,31.3402,ESTIMATED,545.94981,1.817E4,2.826E5,2.4993,1.7496,2.826E5,1.114E4,31.2979,545.94717,545.95148,0.0465,31.2797,31.3439,ESTIMATED,545.94873,2.14E4,2.702E5,2.3678,1.7622,2.702E5,9.668E3,31.2993,545.94741,545.95139,0.0415,31.2749,31.3404,ESTIMATED,545.95032,1.95E4,2.482E5,1.4522,1.2876,2.482E5,1.128E4,31.3138,545.94724,545.95161,0.045,31.2773,31.346,ESTIMATED,545.94952,2.498E4,2.554E5,0.6715,0.8448,2.554E5
808,1.613E6,31.3446,478.98231,478.98576,1,10,0,0.757,4.19,0.00201,0.0064,0,31.2886,31.5116,478.98454,2.174E4,4.336E7,4.336E7,1.535E6,31.3413,478.98227,478.98577,0.0321,31.2898,31.5116,ESTIMATED,478.98373,2.677E4,4.336E7,1.6868,1.406,4.336E7,1.613E6,31.341,478.98268,478.98609,0.0353,31.2886,31.4903,ESTIMATED,478.98523,2.732E4,4.321E7,1.4666,1.3333,4.321E7,1.195E6,31.3443,478.98266,478.98629,0.0335,31.3001,31.5081,ESTIMATED,478.98468,4.692E4,3.297E7,1.4454,1.3058,3.297E7,1.262E6,31.3434,478.98237,478.98619,0.0321,31.2946,31.5029,ESTIMATED,478.98517,2.465E4,3.491E7,1.6046,1.3211,3.491E7,1.605E6,31.3475,478.98171,478.98546,0.0329,31.2901,31.5063,ESTIMATED,478.98475,2.174E4,4.216E7,1.0252,1.1143,4.216E7,1.218E6,31.3458,478.98258,478.9859,0.0325,31.2909,31.5114,ESTIMATED,478.98398,2.335E4,3.33E7,1.3513,1.2371,3.33E7,1.273E6,31.3433,478.98219,478.98612,0.0318,31.2915,31.4966,ESTIMATED,478.98491,3.375E4,3.478E7,1.3575,1.2328,3.478E7,1.231E6,31.3469,478.98231,478.98576,0.0313,31.3009,31.5095,ESTIMATED,478.98322,5.458E4,3.459E7,1.4621,1.7057,3.459E7,1.267E6,31.3465,478.9822,478.98597,0.0311,31.2962,31.4877,ESTIMATED,478.98481,3.706E4,3.574E7,1.1674,1.1568,3.574E7,1.212E6,31.346,478.98236,478.98591,0.0313,31.2925,31.5056,ESTIMATED,478.98487,2.192E4,3.463E7,1.3795,1.2556,3.463E7
809,6.646E5,31.3626,433.0712,433.0732,1,10,0,0.886,1.06,0.00046,0.0115,0,31.3157,31.5141,433.07188,2.177E4,1.995E7,1.995E7,6.62E5,31.3623,433.07124,433.07403,0.0302,31.317,31.5116,ESTIMATED,433.0719,2.188E4,1.995E7,1.5786,1.3141,1.995E7,6.646E5,31.356,433.07118,433.07429,0.0312,31.3157,31.5141,ESTIMATED,433.07184,4.208E4,1.919E7,2.1475,1.5303,1.919E7,5.187E5,31.3655,433.0716,433.07453,0.0322,31.3244,31.501,ESTIMATED,433.0721,2.824E4,1.422E7,1.3544,1.2711,1.422E7,5.316E5,31.3674,433.07122,433.07421,0.0303,31.3251,31.5059,ESTIMATED,433.07177,4.159E4,1.585E7,1.2716,1.1852,1.585E7,6.633E5,31.3564,433.07101,433.07403,0.0318,31.3172,31.5092,ESTIMATED,433.07178,3.454E4,1.846E7,2.1782,1.588,1.846E7,5.188E5,31.3639,433.07159,433.07459,0.0308,31.3244,31.5024,ESTIMATED,433.0721,2.609E4,1.495E7,1.574,1.349,1.495E7,5.387E5,31.3613,433.07053,433.07382,0.0321,31.3189,31.4997,ESTIMATED,433.07166,2.337E4,1.496E7,1.4618,1.3143,1.496E7,5.312E5,31.365,433.0712,433.0732,0.0311,31.3223,31.5065,ESTIMATED,433.072,2.177E4,1.527E7,1.5867,1.3557,1.527E7,5.176E5,31.3673,433.07101,433.07439,0.0311,31.3206,31.5028,ESTIMATED,433.07165,2.208E4,1.507E7,1.067,1.1233,1.507E7,5.122E5,31.3612,433.07157,433.07456,0.032,31.323,31.5116,ESTIMATED,433.07205,2.319E4,1.451E7,2.027,1.6175,1.451E7
810,9.003E3,31.3727,469.25681,469.25966,0.1,1,0,0.944,0,0,0,0,31.3491,31.4001,469.25911,2.045E4,3.741E5,3.741E5,7.46E3,31.3742,469.25685,469.25983,0.0116,31.3564,31.3977,ESTIMATED,469.25891,6.74E4,3.236E5,1.3212,1.1606,3.236E5,9.003E3,31.3707,469.25659,469.26062,0.0311,31.35,31.4001,ESTIMATED,469.25912,4.413E4,3.741E5,1.3181,1.2099,3.741E5,4.668E3,31.3803,469.25687,469.25974,0.0594,31.3504,31.3922,ESTIMATED,469.25908,2.045E4,1.921E5,0.4403,0.6981,1.921E5,7.738E2,31.3645,469.25912,469.25927,0.0095,31.3585,31.3674,ESTIMATED,469.25924,1.133E5,1.468E5,0.4957,0.7478,1.468E5,3.846E3,31.3711,469.25901,469.26022,0.0191,31.3564,31.3741,ESTIMATED,469.25935,1.938E5,3.324E5,0.1989,0.5995,3.324E5,4.829E3,31.3728,469.25694,469.26021,0.0145,31.3518,31.3994,ESTIMATED,469.25949,3.945E4,2.195E5,1.0334,1.135,2.195E5,5.725E2,31.376,469.25912,469.25923,0.0059,31.3731,31.379,ESTIMATED,469.25923,1.948E5,1.948E5,0.9981,0.999,1.948E5,3.862E3,31.3799,469.25681,469.25966,0.062,31.35,31.3888,ESTIMATED,469.25846,2.39E4,2.014E5,0.3259,0.6481,2.014E5,1.025E3,31.3673,469.2591,469.25912,0.0107,31.3614,31.3703,ESTIMATED,469.25911,1.553E5,1.919E5,0.4985,0.7493,1.919E5,5.178E3,31.3701,469.25686,469.25991,0.0264,31.3491,31.3997,ESTIMATED,469.25907,2.451E4,1.945E5,1.43,1.2022,1.945E5
811,8.352E6,31.373,515.13414,515.13879,1,10,0,0.753,4.54,0.00234,0.0056,0,31.2719,31.5699,515.1371,1.991E4,2.447E8,2.447E8,7.763E6,31.3712,515.13468,515.13876,0.0325,31.2959,31.5233,ESTIMATED,515.13609,2.421E4,2.2E8,1.6325,1.3936,2.2E8,8.232E6,31.3707,515.13475,515.13867,0.0338,31.2856,31.5696,ESTIMATED,515.13827,2.97E4,2.218E8,1.4549,1.3356,2.218E8,6.544E6,31.3744,515.13563,515.1391,0.031,31.2879,31.5286,ESTIMATED,515.13719,1.991E4,1.895E8,1.3683,1.2458,1.895E8,6.649E6,31.3763,515.13363,515.13861,0.0332,31.2916,31.5674,ESTIMATED,515.13811,2.606E4,1.797E8,1.2978,1.2261,1.797E8,8.352E6,31.3711,515.13406,515.1384,0.0308,31.2991,31.5677,ESTIMATED,515.13771,3.751E4,2.447E8,1.5062,1.3283,2.447E8,6.519E6,31.3728,515.13409,515.13923,0.031,31.3,31.5699,ESTIMATED,515.13656,5.872E4,1.857E8,1.5843,1.3635,1.857E8,6.683E6,31.3731,515.134,515.13845,0.0321,31.2915,31.5671,ESTIMATED,515.13703,6.038E4,1.796E8,1.3085,1.2597,1.796E8,6.539E6,31.371,515.13414,515.13879,0.0325,31.2918,31.568,ESTIMATED,515.13593,2.329E4,1.752E8,1.914,1.5128,1.752E8,6.762E6,31.3732,515.13394,515.13845,0.0331,31.2719,31.5677,ESTIMATED,515.13696,2.269E4,1.831E8,1.3568,1.2897,1.831E8,6.478E6,31.3761,515.13403,515.13902,0.0318,31.3016,31.5671,ESTIMATED,515.13718,3.87E4,1.868E8,1.3216,1.2593,1.868E8
812,1.396E6,31.3745,455.05843,455.06165,1,10,0,0.757,4.79,0.00218,0.0092,0,31.3308,31.5121,455.06051,1.651E4,4.565E7,4.565E7,1.307E6,31.3771,455.05842,455.06155,0.0317,31.3352,31.5087,ESTIMATED,455.05944,3.811E4,3.855E7,1.1378,1.1998,3.855E7,1.354E6,31.3707,455.05858,455.06183,0.0316,31.3308,31.5052,ESTIMATED,455.06101,6.93E4,3.938E7,1.536,1.3244,3.938E7,1.03E6,31.3744,455.05891,455.06157,0.0301,31.3366,31.5081,ESTIMATED,455.06124,2.93E4,3.108E7,1.6034,1.3406,3.108E7,1.044E6,31.3763,455.06025,455.06122,0.0307,31.3373,31.5089,ESTIMATED,455.06096,4.002E4,3.152E7,1.3759,1.2498,3.152E7,1.396E6,31.3711,455.05954,455.06112,0.0285,31.3324,31.5121,ESTIMATED,455.06078,4.448E4,4.565E7,1.6112,1.3414,4.565E7,1.006E6,31.3728,455.05872,455.06153,0.0313,31.3335,31.5114,ESTIMATED,455.0606,2.86E4,3.03E7,1.7886,1.4644,3.03E7,1.031E6,31.3731,455.05834,455.06115,0.0298,31.3311,31.5115,ESTIMATED,455.0605,3.032E4,3.078E7,1.3879,1.2403,3.078E7,1.011E6,31.3799,455.05843,455.06165,0.0308,31.3315,31.5095,ESTIMATED,455.05906,1.651E4,2.914E7,1.1643,1.1603,2.914E7,1.033E6,31.3732,455.0585,455.06181,0.0295,31.3328,31.5062,ESTIMATED,455.06065,2.083E4,3.164E7,1.4281,1.2732,3.164E7,1.006E6,31.3761,455.05875,455.06146,0.0288,31.3352,31.5116,ESTIMATED,455.06089,1.922E4,3.165E7,1.5047,1.3094,3.165E7
813,5.011E6,31.3901,521.26399,521.2703,1,10,0,0.864,1.34,0.0007,0.0219,0,31.2901,31.5408,521.26703,1.571E4,1.349E8,1.349E8,4.267E6,31.3918,521.26636,521.268,0.0351,31.3231,31.5233,ESTIMATED,521.26717,2.764E4,1.156E8,1.475,1.2307,1.156E8,4.905E6,31.3825,521.26484,521.2702,0.0348,31.3127,31.5199,ESTIMATED,521.26693,2.884E4,1.246E8,1.4397,1.2861,1.246E8,3.944E6,31.401,521.26404,521.26766,0.0362,31.3152,31.5199,ESTIMATED,521.26733,2.798E4,9.73E7,1.5017,1.2546,9.73E7,4.41E6,31.3851,521.2636,521.26994,0.0367,31.3129,31.5235,ESTIMATED,521.26686,2.644E4,1.111E8,1.3717,1.2677,1.111E8,5.011E6,31.3829,521.26532,521.26687,0.0304,31.3112,31.5209,ESTIMATED,521.26663,2.879E4,1.349E8,1.2085,1.1554,1.349E8,3.947E6,31.3994,521.2666,521.26767,0.0347,31.3121,31.526,ESTIMATED,521.26726,1.913E4,1.015E8,1.5017,1.3005,1.015E8,4.51E6,31.3848,521.26577,521.26704,0.0375,31.2945,31.5202,ESTIMATED,521.26679,2.224E4,1.1E8,1.1505,1.134,1.1E8,3.921E6,31.3976,521.26399,521.2703,0.036,31.3101,31.5359,ESTIMATED,521.26726,2.081E4,9.941E7,1.2926,1.205,9.941E7,4.58E6,31.3791,521.26491,521.26977,0.0365,31.2901,31.5208,ESTIMATED,521.26673,1.571E4,1.173E8,1.5403,1.3148,1.173E8,4.004E6,31.3967,521.26403,521.26767,0.0365,31.3138,31.5408,ESTIMATED,521.26733,2.05E4,1.001E8,1.6901,1.3724,1.001E8
814,7.345E5,31.3942,564.30803,564.31224,1,10,0,0.872,1.19,0.00067,0.0067,0,31.3488,31.4999,564.30874,2.406E4,2.026E7,2.026E7,6.958E5,31.3918,564.30821,564.31227,0.0374,31.3503,31.4846,ESTIMATED,564.30887,3.905E4,1.794E7,1.7302,1.4013,1.794E7,6.964E5,31.3913,564.30773,564.31197,0.0343,31.353,31.4692,ESTIMATED,564.30868,1.267E5,1.805E7,1.5197,1.3268,1.805E7,5.988E5,31.3922,564.30824,564.31504,0.0371,31.3504,31.4888,ESTIMATED,564.30906,3.533E4,1.476E7,1.597,1.3838,1.476E7,5.898E5,31.3969,564.30804,564.31181,0.0356,31.3555,31.4878,ESTIMATED,564.30852,9.649E4,1.462E7,1.4024,1.2507,1.462E7,7.345E5,31.3976,564.30791,564.31518,0.0333,31.3505,31.4999,ESTIMATED,564.30839,3.436E4,2.026E7,1.1084,1.1239,2.026E7,6.005E5,31.3965,564.30786,564.3124,0.0362,31.3488,31.4841,ESTIMATED,564.30896,2.406E4,1.515E7,1.3589,1.2513,1.515E7,6.056E5,31.3937,564.30786,564.3117,0.0366,31.3523,31.4845,ESTIMATED,564.30847,9.304E4,1.612E7,1.3439,1.228,1.612E7,5.811E5,31.3947,564.30803,564.31224,0.0383,31.353,31.4913,ESTIMATED,564.30895,3.132E4,1.436E7,1.522,1.351,1.436E7,6.466E5,31.3909,564.30794,564.31519,0.0351,31.3525,31.4907,ESTIMATED,564.3084,8.193E4,1.744E7,1.8067,1.4141,1.744E7,5.961E5,31.3967,564.30847,564.31225,0.0371,31.3521,31.4873,ESTIMATED,564.30904,2.969E4,1.584E7,1.3569,1.2344,1.584E7
