rt,rt_range:min,rt_range:max,mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio,true p-value
7.3059,6.9689,7.8095,336.17145,110200,111800,112900,103600,117800,105100,116600,126200,7.31,607,1.08,1/1,0.141,109625,3.80098821436728,116425,7.45049901899378,1.06202964652224,0.983360783816884,0.207298429929318
31.047,30.933,31.3382,356.12265,108100,107100,99130,108500,107000,119900,114900,116500,31.05,608,1.24,1/1,0.006,105707.5,4.18546661144724,114575,4.76843909042267,1.08388714140435,0.874102533390602,0.0451235221152815
32.4381,32.2452,32.9388,410.19312,48730,54670,51850,54610,50680,58710,56890,55060,32.44,609,1.11,1/1,0.241,52465,5.36760572623544,55335,6.2212752596907,1.05470313542362,0.95018300488614,0.244350958341883
4.3096,4.1716,4.5119,315.13342,7942,7439,7594,7746,10080,9506,10350,9170,4.31,610,1.28,1/1,0.02,7680.25,2.79738632029026,9776.5,5.48297672633923,1.2729403339735,0.9944846359168,0.000347279136628055
15.5471,15.2458,15.9001,434.21813,23890,24260,23570,23670,29330,28150,29520,25490,15.54,611,1.16,1/1,0.06,23847.5,1.28216404347497,28122.5,6.60214547119417,1.17926407380229,1.01660696017438,0.00391757348223778
27.4047,27.1979,27.8063,372.12691,36300,35090,35140,37930,40410,39250,38590,40200,27.4,612,1.12,1/1,0.257,36115,3.69065233085989,39612.5,2.14111693893244,1.0968434168628,0.979324479341785,0.00443435740929272
5.6499,5.3815,6.1043,325.97011,5839,5102,5011,5590,8584,8131,9835,7184,5.65,613,1.47,1/1,0.009,5385.5,7.33474436960414,8433.5,13.060472483276,1.56596416303036,1.06528174355807,0.00199615495395363
29.8808,29.7414,30.31,463.97273,11540,11210,10330,12200,13960,14250,15590,13340,29.88,614,1.24,1/1,0.007,11320,6.87117896912723,14285,6.64468070974525,1.261925795053,1.01768209278468,0.00290367714938277
16.6188,16.1998,17.0428,366.06324,3536,3545,3424,3481,4739,4496,5181,4183,16.61,615,1.39,1/1,0.007,3496.5,1.60168671847258,4649.75,9.05394158832679,1.32982982982983,0.956712107791245,0.00161602807306583
10.973,10.7279,11.4791,321.04774,27880,28770,29610,28420,34510,34440,35050,32980,10.98,616,1.21,1/1,0.084,28670,2.53144040915134,34245,2.5880694371173,1.19445413324032,0.98715217623167,6.75506605294555E-05
28.1858,28.0786,28.3876,315.99076,839.2,704.3,793.5,775.8,958.3,881.9,1038,975.8,28.2,617,1.26,1/1,0.073,778.2,7.20146872470115,963.5,6.66919132622039,1.23811359547674,0.982629837679953,0.00484061649260552
13.321,13.0903,13.6712,425.11583,8630,8618,8638,9346,10790,11390,11470,10700,13.32,618,1.3,1/1,0.034,8808,4.07312477595658,11087.5,3.5943949810127,1.25879881925522,0.968306784042479,0.000144930463787353
23.6405,23.2364,24.1005,299.10259,26410,29190,30970,23730,31450,29690,35150,31990,23.64,619,1.15,1/1,0.148,27575,11.5204518640015,32070,7.09722014012848,1.16300997280145,1.01131301982735,0.0610655706093063
4.7813,4.6858,5.0678,486.16893,3885,3629,3611,3767,4767,4985,4681,4967,4.79,620,1.39,1/1,0.002,3723,3.45232748064671,4850,3.08966624117292,1.30271286596831,0.937203500696623,2.70767756656881E-05
6.6051,6.2796,7.0995,508.13709,10720,7430,2570,11810,15910,15180,15260,14230,6.6,621,1.34,1/1,0.005,8132.5,51.0231885440648,15145,4.56965452058053,1.86228097141101,1.38976191896344,0.0157302539927994
5.1076,4.8145,5.5978,431.25511,12860,13250,13910,13610,17010,16860,19480,14150,5.11,622,1.29,1/1,0.034,13407.5,3.38541688362077,16875,12.9062349574661,1.25862390453105,0.975677445372904,0.0206573320147729
10.9069,10.5315,11.3923,451.21496,99770,108300,99980,95500,102500,100400,105200,96470,10.9,623,1.01,1/1,0.68,100887.5,5.30834284198339,101142.5,3.64122737401435,1.00252756783546,0.992601552312337,0.940008022997207
9.059,8.7298,9.492,441.0365,10720,9439,8797,10540,11610,11520,12120,12040,9.06,624,1.27,1/1,0.003,9874,9.26076569996255,11822.5,2.54913819681449,1.19733643913308,0.94278459774258,0.00674437306802592
13.7726,13.526,14.2434,332.19997,460.6,492.6,136.3,363.9,156,417,28.04,506.2,13.77,625,0.89,1/1,0.011,363.35,44.2962536138372,276.81,80.4438349481105,0.761827439108298,0.855985886638537,0.55194970008656
11.7805,11.4886,12.2709,282.11308,98550,109400,114000,111300,123000,121000,122400,117700,11.78,626,1.15,1/1,0.053,108312.5,6.25641163670992,121025,1.95808713419006,1.11736872475476,0.971624978047618,0.012194771977487
31.4225,31.2359,31.4965,792.48868,456.7,432.2,392.9,491.2,462.4,372.3,439.2,387.4,31.41,627,1.05,1/1,0.534,443.25,9.3359681253801,415.325,10.231323556527,0.936999435984207,0.892380415223055,0.382744077356499
4.6774,4.5695,4.996,399.14453,19490,20850,21950,22210,27790,24840,28380,25370,4.68,628,1.27,1/1,0.112,21125,5.86594005344179,26595,6.58283369073376,1.2589349112426,0.991287331687089,0.00222029798893948
3.735,3.6413,3.978,352.14025,3910,4021,3434,4301,5636,5329,5944,5071,3.74,629,1.3,1/1,0.005,3916.5,9.22502546956848,5495,6.88028065193762,1.40303842716711,1.07926032859009,0.000933950521068956
14.6281,14.4078,14.9086,390.10292,2921,3076,2944,2902,3420,3225,3871,3373,14.63,630,1.2,1/1,0.021,2960.75,2.65908859055124,3472.25,8.02121840101415,1.17276028033437,0.977300233611979,0.012300043222463
15.902,15.311,16.2976,470.13314,396200,371100,357100,243800,446700,191400,437500,185200,15.91,631,1.1,1/1,0.153,342050,19.7245272270269,315200,46.5106211729284,0.921502704283,0.837729731166363,0.75063986093098
3.3866,3.3501,3.5029,370.16555,10970,9705,9497,10040,8710,9815,9575,10520,3.39,632,1.01,1/1,0.913,10053,6.47541149631487,9655,7.73512811778304,0.960409827912066,0.950900819714917,0.452355400836825
3.9742,3.561,4.3476,372.14833,28710,26150,26530,29610,37020,34780,37070,34170,3.98,633,1.44,1/1,0,27750,6.04059708451588,35760,4.20772254795478,1.28864864864865,0.894894894894895,0.000388496264931415
4.9654,4.7386,5.2755,432.10563,19210,19360,20120,19580,21500,20660,20930,23070,4.97,634,1.05,1/1,0.424,19567.5,2.0362585599706,21540,5.00661456436134,1.10080490609429,1.0483856248517,0.0139472595651708
8.5252,8.1978,9.0189,320.16203,11660,10690,11070,11310,13870,13250,16260,12560,8.53,635,1.22,1/1,0.052,11182.5,3.64886120116338,13985,11.5000404393371,1.25061479991057,1.02509409828736,0.0148933456783244
14.4382,13.9864,14.8566,470.17603,22760,18560,8573,25230,29240,28960,28310,27870,14.44,636,1.29,1/1,0.038,18780.75,39.0882952301046,28595,2.17093575941088,1.52256965243667,1.18028655227649,0.0373101503858045
23.6946,23.4373,24.0865,414.04826,10980,10990,10940,11700,12810,12590,13420,12900,23.71,637,1.17,1/1,0.049,11152.5,3.27853584908446,12930,2.71974259240071,1.15938130464022,0.990924192000184,0.00042099086082161
12.8672,12.434,13.3669,393.22845,42050,41180,41460,44980,54800,55990,51810,51760,12.87,639,1.29,1/1,0.02,42417.5,4.11715424916313,53590,3.99366016539015,1.26339364649025,0.97937491975988,0.000191307602727488
21.4603,21.1291,21.9009,442.12117,14950,16990,17810,15530,19210,17850,18690,19990,21.46,640,1.13,1/1,0.047,16320,8.04385974980197,18935,4.74909120785104,1.16023284313725,1.02675472844005,0.0166803961796192
12.9276,12.4912,13.4104,520.22176,50140,51360,52580,50910,54550,56460,54220,52340,12.94,641,1.05,1/1,0.339,51247.5,1.99272291294905,54392.5,3.10225117773745,1.06136884726084,1.01082747358175,0.0188581925090987
4.6209,4.4544,4.7846,487.18808,12050,11450,11200,11700,14360,14250,13710,12800,4.63,642,1.12,1/1,0.011,11600,3.12809497946512,13780,5.16991101210556,1.18793103448276,1.06065270935961,0.00158231855092364
26.8066,26.6314,27.2398,366.13796,27810,29410,30360,27300,29960,30840,29690,29990,26.81,643,1.23,1/1,0.073,28720,4.92832567357331,30120,1.65537196046719,1.04874651810585,0.852639445614512,0.111319302517766
28.7763,28.5929,29.003,473.11195,25950,26750,27030,24930,26860,25300,27630,26030,28.78,644,1.08,1/1,0.413,26165,3.60009948064764,26455,3.81718000383946,1.01108350850373,0.936188433799746,0.689113172926608
20.7496,20.429,21.0487,335.11131,30950,29630,30120,30690,34470,33060,43.03,33400,20.78,645,1.09,1/1,0.113,30347.5,1.94654239486474,25243.2575,66.5955685875064,0.831806820990197,0.763125523844217,0.566171434254372
3.3213,3.2648,3.4979,454.22316,3323,3041,3415,3190,2974,3061,2876,2855,3.32,646,1.03,1/1,0.116,3242.25,5.02383173757307,2941.5,3.23167194996247,0.907240342354846,0.880815866363928,0.0188510559105451
9.3368,9.0776,9.8235,355.22367,71580,57380,61680,73870,84820,78990,80730,75050,9.33,647,1.26,1/1,0.119,66127.5,11.9065143497664,79897.5,5.07097081928023,1.20823409322899,0.958915947007134,0.0208438652367119
29.3283,29.2047,29.5226,369.07196,1688,1715,1713,1688,1928,1874,1956,1874,29.32,648,1.08,1/1,0.22,1701,0.883791674213575,1908,2.14308682392672,1.12169312169312,1.03860474230845,7.74096570717935E-05
6.8882,6.4466,7.3454,306.13484,26950,51.58,25940,27540,39410,36420,35980,33000,6.85,649,1.25,1/1,0.015,20120.395,66.5767816469729,36202.5,7.24544163405473,1.79929370173896,1.43943496139117,0.05656404418741
6.5036,6.1906,6.9974,419.24478,83850,84880,84210,86240,89290,93780,90590,83800,6.5,650,1.02,1/1,0.818,84795,1.24257853507407,89365,4.65734769007387,1.05389468718674,1.0332300854772,0.0773288262271806
5.3056,4.9303,5.6123,429.08121,8929,8281,8515,9243,11460,11950,12060,10860,5.3,651,1.33,1/1,0.022,8742,4.89798906666104,11582.5,4.72907730457986,1.32492564630519,0.99618469647007,0.000180873101011443
3.23,3.2072,3.3807,365.21911,1068,1158,1188,1078,1747,1637,1190,1544,3.23,652,1.3,1/1,0.049,1123,5.26810310160251,1529.5,15.7608520842653,1.3619768477293,1.04767449825331,0.0169200460313584
13.4039,13.0205,13.9079,570.2469,101600,74740,76480,108200,101300,111500,103800,75310,13.41,653,1.12,1/1,0.057,90255,18.9891195565643,97977.5,16.0473010704767,1.08556312669658,0.969252791693377,0.531320276129332
27.2915,26.8788,27.7992,511.15928,54000,54470,57110,59900,69730,67280,62050,67720,27.3,654,1.24,1/1,0.131,56370,4.82962944997092,66695,4.91065914690042,1.18316480397374,0.954165164494956,0.00285561296185358
13.5983,13.1018,14.0966,538.16794,30020,28170,28430,28930,32380,34470,35000,31970,13.6,656,1.13,1/1,0.02,28887.5,2.83245245958716,33455,4.49295764323546,1.15811337083514,1.02487908923463,0.00176503825806589
10.6982,10.318,11.1126,380.14239,3617,3336,3175,3633,4463,3842,4249,4082,10.7,657,1.1,1/1,0.201,3440.25,6.4914599224933,4159,6.3148985599533,1.20892377007485,1.09902160915895,0.00588039040772223
9.5811,9.3866,9.8814,279.17,43080,49320,48860,36940,42910,44160,28400,36220,9.58,658,1.01,1/1,0.921,44550,13.0501326067185,37922.5,19.0979578144225,0.851234567901235,0.842806502872509,0.203422222258866
9.2755,8.8588,9.7777,614.26728,40990,42810,37900,41690,34470,37680,32120,37090,9.28,659,0.86,1/1,0.114,40847.5,5.14869882750701,35340,7.24439520440716,0.865169227002876,1.00601072907311,0.0159142798898794
17.9189,17.4317,18.4121,442.22165,5690,5387,5408,6129,111100,100300,115500,107300,17.92,660,18.52,16/1,0,5653.5,6.1164974395248,108550,5.93296922232788,19.2004952684178,1.03674380499016,6.29772094174215E-08
21.335,21.063,21.7264,440.0265,7590,7722,7942,7576,8874,9199,9024,9314,21.35,661,1.2,1/1,0.009,7707.5,2.2005372314198,9102.75,2.12660158538673,1.18102497567305,0.984187479727538,3.64563247935405E-05
13.5427,13.0933,14.0414,569.24982,83530,85530,84670,86020,87930,95430,92360,87940,13.55,662,1.02,1/1,0.628,84937.5,1.28530670007444,90915,4.0281067841306,1.07037527593819,1.0493875254296,0.0203653824001056
27.8923,27.6947,28.3943,348.05693,69430,64770,62870,69720,77680,78650,76430,77900,27.9,663,1.18,1/1,0.015,66697.5,5.118697555103,77665,1.18730075223008,1.16443644814273,0.986810549273504,0.000809676270712794
7.297,7.0405,7.7968,316.08498,65050,62980,61820,61720,66910,65100,69670,73410,7.3,664,1.06,1/1,0.016,62892.5,2.46109675478853,68772.5,5.26071005883215,1.093492864809,1.03159704227264,0.0243682871790003
5.9933,5.6624,6.4978,403.08896,11970,9481,5831,11950,14480,15280,13940,15410,6,665,1.31,1/1,0.009,9808,29.5418276205244,14777.5,4.69237326935932,1.50667822185971,1.15013604722115,0.0156886106817722
6.7367,6.555,7.1428,446.19602,17690,15970,14570,17530,21280,20880,23370,19880,6.74,666,1.36,1/1,0.032,16440,8.93173838027197,21352.5,6.87613810697491,1.29881386861314,0.955010197509661,0.00321942330014102
31.9141,31.7375,32.4194,406.13553,120700,130900,117600,125700,137700,145300,133100,137400,31.92,667,1.04,1/1,0.169,123725,4.71392962937906,138375,3.66568570756596,1.11840775914326,1.07539207609929,0.00906618796622897
6.4721,6.275,6.8552,416.17105,17100,15530,15700,16740,21810,20440,22530,18810,6.48,668,1.25,1/1,0.006,16267.5,4.73811846377817,20897.5,7.84582241460247,1.28461656677424,1.02769325341939,0.00219716309362856
27.7259,27.5567,27.8928,377.07339,22110,18530,17050,20750,17850,21390,20510,18690,27.73,669,1.12,1/1,0.193,19610,11.5047082348888,19610,8.28686305589878,1,0.892857142857143,1
24.8193,24.6046,25.1874,384.08302,7806,7231,6911,8350,10040,10260,11070,9587,24.82,670,1.37,1/1,0.004,7574.5,8.39565620520359,10239.25,6.06170854044585,1.35180539969635,0.98671926985135,0.000966631433355728
28.0463,27.9156,28.2998,580.29109,7112,6396,6328,7108,8167,7619,7931,7751,28.05,671,1.12,1/1,0.009,6736,6.42447195888507,7867,3.01748775898468,1.16790380047506,1.04277125042416,0.00375945058076993
15.6225,15.2458,15.9561,400.09927,26780,29260,27930,25440,28070,28290,28020,29050,15.61,672,1,1/1,0.926,27352.5,5.95429006171913,28357.5,1.67973716732026,1.03674252810529,1.03674252810529,0.280993282008075
31.1416,31.0882,31.3248,446.13407,2904,3340,2514,3283,3230,2683,3014,3140,31.14,674,1.14,1/1,0.259,3010.25,12.7320650116137,3016.75,7.9385919806542,1.00215928909559,0.879087095697886,0.977984913078939
6.7055,6.3878,7.2087,441.22884,53120,50020,49080,50530,56430,57330,52480,56070,6.71,675,1.1,1/1,0,50687.5,3.41169678879904,55577.5,3.83591637593917,1.09647348951911,0.996794081381011,0.0118880039980994
25.8137,25.5385,26.2848,461.15831,18940,18650,17830,18430,21900,21510,22000,19900,25.81,676,1.13,1/1,0.085,18462.5,2.54872405788614,21327.5,4.57092129068841,1.15517941773866,1.02228267056519,0.00184149897384272
3.6641,3.5973,3.8347,570.19059,1352,1229,1137,1460,1687,1926,2114,1669,3.66,677,1.39,1/1,0.022,1294.5,10.9059245751718,1849,11.4642113983218,1.42835071456161,1.02759044213065,0.00479945042730181
31.2565,31.2037,31.4331,478.9825,11920,12950,12620,11620,10540,12220,10640,11250,31.26,678,0.86,1/1,0.101,12277.5,4.99811435893929,11162.5,6.91315624081007,0.909183465689269,1.05719007638287,0.0643858091407949
18.8189,18.5796,19.0647,281.03244,1790,1967,1719,1889,2100,2087,2100,1980,18.81,679,1.19,1/1,0.03,1841.25,5.92169731480215,2066.75,2.81394047581979,1.1224711473184,0.943253064973444,0.0107109358231088
3.5823,3.4542,3.8139,380.19557,5906,5153,5801,5626,6406,6547,6709,6385,3.58,680,1.52,1/1,0.002,5621.5,5.92373926869096,6511.75,2.30179994288524,1.15836520501645,0.762082371721352,0.00277839681605113
5.1102,4.9682,5.4501,394.20898,6789,5970,6281,7080,8503,8302,9732,8201,5.12,681,1.2,1/1,0.043,6530,7.63233403439635,8684.5,8.17001506652369,1.32993874425727,1.10828228688106,0.00252791055369953
22.9222,22.5887,23.4268,369.10141,14520,13610,13360,14730,17220,16400,17060,17430,22.93,682,1.21,1/1,0.061,14055,4.77794747432765,17027.5,2.61297951741268,1.21149057274991,1.00123187830571,0.000317451445102272
21.6881,21.3109,22.1623,370.18698,29730,29440,29500,30740,32410,34150,34930,31750,21.69,683,1.15,1/1,0.036,29852.5,2.02570791444079,33310,4.44392148182848,1.11581944560757,0.970277778789192,0.00495831249321995
26.7002,26.4557,26.9328,457.19172,39230,43930,45410,43080,43190,45250,36380,44220,26.7,684,1.13,1/1,0.268,42912.5,6.14511682761681,42260,9.48698002481823,0.984794640256336,0.871499681642775,0.794777332609845
4.5898,4.397,4.9826,589.30914,19170,18320,19310,19220,23390,22280,25970,22050,4.59,685,1.21,1/1,0.118,19005,2.42213086797872,23422.5,7.66903994040243,1.23243883188635,1.01854448916227,0.00311184972972475
3.8021,3.6431,4.094,249.08845,11920,11030,10940,12430,15500,14230,17740,14870,3.8,686,1.3,1/1,0.015,11580,6.20761365131262,15585,9.80020249897753,1.34585492227979,1.0352730171383,0.00317478182165726
30.4201,30.2763,30.7564,451.00248,5526,5426,5583,5535,6282,6642,6078,5811,30.42,687,1.21,1/1,0.005,5517.5,1.19495755192583,6203.25,5.64796385130211,1.1242863615768,0.929162282294877,0.00848903944061576
31.2112,31.1758,31.2948,545.94841,418.2,415.2,368.6,447.5,432.1,462.5,488.5,433.2,31.21,688,1.44,1/1,0.066,412.375,7.90994663113568,454.075,5.92944717286407,1.10112155198545,0.76466774443434,0.0961028754182941
3.3595,3.2209,3.6549,636.49481,3427,140.8,893.1,3238,3284,3563,3826,2060,3.34,689,1.07,1/1,0.311,1924.725,86.0442885444456,3183.25,24.5299520127239,1.6538726311551,1.54567535621972,0.218352369813827
16.7831,16.3603,17.2879,424.16864,45960,46870,42730,47770,55930,53080,51200,54270,16.79,690,1.23,1/1,0.007,45832.5,4.79215909529781,53620,3.71540742702233,1.16991218022146,0.951148114001186,0.00191526618093853
22.6632,22.1828,23.1632,462.21624,49630,50150,45990,52660,57420,56420,56950,53970,22.67,691,1.18,1/1,0.069,49607.5,5.54490612820524,56190,2.73240659834574,1.13269162928993,0.959908160415191,0.00581904077430427
32.1445,32.0245,32.3762,333.1699,13330,12560,12930,12640,11700,13220,12910,14510,32.14,692,0.95,1/1,0.61,12865,2.70794551279873,13085,8.82207500373813,1.01710066070735,1.07063227442878,0.727698918565535
7.5597,7.3014,7.9084,510.26057,4997,5243,4968,5149,5474,5757,5045,6015,7.56,693,1.09,1/1,0.234,5089.25,2.5473594899721,5572.75,7.45508890780198,1.0950041754679,1.0045909866678,0.0680187568708825
31.0364,30.8736,31.3477,443.04931,35880,40220,38860,38220,43860,43100,44050,40890,31.04,694,1.12,1/1,0.135,38295,4.73472991409177,42975,3.37250303666347,1.12220916568743,1.00197246936377,0.00686207867197416
23.7086,23.2166,24.2056,522.15975,243400,233200,180900,251300,302000,305800,222600,275600,23.71,695,1.22,1/1,0.185,227200,13.971589246522,276500,13.8738752932906,1.21698943661972,0.99753232509813,0.0949920939267716
3.3485,3.2593,3.525,382.1966,2940,1916,3106,2804,3211,3106,3466,3030,3.35,696,1.29,1/1,0.007,2691.5,19.7490100162753,3203.25,5.93888556146905,1.19013561211221,0.922585745823415,0.119791018907703
16.9734,16.6633,17.4858,538.32351,34550,32270,32670,36890,40680,38960,40560,36570,16.99,697,1.12,1/1,0.165,34095,6.19414836119011,39192.5,4.88893612794182,1.14950872561959,1.02634707644606,0.0117104818454112
26.2529,25.847,26.8334,328.14777,102.8,7657,2226,15830,19500,18000,20800,16840,26.2,698,1.42,1/1,0.013,6453.95,108.670901927314,18785,9.20537192088475,2.91062062767762,2.04973283639269,0.014246590366968
13.458,13.2307,13.9567,397.131,14510,14630,15450,15140,5511,15570,1394,16160,13.44,699,1.06,1/1,0.285,14932.5,2.94678324576485,9658.75,76.2496138116685,0.646827389921313,0.610214518793691,0.202766587491528
0.6003,0.5538,0.8725,150.0767,3030,3204,3462,3157,3292,3025,2992,2675,0.6,700,0.91,1/1,0.623,3213.25,5.64505636635505,2996,8.43330538482123,0.932389325449311,1.0246036543399,0.211906232278076
18.9841,18.5053,19.4883,415.27496,129500,130400,138600,117900,135800,144800,141700,138300,18.99,701,1.13,1/1,0.133,129100,6.59603106681721,140150,2.80520638342025,1.08559256390395,0.960701383985797,0.0565716561145287
5.4746,5.2118,5.6647,224.00534,1458,1247,1393,1522,1759,1913,1843,1756,5.47,702,1.29,1/1,0.008,1405,8.38187212260579,1817.75,4.13815651531805,1.29377224199288,1.00292421859913,0.0010463391383216
0.5884,0.5332,0.8842,234.12325,682.3,775,869.3,834.2,2342,2127,2259,1983,0.59,703,2.81,4/1,0.014,790.2,10.3498859672958,2177.75,7.21588989568701,2.75594786130094,0.98076436345229,4.28714586115123E-06
7.6763,7.3305,8.1094,466.23386,33900,33600,32980,34170,46180,42690,47840,41290,7.68,704,1.31,1/1,0.004,33662.5,1.51831192312521,44500,6.81090441649776,1.32194578536948,1.00911892012937,0.000406838503704378
16.8206,16.4057,17.3276,506.109,22170,21770,18010,21940,24970,24420,23620,24130,16.83,705,1.18,1/1,0.074,20972.5,9.44946961871686,24285,2.32170563870874,1.15794492788175,0.981309260916737,0.018243882705496
0.6444,0.5489,1.1572,291.15991,3964,4380,3677,4523,6563,6649,3651,6032,0.64,706,1.8,2/1,0.026,4136,9.35960463871738,5723.75,24.6082452253753,1.38388539651838,0.768825220287986,0.0726706198047301
